Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6912,6896,16,0.23,5451
ADANIENT,8136,8186,-50,-0.61,3641
ADANIPORTS,7401,7259,142,1.96,5550
ADANIPOWER,6224,6158,66,1.07,2977
AMARAJABAT,3300,3308,-8,-0.24,1884
AMBUJACEM,9752,9700,52,0.54,3706
APOLLOHOSP,2925,3168,-243,-7.67,5533
APOLLOTYRE,4554,4784,-230,-4.81,6301
ARVIND,1929,2024,-95,-4.69,1286
ASHOKLEY,25016,21061,3955,18.78,64384
ASIANPAINT,16759,14429,2330,16.15,17105
AUROPHARMA,19556,19168,388,2.02,8981
AXISBANK,57602,59432,-1830,-3.08,43112
BAJAJ-AUTO,12020,11581,439,3.79,14300
BAJAJFINSV,9239,9063,176,1.94,7701
BAJFINANCE,37543,38677,-1134,-2.93,53946
BALKRISIND,2747,2806,-59,-2.10,1361
BANKBARODA,18775,18415,360,1.95,14106
BANKINDIA,7979,8047,-68,-0.85,6136
BANKNIFTY,626953,503696,123257,24.47,8528505
BATAINDIA,5859,5498,361,6.57,7154
BEL,8123,8093,30,0.37,5392
BERGEPAINT,1233,1288,-55,-4.27,1386
BHARATFIN,38,38,0,0.00,0
BHARATFORG,7507,7443,64,0.86,2951
BHARTIARTL,25580,20884,4696,22.49,43110
BHEL,9651,9399,252,2.68,3335
BIOCON,8787,9458,-671,-7.09,5787
BOSCHLTD,5553,5567,-14,-0.25,552
BPCL,8566,8608,-42,-0.49,5276
BRITANNIA,12412,12415,-3,-0.02,3805
BSOFT,606,553,53,9.58,524
CADILAHC,9587,9648,-61,-0.63,2396
CANBK,7558,7371,187,2.54,10066
CASTROLIND,3033,3000,33,1.10,943
CENTURYTEX,6891,6967,-76,-1.09,3321
CESC,1478,1460,18,1.23,815
CHOLAFIN,1759,1716,43,2.51,1827
CIPLA,14074,13811,263,1.90,3771
COALINDIA,21063,20602,461,2.24,7105
COLPAL,3022,3095,-73,-2.36,1137
CONCOR,1361,1422,-61,-4.29,1758
CUMMINSIND,3253,3112,141,4.53,1375
