Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6544,6046,498,8.24,4111
ADANIENT,7205,7038,167,2.37,1793
ADANIPORTS,5692,5701,-9,-0.16,2625
ADANIPOWER,5198,5125,73,1.42,1212
AMARAJABAT,2600,2517,83,3.30,1065
AMBUJACEM,11415,10754,661,6.15,3567
APOLLOHOSP,4189,4233,-44,-1.04,4498
APOLLOTYRE,3363,3314,49,1.48,2578
ASHOKLEY,18513,17654,859,4.87,21506
ASIANPAINT,17198,16841,357,2.12,7312
AUROPHARMA,18376,17481,895,5.12,5291
AXISBANK,66037,63843,2194,3.44,38462
BAJAJ-AUTO,9994,9613,381,3.96,4334
BAJAJFINSV,9224,9259,-35,-0.38,4240
BAJFINANCE,33815,32709,1106,3.38,21237
BALKRISIND,2436,2347,89,3.79,959
BANKBARODA,20427,19298,1129,5.85,13655
BANKINDIA,5877,5635,242,4.29,3684
BANKNIFTY,720441,428526,291915,68.12,8050977
BATAINDIA,6071,5950,121,2.03,4041
BEL,4978,4476,502,11.22,3440
BERGEPAINT,2462,2267,195,8.60,1688
BHARATFORG,7681,7128,553,7.76,3728
BHARTIARTL,24809,24244,565,2.33,9316
BHEL,9993,9170,823,8.97,3936
BIOCON,8190,7663,527,6.88,4393
BOSCHLTD,5070,4965,105,2.11,472
BPCL,20098,18278,1820,9.96,34784
BRITANNIA,12555,12027,528,4.39,2756
CADILAHC,6279,6201,78,1.26,1318
CANBK,10217,9206,1011,10.98,11316
CASTROLIND,1978,1952,26,1.33,443
CENTURYTEX,6656,6260,396,6.33,4271
CESC,2260,2299,-39,-1.70,1252
CHOLAFIN,1288,1296,-8,-0.62,689
CIPLA,16519,16234,285,1.76,6458
COALINDIA,21178,19925,1253,6.29,12553
COLPAL,2758,2385,373,15.64,1911
CONCOR,3632,3579,53,1.48,3235
CUMMINSIND,2684,2452,232,9.46,2622
DABUR,10170,9759,411,4.21,2493
DISHTV,7704,7559,145,1.92,2331
DIVISLAB,6767,6709,58,0.86,1164
DLF,20320,19739,581,2.94,12558
DRREDDY,16598,16052,546,3.40,4145
EICHERMOT,15153,14665,488,3.33,5780
EQUITAS,4155,3773,382,10.12,5009
ESCORTS,6627,6314,313,4.96,9160
EXIDEIND,4658,4552,106,2.33,1575
FEDERALBNK,8401,7876,525,6.67,4649
GAIL,10237,9454,783,8.28,4482
GLENMARK,6866,6543,323,4.94,1948
GMRINFRA,3919,3930,-11,-0.28,618
GODREJCP,8469,8277,192,2.32,4850
GRASIM,26707,25621,1086,4.24,9710
HAVELLS,6112,5893,219,3.72,3522
HCLTECH,16577,16125,452,2.80,4823
HDFC,87205,88478,-1273,-1.44,37379
HDFCBANK,96403,94018,2385,2.54,56545
HEROMOTOCO,17546,17347,199,1.15,10422
HEXAWARE,1565,1539,26,1.69,534
HINDALCO,12977,12901,76,0.59,6196
HINDPETRO,12358,12130,228,1.88,8390
HINDUNILVR,32938,31385,1553,4.95,9431
IBULHSGFIN,46424,41755,4669,11.18,54909
ICICIBANK,78199,76111,2088,2.74,54419
ICICIPRULI,5083,5033,50,0.99,3271
IDEA,26478,26480,-2,-0.01,4519
IDFCFIRSTB,25051,24900,151,0.61,6734
IGL,1706,1482,224,15.11,1691
INDIGO,6604,6697,-93,-1.39,6225
INDUSINDBK,48841,48641,200,0.41,38811
INFRATEL,3906,3829,77,2.01,661
INFY,46882,46711,171,0.37,8775
IOC,18115,17763,352,1.98,8297
ITC,54805,53295,1510,2.83,18976
JINDALSTEL,15280,14564,716,4.92,9887
JSWSTEEL,30048,29627,421,1.42,9390
