Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8710,7885,825,10.46,8210
ADANIENT,11939,12089,-150,-1.24,5668
ADANIPORTS,9186,8768,418,4.77,6049
ADANIPOWER,9361,8612,749,8.70,6533
AJANTPHARM,1713,1768,-55,-3.11,1614
ALBK,2300,2458,-158,-6.43,2036
AMARAJABAT,3602,3677,-75,-2.04,2877
AMBUJACEM,9837,9656,181,1.87,4750
APOLLOHOSP,2296,2431,-135,-5.55,2292
APOLLOTYRE,5105,4688,417,8.90,6204
ARVIND,3440,3605,-165,-4.58,3802
ASHOKLEY,29714,29267,447,1.53,31947
ASIANPAINT,11303,11350,-47,-0.41,7594
AUROPHARMA,20329,20247,82,0.40,14301
AXISBANK,39751,37443,2308,6.16,37009
BAJAJ-AUTO,17557,18019,-462,-2.56,13275
BAJAJFINSV,7157,7220,-63,-0.87,4163
BAJFINANCE,27143,27267,-124,-0.45,19144
BALKRISIND,2499,2579,-80,-3.10,2039
BANKBARODA,19695,19592,103,0.53,14242
BANKINDIA,6678,6257,421,6.73,6677
BANKNIFTY,794279,601505,192774,32.05,6390352
BATAINDIA,4693,4754,-61,-1.28,4666
BEL,9433,9483,-50,-0.53,5953
BEML,3148,3140,8,0.25,3541
BERGEPAINT,1368,1374,-6,-0.44,1337
BHARATFIN,9617,9009,608,6.75,5600
BHARATFORG,9688,9199,489,5.32,8910
BHARTIARTL,26390,23615,2775,11.75,38245
BHEL,10921,10760,161,1.50,7555
BIOCON,9125,8919,206,2.31,8128
BOSCHLTD,5245,5213,32,0.61,1640
BPCL,8997,8604,393,4.57,13358
BRITANNIA,11267,11524,-257,-2.23,5235
BSOFT,1739,1795,-56,-3.12,1165
CADILAHC,8411,8393,18,0.21,3199
CANBK,8060,7733,327,4.23,11291
CANFINHOME,2450,2518,-68,-2.70,2545
CASTROLIND,2667,2642,25,0.95,1602
CEATLTD,4420,4532,-112,-2.47,5300
CENTURYTEX,7614,7647,-33,-0.43,4696
CESC,3376,3332,44,1.32,2362
CGPOWER,2863,2690,173,6.43,2218
CHENNPETRO,792,739,53,7.17,707
CHOLAFIN,1341,1412,-71,-5.03,1276
CIPLA,14975,14922,53,0.36,7867
COALINDIA,22280,23101,-821,-3.55,9714
COLPAL,3191,3267,-76,-2.33,1236
CONCOR,1303,1270,33,2.60,1215
CUMMINSIND,2933,2837,96,3.38,1148
DABUR,13155,13455,-300,-2.23,4885
DCBBANK,2453,2524,-71,-2.81,9861
DHFL,20394,20836,-442,-2.12,30267
DISHTV,10086,9673,413,4.27,6456
DIVISLAB,8132,7887,245,3.11,3898
DLF,37691,29855,7836,26.25,38649
DRREDDY,17543,17040,503,2.95,7306
EICHERMOT,20982,20823,159,0.76,13360
ENGINERSIN,2679,2761,-82,-2.97,1956
EQUITAS,3178,3250,-72,-2.22,1761
ESCORTS,4424,4633,-209,-4.51,5227
EXIDEIND,5979,6220,-241,-3.87,4328
FEDERALBNK,10772,10886,-114,-1.05,7818
GAIL,5311,5017,294,5.86,3143
GLENMARK,5001,4945,56,1.13,3405
GMRINFRA,5856,5735,121,2.11,2303
GODFRYPHLP,1061,1102,-41,-3.72,810
GODREJCP,12050,12216,-166,-1.36,4890
GODREJIND,902,989,-87,-8.80,814
GRASIM,15707,15841,-134,-0.85,9889
GSFC,2683,2682,1,0.04,1262
HAVELLS,5842,5725,117,2.04,4533
HCLTECH,13826,13514,312,2.31,9806
HDFC,62514,60067,2447,4.07,35158
HDFCBANK,77226,65995,11231,17.02,114666
HEROMOTOCO,17585,18041,-456,-2.53,11839
HEXAWARE,3185,3374,-189,-5.60,2085
HINDALCO,14617,12765,1852,14.51,14173
HINDPETRO,8971,8455,516,6.10,13565
HINDUNILVR,21809,21143,666,3.15,10958
HINDZINC,1640,1626,14,0.86,1354
IBULHSGFIN,56940,58014,-1074,-1.85,95858
ICICIBANK,51565,50934,631,1.24,43815
ICICIPRULI,6240,6156,84,1.36,7565
IDBI,3377,3427,-50,-1.46,744
IDEA,38396,40094,-1698,-4.24,11249
IDFC,7774,7575,199,2.63,3844
IDFCFIRSTB,13483,13390,93,0.69,9522
IFCI,2803,2735,68,2.49,1085
IGL,1970,2198,-228,-10.37,2260
INDIACEM,7137,7030,107,1.52,6575
INDIANB,2323,2294,29,1.26,2575
INDIGO,10086,10097,-11,-0.11,30874
INDUSINDBK,29761,27567,2194,7.96,27519
INFIBEAM,5441,5390,51,0.95,3774
INFRATEL,3320,3119,201,6.44,3259
INFY,65462,67404,-1942,-2.88,42767
IOC,19533,18910,623,3.29,12095
IRB,4053,3880,173,4.46,2541
ITC,37823,37023,800,2.16,23578
JETAIRWAYS,5826,3631,2195,60.45,20630
JINDALSTEL,16102,15507,595,3.84,19612
JISLJALEQS,4397,4522,-125,-2.76,2849
JSWSTEEL,32192,30611,1581,5.16,21630
JUBLFOOD,9982,10175,-193,-1.90,8277
JUSTDIAL,3483,3559,-76,-2.14,4900
KAJARIACER,1311,1359,-48,-3.53,761
KOTAKBANK,16792,16462,330,2.00,16439
KPIT,2,2,0,0.00,0
KSCL,724,724,0,0.00,761
KTKBANK,3885,4042,-157,-3.88,2590
LICHSGFIN,9323,9054,269,2.97,6613
LT,38424,37208,1216,3.27,24579
L&TFH,7550,7199,351,4.88,8207
LUPIN,19357,17971,1386,7.71,13589
MANAPPURAM,2015,2152,-137,-6.37,2397
