Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6341,6222,119,1.91,5619
ADANIENT,9321,9341,-20,-0.21,4634
ADANIPORTS,8070,7980,90,1.13,6380
ADANIPOWER,8321,8188,133,1.62,4417
AMARAJABAT,2605,2248,357,15.88,3015
AMBUJACEM,7906,7787,119,1.53,3318
APOLLOHOSP,4003,3856,147,3.81,6914
APOLLOTYRE,5129,4959,170,3.43,1924
ARVIND,2694,2547,147,5.77,3036
ASHOKLEY,20742,20328,414,2.04,9890
ASIANPAINT,12763,12970,-207,-1.60,6399
AUROPHARMA,20353,19369,984,5.08,9332
AXISBANK,52630,48562,4068,8.38,41014
BAJAJ-AUTO,11992,12295,-303,-2.46,6107
BAJAJFINSV,9088,9188,-100,-1.09,6512
BAJFINANCE,37083,35391,1692,4.78,45825
BALKRISIND,3543,3567,-24,-0.67,1582
BANKBARODA,16367,16412,-45,-0.27,8507
BANKINDIA,6890,7096,-206,-2.90,3692
BANKNIFTY,567720,435510,132210,30.36,5468032
BATAINDIA,5676,5281,395,7.48,6907
BEL,6414,6317,97,1.54,3122
BERGEPAINT,1062,1080,-18,-1.67,562
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,6976,6914,62,0.90,3376
BHARTIARTL,21137,21645,-508,-2.35,6210
BHEL,10592,9996,596,5.96,3632
BIOCON,9122,9171,-49,-0.53,2887
BOSCHLTD,5244,5265,-21,-0.40,214
BPCL,10542,10031,511,5.09,5736
BRITANNIA,12913,13038,-125,-0.96,2096
BSOFT,865,882,-17,-1.93,419
CADILAHC,11425,11567,-142,-1.23,2603
CANBK,8086,8054,32,0.40,8231
CASTROLIND,3198,3196,2,0.06,548
CENTURYTEX,9050,9149,-99,-1.08,3966
CESC,1371,1343,28,2.08,1308
CHOLAFIN,1368,1341,27,2.01,481
CIPLA,12160,12328,-168,-1.36,4496
COALINDIA,19016,18199,817,4.49,6528
COLPAL,3147,3129,18,0.58,1150
CONCOR,1751,1811,-60,-3.31,685
CUMMINSIND,2905,2900,5,0.17,534
DABUR,10318,10162,156,1.54,2840
DHFL,8746,8842,-96,-1.09,706
DISHTV,9322,9447,-125,-1.32,7167
DIVISLAB,7960,8015,-55,-0.69,2270
DLF,19928,19641,287,1.46,8622
DRREDDY,17021,16721,300,1.79,10114
EICHERMOT,18525,18507,18,0.10,3942
ENGINERSIN,2967,2582,385,14.91,2779
