Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6737,6387,350,5.48,9563
ADANIENT,7902,7901,1,0.01,2305
ADANIPORTS,8445,8369,76,0.91,3171
ADANIPOWER,6304,6047,257,4.25,2123
AMARAJABAT,2682,2799,-117,-4.18,1155
AMBUJACEM,8095,8382,-287,-3.42,3478
APOLLOHOSP,4909,5444,-535,-9.83,5148
APOLLOTYRE,5112,5094,18,0.35,3351
ARVIND,2227,2028,199,9.81,4023
ASHOKLEY,27562,27041,521,1.93,15861
ASIANPAINT,19748,19792,-44,-0.22,8266
AUROPHARMA,21434,21604,-170,-0.79,9163
AXISBANK,59097,58266,831,1.43,32529
BAJAJ-AUTO,12863,13013,-150,-1.15,7040
BAJAJFINSV,9886,9562,324,3.39,7485
BAJFINANCE,40155,39782,373,0.94,30481
BALKRISIND,3451,3557,-106,-2.98,2823
BANKBARODA,22559,21670,889,4.10,17048
BANKINDIA,8299,8479,-180,-2.12,4744
BANKNIFTY,926656,850482,76174,8.96,12634130
BATAINDIA,7755,7941,-186,-2.34,4367
BEL,7343,7365,-22,-0.30,3328
BERGEPAINT,2641,2693,-52,-1.93,1206
BHARATFIN,38,38,0,0.00,0
BHARATFORG,8047,8139,-92,-1.13,2173
BHARTIARTL,24250,25335,-1085,-4.28,7484
BHEL,12584,11846,738,6.23,13485
BIOCON,11843,11939,-96,-0.80,10228
BOSCHLTD,5896,5892,4,0.07,994
BPCL,8338,8520,-182,-2.14,5783
BRITANNIA,16099,16635,-536,-3.22,15212
BSOFT,870,794,76,9.57,1038
CADILAHC,9207,9312,-105,-1.13,2485
CANBK,8771,8452,319,3.77,11123
CASTROLIND,2785,2778,7,0.25,897
CENTURYTEX,6549,6296,253,4.02,5666
CESC,2015,2085,-70,-3.36,1332
CHOLAFIN,1858,1877,-19,-1.01,677
CIPLA,14561,14461,100,0.69,3451
COALINDIA,21451,20959,492,2.35,12051
COLPAL,2821,2906,-85,-2.92,1025
CONCOR,1885,1890,-5,-0.26,1187
CUMMINSIND,4609,4594,15,0.33,1582
DABUR,11658,11567,91,0.79,4148
DHFL,8476,8643,-167,-1.93,1441
DISHTV,9177,9146,31,0.34,1989
DIVISLAB,8604,8611,-7,-0.08,2028
DLF,18631,18781,-150,-0.80,9749
DRREDDY,17869,17559,310,1.77,10247
EICHERMOT,23400,23862,-462,-1.94,10933
ENGINERSIN,2252,2229,23,1.03,2201
EQUITAS,4097,4083,14,0.34,1682
ESCORTS,7901,7544,357,4.73,8844
EXIDEIND,4507,4508,-1,-0.02,812
FEDERALBNK,9033,8893,140,1.57,2942
GAIL,10111,9981,130,1.30,3877
GLENMARK,6862,7325,-463,-6.32,2850
GMRINFRA,4454,4353,101,2.32,1376
GODREJCP,7790,7706,84,1.09,1916
GRASIM,23678,23507,171,0.73,10326
HAVELLS,9491,8524,967,11.34,8759
HCLTECH,16003,15836,167,1.05,5848
HDFC,72062,71430,632,0.88,27034
HDFCBANK,91462,93922,-2460,-2.62,49306
HEROMOTOCO,17935,17820,115,0.65,15933
HEXAWARE,2249,2314,-65,-2.81,887
HINDALCO,13648,13687,-39,-0.28,9708
HINDPETRO,10797,10644,153,1.44,4650
HINDUNILVR,41303,41156,147,0.36,12319
HINDZINC,2243,2306,-63,-2.73,569
IBULHSGFIN,56968,55117,1851,3.36,67398
ICICIBANK,75131,74103,1028,1.39,32338
ICICIPRULI,6398,6338,60,0.95,2018
IDBI,3308,3564,-256,-7.18,638
IDEA,28302,27804,498,1.79,5639
IDFCFIRSTB,17932,17349,583,3.36,4461
IGL,2469,2589,-120,-4.63,1271
INDIGO,9368,9437,-69,-0.73,7226
INDUSINDBK,38536,37012,1524,4.12,29995
INFRATEL,4779,4615,164,3.55,1639
INFY,62526,60815,1711,2.81,29448
IOC,19412,20017,-605,-3.02,4759
ITC,61190,58414,2776,4.75,23642
JINDALSTEL,16612,16763,-151,-0.90,13331
JSWSTEEL,28132,28071,61,0.22,7589
JUBLFOOD,8087,7846,241,3.07,6149
JUSTDIAL,3741,3816,-75,-1.97,3889
KAJARIACER,1323,1341,-18,-1.34,579
KOTAKBANK,27899,27482,417,1.52,20424
LICHSGFIN,10128,9825,303,3.08,8735
LT,50000,48220,1780,3.69,25250
L&TFH,10437,10548,-111,-1.05,6627
LUPIN,15679,15652,27,0.17,4328
MANAPPURAM,3353,3175,178,5.61,3400
MARICO,5209,5304,-95,-1.79,1117
MARUTI,71129,68749,2380,3.46,120205
MCDOWELL-N,11065,10799,266,2.46,9639
MCX,2597,2622,-25,-0.95,915
MFSL,2619,2864,-245,-8.55,4515
MGL,8381,8708,-327,-3.76,7300
MINDTREE,3894,4033,-139,-3.45,1742
M&M,29352,29084,268,0.92,11604
M&MFIN,13007,13004,3,0.02,5102
MOTHERSUMI,12094,12213,-119,-0.97,4082
MRF,2755,2896,-141,-4.87,576
MUTHOOTFIN,2385,2386,-1,-0.04,1490
NATIONALUM,4924,4721,203,4.30,2179
NBCC,7606,7626,-20,-0.26,3555
NCC,8792,8802,-10,-0.11,7754
NESTLEIND,9290,7947,1343,16.90,9497
NIFTY,1822266,1719166,103100,6.00,6244503
NIFTYIT,216,213,3,1.41,74
NIITTECH,2234,2306,-72,-3.12,1249
NMDC,7994,7303,691,9.46,12340
NTPC,16924,17451,-527,-3.02,4649
OFSS,1264,1258,6,0.48,287
OIL,2351,2242,109,4.86,860
ONGC,20322,19662,660,3.36,8180
PAGEIND,9239,9127,112,1.23,933
PEL,12811,12716,95,0.75,4639
PETRONET,5985,6095,-110,-1.80,2017
PFC,10021,9155,866,9.46,8046
PIDILITIND,6855,6919,-64,-0.92,2252
PNB,23275,23165,110,0.47,11087
POWERGRID,9155,9152,3,0.03,1885
PVR,3915,3824,91,2.38,2791
RAMCOCEM,2181,2023,158,7.81,1475
RAYMOND,4329,3916,413,10.55,8659
RBLBANK,18250,18077,173,0.96,15057
RECLTD,6800,6749,51,0.76,4806
RELCAPITAL,6911,7145,-234,-3.28,4353
RELIANCE,160076,160997,-921,-0.57,80713
RELINFRA,4603,4899,-296,-6.04,3156
SAIL,14292,13760,532,3.87,10989
SBIN,69995,67532,2463,3.65,65452
SHREECEM,3656,3589,67,1.87,1140
SIEMENS,3234,3284,-50,-1.52,1427
SRF,5976,6209,-233,-3.75,4574
SRTRANSFIN,7877,8002,-125,-1.56,3051
STAR,3740,3893,-153,-3.93,2127
SUNPHARMA,58067,58529,-462,-0.79,21301
SUNTV,7561,7499,62,0.83,3843
TATACHEM,3241,3244,-3,-0.09,1221
TATAELXSI,5205,5520,-315,-5.71,2988
TATAGLOBAL,4564,4634,-70,-1.51,2393
TATAMOTORS,55369,49724,5645,11.35,93939
TATAMTRDVR,6532,6771,-239,-3.53,4161
TATAPOWER,7441,7625,-184,-2.41,4985
TATASTEEL,55161,53475,1686,3.15,47837
TCS,74522,73575,947,1.29,19111
TECHM,13997,13930,67,0.48,3540
TITAN,17887,17566,321,1.83,13073
TORNTPHARM,1411,1453,-42,-2.89,976
TORNTPOWER,1836,1975,-139,-7.04,1152
TVSMOTOR,8879,9014,-135,-1.50,3881
UBL,2345,2240,105,4.69,5085
UJJIVAN,7084,7133,-49,-0.69,6841
ULTRACEMCO,19884,18934,950,5.02,12829
UNIONBANK,6597,6626,-29,-0.44,4298
UPL,21354,21100,254,1.20,6775
VEDL,28098,27628,470,1.70,11629
VOLTAS,5511,5618,-107,-1.90,3515
WIPRO,15020,15050,-30,-0.20,3923
YESBANK,141340,143163,-1823,-1.27,152597
ZEEL,20954,21233,-279,-1.31,10287
