Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1530.00,1552.85,1517.45,1537.10,4.65,0.30,1769.05,1255.65,21.03,-4.82,31-DEC-2999,-
ADANIENT,145.90,148.80,144.60,146.60,-0.20,-0.14,236.65,100.85,12.90,-7.19,31-DEC-2999,-
ADANIPORTS,400.00,407.40,399.80,406.00,4.00,1.00,430.60,292.10,10.66,5.19,20-JUN-2019,BUYBACK
ADANIPOWER,47.90,50.50,47.15,50.35,2.45,5.11,58.35,15.15,169.25,7.82,31-DEC-2999,-
AJANTPHARM,953.00,963.10,933.00,956.10,1.55,0.16,1294.00,900.10,-8.31,-6.78,31-DEC-2999,-
ALBK,41.20,41.30,40.55,40.60,-0.55,-1.34,59.00,33.15,-6.77,-15.24,20-JUN-2019,ANNUAL GENERAL MEETING
AMARAJABAT,607.00,609.60,595.00,601.00,-6.50,-1.07,908.45,572.85,-20.93,-2.45,31-DEC-2999,-
AMBUJACEM,213.10,216.90,212.50,214.70,1.85,0.87,245.40,188.35,8.98,-2.65,31-DEC-2999,-
APOLLOHOSP,1353.90,1357.10,1330.05,1345.00,-3.25,-0.24,1406.00,910.10,31.36,15.65,31-DEC-2999,-
APOLLOTYRE,197.60,200.90,195.30,199.15,1.60,0.81,299.50,174.00,-27.38,8.71,31-DEC-2999,-
ARVIND,63.90,64.40,60.50,61.95,-1.60,-2.52,438.70,56.55,-84.90,-20.27,31-DEC-2999,-
ASHOKLEY,86.65,87.20,85.20,85.85,-0.65,-0.75,138.55,77.60,-36.45,-2.28,31-DEC-2999,-
ASIANPAINT,1386.00,1398.00,1368.25,1374.50,-8.50,-0.61,1529.85,1118.00,9.70,0.44,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,614.70,614.70,582.30,584.20,-18.25,-3.03,838.00,565.05,-4.00,-12.09,31-DEC-2999,-
AXISBANK,771.00,775.25,761.00,762.60,-8.45,-1.10,827.75,498.75,48.64,-2.12,31-DEC-2999,-
BAJAJ-AUTO,2855.00,2877.10,2801.20,2814.00,-61.55,-2.14,3194.95,2420.00,-0.57,-7.65,31-DEC-2999,-
BAJAJFINSV,8392.45,8432.00,8338.00,8375.00,-17.45,-0.21,8474.00,4955.00,39.78,1.87,31-DEC-2999,-
BAJFINANCE,3562.00,3579.90,3533.05,3546.05,-19.80,-0.56,3599.00,1912.20,57.08,2.82,31-DEC-2999,-
BALKRISIND,747.00,750.45,732.70,740.00,-6.30,-0.84,1453.55,727.15,-33.21,-4.66,31-DEC-2999,-
BANKBARODA,118.35,119.95,117.40,118.10,0.05,0.04,157.50,91.00,-3.20,-6.38,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,87.00,88.00,85.85,86.35,-0.60,-0.69,110.15,73.20,-7.75,-3.68,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1414.95,1430.65,1388.00,1408.00,3.40,0.24,1479.95,813.10,68.75,1.67,31-DEC-2999,-
BEL,111.85,115.20,111.50,115.00,3.50,3.14,124.40,72.50,5.17,13.75,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,829.50,835.15,810.25,821.90,-8.55,-1.03,1034.90,521.25,-4.15,-10.89,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,317.50,319.65,313.15,313.80,-3.90,-1.23,349.90,260.00,10.59,1.06,31-DEC-2999,-
BHARATFIN,931.00,934.90,914.30,923.60,8.35,0.91,1234.80,823.75,-21.36,-2.80,31-DEC-2999,-
BHARATFORG,439.80,441.00,432.90,435.00,-4.25,-0.97,693.90,430.60,-28.39,-6.53,31-DEC-2999,-
BHARTIARTL,345.15,348.55,343.50,345.50,1.70,0.49,366.95,253.99,-6.29,3.09,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,73.00,74.00,72.00,73.80,2.40,3.36,83.30,56.20,-2.19,13.10,31-DEC-2999,-
BIOCON,249.00,250.80,246.30,248.60,-0.95,-0.38,359.00,239.00,-59.93,-52.04,31-DEC-2999,-
BOSCHLTD,16516.00,16602.60,16337.00,16415.00,-51.40,-0.31,22400.00,16058.90,-8.73,-2.35,31-DEC-2999,-
BPCL,379.00,382.65,373.10,381.00,1.00,0.26,429.00,238.55,-9.70,-0.85,31-DEC-2999,-
BRITANNIA,2830.00,2865.00,2771.05,2776.00,-50.70,-1.79,3467.18,2615.85,-53.44,-2.69,31-DEC-2999,-
BSOFT,91.15,92.60,90.50,90.95,-0.70,-0.76,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,235.70,236.75,224.55,225.40,-9.65,-4.11,432.50,224.55,-45.33,-9.97,31-DEC-2999,-
CANBK,271.00,273.95,269.50,272.90,2.20,0.81,302.30,204.75,6.98,6.04,31-DEC-2999,-
CANFINHOME,348.85,352.70,345.20,348.20,-0.65,-0.19,377.00,216.50,0.43,1.50,31-DEC-2999,-
CASTROLIND,140.10,141.00,136.55,136.55,-3.90,-2.78,177.80,134.95,-19.72,-5.63,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CEATLTD,914.85,916.00,885.50,898.35,-18.50,-2.02,1455.00,871.05,-31.59,-9.58,31-DEC-2999,-
CENTURYTEX,948.50,948.50,927.00,935.30,-4.95,-0.53,1063.00,705.50,4.14,-4.25,31-DEC-2999,-
CESC,759.90,760.95,754.60,760.00,-1.45,-0.19,1038.85,642.00,-20.41,5.52,31-DEC-2999,-
CGPOWER,30.40,31.00,29.10,29.25,0.50,1.74,65.20,20.25,-46.77,-24.81,31-DEC-2999,-
CHENNPETRO,212.50,213.95,206.10,206.95,-7.50,-3.50,344.95,196.80,-32.26,-1.52,31-DEC-2999,-
CHOLAFIN,275.10,279.50,271.55,274.00,-1.60,-0.58,329.98,207.60,-82.97,-80.68,31-DEC-2999,-
CIPLA,548.55,552.45,545.10,550.00,-1.55,-0.28,678.45,483.75,-8.86,-0.54,31-DEC-2999,-
COALINDIA,255.90,258.25,253.35,256.10,1.85,0.73,299.75,211.40,-4.33,6.16,31-DEC-2999,-
COLPAL,1135.90,1140.35,1130.95,1137.65,7.10,0.63,1354.80,1018.30,-3.40,-1.19,04-JUN-2019,INTERIM DIVIDEND - RS 8 PER SHARE
CONCOR,556.95,557.35,547.00,553.95,0.55,0.10,564.00,433.60,-55.91,14.28,31-DEC-2999,-
CUMMINSIND,744.00,759.95,738.00,752.00,11.10,1.50,884.20,613.20,10.73,3.13,31-DEC-2999,-
DABUR,392.60,396.40,388.05,391.50,-1.10,-0.28,490.65,357.55,1.53,1.52,31-DEC-2999,-
DCBBANK,230.00,231.00,227.35,229.70,-0.10,-0.04,242.00,139.85,31.67,-0.24,23-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
DHFL,73.00,80.90,72.00,78.70,5.50,7.51,691.50,59.75,-87.55,-33.05,31-DEC-2999,-
DISHTV,27.50,28.00,26.50,26.70,-0.80,-2.91,74.65,19.10,-62.76,-7.93,31-DEC-2999,-
DIVISLAB,1541.65,1584.35,1536.05,1576.90,31.15,2.02,1774.95,994.95,49.29,-6.15,31-DEC-2999,-
DLF,178.40,179.40,173.95,175.55,-2.00,-1.13,223.50,142.00,-11.72,0.95,31-DEC-2999,-
DRREDDY,2524.00,2532.00,2504.65,2506.10,-45.45,-1.78,2964.00,1872.95,8.19,-5.71,31-DEC-2999,-
EICHERMOT,19771.00,19830.95,18912.10,19075.00,-644.20,-3.27,30058.30,18205.00,-35.17,-10.13,31-DEC-2999,-
ENGINERSIN,118.00,119.00,116.10,116.40,-1.60,-1.36,139.65,100.15,-8.96,2.78,31-DEC-2999,-
EQUITAS,127.70,129.60,123.20,124.20,-2.90,-2.28,163.25,77.85,-13.60,-6.76,31-DEC-2999,-
ESCORTS,550.25,565.25,548.10,549.30,-1.40,-0.25,943.55,519.30,-38.22,-7.58,31-DEC-2999,-
EXIDEIND,203.00,204.25,198.65,199.90,-2.50,-1.24,304.70,194.30,-20.67,-4.33,31-DEC-2999,-
FEDERALBNK,102.75,103.60,101.65,102.85,0.00,0.00,109.65,67.05,24.97,1.43,31-DEC-2999,-
GAIL,311.95,312.50,305.75,306.65,-4.95,-1.59,399.40,295.25,-9.62,-8.98,31-DEC-2999,-
GLENMARK,495.00,495.00,459.00,461.00,-38.95,-7.79,711.90,459.00,-23.43,-19.13,31-DEC-2999,-
GMRINFRA,15.45,15.60,15.25,15.30,-0.20,-1.29,21.50,12.95,-4.08,-0.65,31-DEC-2999,-
GODFRYPHLP,898.70,898.70,860.00,860.00,-33.15,-3.71,1209.90,640.25,15.65,-15.17,31-DEC-2999,-
GODREJCP,669.45,677.00,668.00,672.50,3.10,0.46,978.67,626.50,-42.36,2.10,10-MAY-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GODREJIND,470.25,485.00,470.25,478.00,7.20,1.53,657.60,434.50,-21.24,0.66,31-DEC-2999,-
GRASIM,900.60,909.30,880.00,888.00,-9.75,-1.09,1093.00,689.10,-12.25,3.57,31-DEC-2999,-
GSFC,93.70,95.35,91.70,91.75,-2.90,-3.06,124.80,85.50,-17.31,-6.38,31-DEC-2999,-
HAVELLS,781.30,791.35,781.00,782.10,-4.05,-0.52,797.40,520.10,46.78,3.51,31-DEC-2999,-
HCLTECH,1079.00,1084.05,1068.10,1077.35,1.10,0.10,1187.60,899.10,19.37,1.54,16-MAY-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,2136.10,2159.00,2133.50,2150.00,9.20,0.43,2235.00,1644.50,15.66,0.52,31-DEC-2999,-
HDFCBANK,2411.95,2430.60,2410.00,2421.00,6.80,0.28,2470.00,1885.00,17.66,0.63,20-JUN-2019,DIVIDEND RS 15 PER SH
HEROMOTOCO,2606.00,2606.00,2540.70,2571.00,-35.00,-1.34,3675.90,2475.00,-29.27,-4.77,31-DEC-2999,-
HEXAWARE,409.70,409.70,392.00,394.25,-21.15,-5.09,557.70,294.30,-9.58,10.53,07-MAY-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
HINDALCO,197.00,203.25,196.50,198.10,0.45,0.23,259.75,182.20,-10.89,0.05,31-DEC-2999,-
HINDPETRO,289.75,291.90,283.35,288.80,-3.10,-1.06,333.50,163.00,-8.38,0.02,06-JUN-2019,DIVIDEND RS - 9.40 PER SHARE
HINDUNILVR,1769.00,1777.60,1756.70,1769.85,3.20,0.18,1869.50,1477.20,11.07,0.09,20-JUN-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 13 PER SHARE
HINDZINC,230.75,231.85,226.60,227.80,-2.95,-1.28,309.45,226.60,-21.56,-9.04,31-DEC-2999,-
IBULHSGFIN,609.50,630.00,598.00,617.70,5.70,0.93,1397.00,487.85,-47.35,-21.27,07-MAY-2019,INTERIM DIVIDEND - RS 10 PER SHARE
ICICIBANK,431.45,433.80,428.20,430.15,-0.65,-0.15,439.20,256.50,44.37,6.12,31-DEC-2999,-
ICICIPRULI,384.70,385.90,374.00,376.35,-7.40,-1.93,428.00,277.35,-3.25,8.46,31-DEC-2999,-
IDBI,34.70,35.40,34.10,34.15,-0.45,-1.30,65.75,33.25,-40.87,-6.57,31-DEC-2999,-
IDEA,12.15,12.25,11.95,12.00,-0.15,-1.23,37.29,11.10,-80.26,-1.23,29-MAR-2019,RIGHTS 87:38 @ PREMIUM OF RS 2.50 PER SHARE
IDFC,36.00,36.55,35.25,35.70,-0.65,-1.79,53.55,31.60,-27.07,-1.24,31-DEC-2999,-
IDFCFIRSTB,42.40,42.65,42.05,42.35,-0.05,-0.12,56.85,32.70,-,-,31-DEC-2999,-
IFCI,8.05,8.40,7.90,7.90,-0.35,-4.24,18.25,7.10,-50.93,-24.04,31-DEC-2999,-
IGL,324.70,326.05,308.40,309.30,-14.65,-4.52,350.80,215.20,21.27,1.21,31-DEC-2999,-
INDIACEM,95.30,96.05,93.55,95.30,-0.35,-0.37,128.00,74.75,-11.39,-5.41,31-DEC-2999,-
INDIANB,262.40,265.25,255.35,256.80,-4.00,-1.53,379.70,200.00,-25.21,3.65,20-JUN-2019,ANNUAL GENERAL MEETING
INDIGO,1540.00,1572.25,1536.20,1556.95,4.85,0.31,1716.00,691.00,32.40,3.17,31-DEC-2999,-
INDUSINDBK,1483.00,1485.00,1449.05,1459.00,10.35,0.71,2038.00,1333.15,-25.58,-3.94,31-DEC-2999,-
INFIBEAM,44.20,45.50,43.25,44.30,-0.85,-1.88,242.70,27.50,-71.41,-3.38,31-DEC-2999,-
INFRATEL,275.00,275.95,271.50,271.65,-3.70,-1.34,335.00,242.25,-2.84,0.85,07-MAY-2019,INTERIM DIVIDEND - RS 7.50 PER SHARE
INFY,751.90,751.90,742.65,745.00,-5.20,-0.69,773.00,599.85,-40.24,4.97,13-JUN-2019,ANNUAL GENERAL MEETING/DIVIDEND- RS 10.50 PER SHARE
IOC,153.10,154.00,150.80,152.00,-1.85,-1.20,173.00,105.25,-10.72,-2.22,27-MAR-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
IRB,97.50,102.50,96.50,99.50,1.55,1.58,229.35,83.80,-55.62,-20.87,31-DEC-2999,-
ITC,274.25,277.50,274.25,276.00,1.75,0.64,322.95,259.00,5.81,-7.92,22-MAY-2019,DIVIDEND - RS 5.75 PER SHARE
JETAIRWAYS,65.35,79.85,55.00,72.55,-0.05,-0.07,393.50,26.55,-80.63,-53.94,31-DEC-2999,-
JINDALSTEL,147.00,147.40,139.25,140.05,-6.45,-4.40,246.45,123.25,-37.80,-8.10,31-DEC-2999,-
JISLJALEQS,24.30,29.35,23.60,28.25,3.45,13.91,96.55,16.30,-70.01,-46.34,31-DEC-2999,-
JSWSTEEL,267.00,268.50,257.10,258.10,-9.05,-3.39,427.55,254.90,-22.46,-6.81,31-DEC-2999,-
JUBLFOOD,1255.00,1275.00,1242.00,1262.00,7.10,0.57,1578.00,977.00,-6.98,-1.74,31-DEC-2999,-
JUSTDIAL,757.00,770.10,750.00,761.40,-1.80,-0.24,819.70,409.15,34.92,2.51,31-DEC-2999,-
KAJARIACER,563.00,575.85,559.10,575.85,12.85,2.28,649.65,310.00,13.46,-5.54,31-DEC-2999,-
KOTAKBANK,1489.00,1497.30,1464.35,1473.10,-16.70,-1.12,1555.90,1002.20,12.11,-1.48,31-DEC-2999,-
KSCL,472.50,478.15,458.10,469.20,-3.35,-0.71,660.70,368.80,-19.06,-1.75,31-DEC-2999,-
KTKBANK,103.20,103.65,101.50,101.75,-1.45,-1.41,141.25,92.65,-11.98,-8.70,31-DEC-2999,-
LICHSGFIN,537.00,547.85,536.45,546.05,9.35,1.74,583.80,387.60,8.70,3.43,31-DEC-2999,-
LT,1545.50,1563.45,1537.15,1540.90,1.15,0.07,1607.00,1182.50,19.47,5.46,31-DEC-2999,-
L&TFH,114.20,115.15,112.20,113.55,-0.65,-0.57,189.50,106.30,-29.45,-7.72,31-DEC-2999,-
LUPIN,731.00,742.50,725.00,732.10,19.30,2.71,986.10,697.20,-18.62,-3.31,31-DEC-2999,-
MANAPPURAM,132.45,132.45,128.60,131.30,-0.15,-0.11,143.90,66.25,29.62,2.98,27-MAY-2019,INTERIM DIVIDEND - RE 0.55 PER SHARE
MARICO,369.00,373.00,368.10,369.35,0.05,0.01,396.60,282.95,10.17,1.51,31-DEC-2999,-
MARUTI,6411.00,6497.10,6322.85,6456.00,38.75,0.60,9929.00,6317.70,-27.16,-6.43,31-DEC-2999,-
MCDOWELL-N,554.35,562.60,552.20,558.05,6.15,1.11,708.75,438.20,-14.64,2.81,31-DEC-2999,-
MCX,803.20,807.35,786.80,789.00,-11.95,-1.49,917.95,643.50,3.52,-5.36,31-DEC-2999,-
MFSL,419.70,424.65,415.55,418.70,-1.80,-0.43,534.00,350.00,-6.93,2.52,31-DEC-2999,-
MGL,850.00,850.00,818.00,821.00,-29.15,-3.43,1067.25,756.00,-1.39,-3.33,31-DEC-2999,-
MINDTREE,968.10,968.40,957.10,963.00,-5.50,-0.57,1183.80,752.15,-2.71,-1.92,31-DEC-2999,-
M&M,626.00,637.00,626.00,636.70,9.25,1.47,993.00,597.20,-27.94,-0.60,31-DEC-2999,-
M&MFIN,395.00,398.00,385.90,390.00,-4.10,-1.04,526.85,342.65,-20.57,-2.73,31-DEC-2999,-
MOTHERSUMI,126.70,127.00,120.20,121.05,-5.45,-4.31,218.00,111.65,-60.53,1.94,31-DEC-2999,-
MRF,54600.00,55089.95,54555.25,54650.00,-272.40,-0.50,81190.95,51586.30,-26.91,-0.86,31-DEC-2999,-
MRPL,61.55,61.70,59.40,61.15,-0.40,-0.65,92.20,57.80,-30.63,-1.37,30-MAY-2019,DIVIDEND RS - 1 PER SHARE
MUTHOOTFIN,623.75,625.25,611.60,615.60,-7.90,-1.27,656.40,356.00,62.09,-0.50,11-APR-2019,INTERIM DIVIDEND - RS 12 PER SHARE
NATIONALUM,49.45,49.60,48.60,48.80,-0.35,-0.71,78.45,46.20,-25.61,-2.30,31-DEC-2999,-
NBCC,57.60,62.45,57.60,61.80,3.20,5.46,84.00,47.20,-25.36,8.04,31-DEC-2999,-
NCC,100.00,101.60,99.20,100.20,0.55,0.55,119.20,63.25,0.40,-8.62,31-DEC-2999,-
NESTLEIND,11600.00,11760.00,11550.15,11700.00,99.10,0.85,11817.70,9047.05,18.78,9.34,06-MAY-2019,INTERIM DIVIDEND - RS 23 PER SHARE
