Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1672.00,1682.95,1652.20,1661.00,-2.00,-0.12,1723.40,1255.65,6.11,5.40,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,135.40,136.30,131.55,132.70,-2.45,-1.81,236.65,100.85,-5.04,-1.23,31-DEC-2999,-
ADANIPORTS,389.55,391.70,385.55,391.00,-0.05,-0.01,415.65,292.10,1.20,8.21,31-DEC-2999,-
ADANIPOWER,50.85,52.20,50.60,51.25,0.40,0.79,58.35,15.15,98.26,7.67,31-DEC-2999,-
AJANTPHARM,1013.00,1038.00,1009.00,1028.10,13.10,1.29,1417.45,895.85,-25.67,3.15,11-FEB-2019,BUY BACK
ALBK,49.00,49.80,48.70,49.30,0.65,1.34,59.00,33.15,0.10,-6.18,31-DEC-2999,-
AMARAJABAT,674.55,684.60,674.05,677.00,-0.95,-0.14,908.45,650.00,-21.32,-4.31,31-DEC-2999,-
AMBUJACEM,226.45,228.85,225.60,225.90,-0.20,-0.09,252.75,188.35,-8.76,-1.50,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1233.00,1254.00,1229.80,1248.00,15.95,1.29,1387.25,910.10,10.23,8.80,31-DEC-2999,-
APOLLOTYRE,210.00,213.50,207.30,211.65,2.00,0.95,300.70,192.05,-26.79,-0.35,31-DEC-2999,-
ARVIND,85.00,87.65,84.40,86.40,1.20,1.41,444.45,72.80,-79.68,1.77,31-DEC-2999,-
ASHOKLEY,92.50,93.25,91.20,91.55,-0.60,-0.65,167.50,77.60,-42.58,4.63,31-DEC-2999,-
ASIANPAINT,1449.00,1454.90,1425.90,1429.00,-14.35,-0.99,1529.85,1118.00,21.24,-1.96,31-DEC-2999,-
AUROPHARMA,779.40,793.40,776.25,777.75,-2.40,-0.31,830.45,527.00,21.04,0.24,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,757.45,759.30,749.00,753.10,-2.40,-0.32,787.65,481.25,48.78,0.99,31-DEC-2999,-
BAJAJ-AUTO,3050.00,3070.00,3010.70,3058.90,7.70,0.25,3194.95,2420.00,7.25,3.41,31-DEC-2999,-
BAJAJFINSV,7488.00,7533.00,7485.00,7498.00,25.25,0.34,7620.00,4955.00,41.63,8.40,31-DEC-2999,-
BAJFINANCE,2992.00,3058.50,2987.05,3037.10,45.85,1.53,3130.00,1818.00,59.90,6.57,31-DEC-2999,-
BALKRISIND,945.10,976.05,938.05,966.00,17.60,1.86,1453.55,744.00,-24.63,4.29,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,123.80,126.70,122.70,123.20,-0.60,-0.48,157.50,91.00,-14.53,4.23,31-DEC-2999,-
BANKINDIA,91.90,93.75,91.25,92.10,-0.40,-0.43,110.15,73.20,-10.15,-6.50,31-DEC-2999,-
BATAINDIA,1414.00,1452.90,1407.00,1443.15,32.15,2.28,1452.90,735.30,83.62,8.62,31-DEC-2999,-
BEL,89.30,89.85,87.90,88.70,-0.70,-0.78,138.90,72.50,-35.37,-3.38,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,918.00,926.20,880.50,900.90,-22.90,-2.48,1198.40,521.25,-15.62,-6.90,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,321.00,322.10,314.05,321.00,-1.50,-0.47,349.90,260.00,19.80,2.39,31-DEC-2999,-
BHARATFIN,1054.10,1074.00,1027.80,1039.70,-19.20,-1.81,1234.80,823.75,-10.34,-3.20,31-DEC-2999,-
BHARATFORG,482.90,489.65,474.30,486.25,4.55,0.94,784.80,456.10,-36.01,-0.28,31-DEC-2999,-
BHARTIARTL,325.00,325.40,314.20,317.30,-3.50,-1.09,392.11,253.99,-21.24,-2.97,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
