Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1510.00,1558.80,1503.95,1544.10,29.00,1.91,1769.05,1322.55,1.32,2.80,31-DEC-2999,-
ADANIENT,124.00,129.45,124.00,128.40,3.70,2.97,236.65,113.00,-35.22,-7.56,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,365.60,378.60,365.25,377.30,9.45,2.57,430.60,292.10,-5.05,-5.15,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,57.80,60.20,57.80,59.65,1.35,2.32,68.75,21.00,80.76,-3.95,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,636.00,667.15,636.00,645.00,-1.30,-0.20,908.45,572.85,-22.48,1.40,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,195.30,203.30,195.30,201.45,4.20,2.13,245.40,188.35,-11.84,-1.92,31-DEC-2999,-
APOLLOHOSP,1290.00,1355.30,1290.00,1345.45,43.80,3.36,1427.00,938.25,37.11,3.24,31-DEC-2999,-
APOLLOTYRE,146.00,154.00,146.00,151.70,4.65,3.16,288.05,144.05,-45.02,-19.07,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,55.65,55.90,52.45,53.65,-2.20,-3.94,434.90,52.25,-87.20,-14.50,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,63.40,65.10,62.70,63.55,-0.40,-0.63,135.00,60.85,-46.26,-25.06,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1530.00,1569.85,1524.05,1563.30,37.90,2.48,1569.85,1118.00,11.87,16.64,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,548.00,566.60,547.90,561.55,13.40,2.44,838.00,536.60,-10.09,-4.30,31-DEC-2999,-
AXISBANK,658.70,682.85,654.00,678.40,15.95,2.41,827.75,534.55,13.67,-13.35,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2600.00,2649.00,2592.90,2602.50,-17.25,-0.66,3149.95,2420.00,-3.18,-6.31,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,6950.00,7128.00,6950.00,7096.40,109.45,1.57,8580.00,4955.00,2.56,-6.54,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3160.05,3287.00,3153.15,3274.95,114.90,3.64,3762.00,1912.20,21.46,-4.05,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,690.00,714.75,690.00,712.65,19.40,2.80,1453.55,690.00,-42.12,-0.70,31-DEC-2999,-
BANKBARODA,102.00,105.20,101.85,104.55,1.40,1.36,157.50,91.00,-30.55,-16.13,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,68.50,70.50,68.05,69.95,1.00,1.45,110.15,66.10,-28.26,-17.17,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1362.70,1414.00,1358.05,1407.50,39.80,2.91,1479.95,833.10,50.66,-1.30,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,92.40,97.70,92.40,97.05,4.55,4.92,124.40,72.50,-18.79,-4.10,31-DEC-2999,-
BERGEPAINT,336.45,351.65,335.80,345.10,10.85,3.25,351.65,260.00,11.43,12.85,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,407.00,421.85,398.45,415.50,-3.85,-0.92,693.90,398.45,-35.81,-7.49,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,354.10,375.40,354.10,369.00,11.30,3.16,375.40,253.99,-4.34,3.54,31-DEC-2999,-
BHEL,56.30,57.60,56.15,57.35,0.80,1.41,83.30,54.60,-23.58,-14.78,31-DEC-2999,-
BIOCON,227.00,229.40,223.70,225.15,-3.30,-1.44,359.00,217.05,-60.74,-6.30,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14250.00,14600.00,14230.15,14470.55,181.00,1.27,22400.00,14209.35,-23.39,-9.34,31-DEC-2999,-
BPCL,339.95,347.50,336.60,342.35,3.35,0.99,421.70,238.55,-14.63,-5.13,31-DEC-2999,-
BRITANNIA,2563.00,2611.75,2538.30,2544.00,-34.35,-1.33,3467.18,2538.30,-59.79,-8.53,01-AUG-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 15 PER SHARE
BSOFT,71.20,74.90,70.60,74.50,2.20,3.04,314.50,68.60,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,223.45,227.45,221.55,225.50,1.90,0.85,432.50,216.30,-40.70,0.38,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,226.75,234.80,225.95,233.00,4.05,1.77,302.30,204.75,-20.87,-13.69,17-JUL-2019,ANNUAL GENERAL MEETING
