Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1396.00,1399.45,1364.40,1368.00,-27.45,-1.97,1707.25,1255.65,-19.21,-5.92,31-DEC-2999,-
ADANIENT,122.95,123.25,115.80,117.20,-6.55,-5.29,236.65,100.85,-42.69,-21.53,31-DEC-2999,-
ADANIPORTS,332.95,333.95,318.40,329.00,-2.50,-0.75,424.00,292.10,-18.79,-12.80,31-DEC-2999,-
ADANIPOWER,35.75,36.15,33.35,34.90,-0.70,-1.97,58.35,15.15,6.40,-31.43,31-DEC-2999,-
AJANTPHARM,930.00,1015.00,924.35,1010.00,49.10,5.11,1457.75,895.85,-27.74,-12.81,11-FEB-2019,BUY BACK
ALBK,41.00,41.95,39.15,40.30,-0.75,-1.83,61.60,33.15,-32.04,-12.58,31-DEC-2999,-
AMARAJABAT,744.10,755.00,737.75,744.00,-9.10,-1.21,908.45,683.05,-8.11,0.44,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,213.30,213.70,206.80,207.00,-6.25,-2.93,269.70,188.35,-20.96,-2.75,31-DEC-2999,-
APOLLOHOSP,1300.00,1300.00,1090.00,1124.10,-133.75,-10.63,1387.25,910.10,-0.68,-11.31,31-DEC-2999,-
APOLLOTYRE,202.15,204.85,200.20,202.00,-1.15,-0.57,307.25,192.05,-25.12,-9.58,31-DEC-2999,-
ARVIND,81.10,82.30,78.75,79.65,-1.70,-2.09,444.45,78.10,-80.23,-17.42,28-NOV-2018,DEMERGER
ASHOKLEY,86.80,86.80,82.60,83.30,-3.75,-4.31,167.50,79.55,-37.91,-11.81,31-DEC-2999,-
ASIANPAINT,1447.90,1457.30,1427.00,1442.15,-6.65,-0.46,1490.60,1092.15,28.30,2.86,31-DEC-2999,-
AUROPHARMA,764.00,770.00,749.20,764.65,3.50,0.46,830.45,527.00,27.05,0.98,31-DEC-2999,-
AXISBANK,719.90,719.90,705.30,713.30,-6.10,-0.85,734.50,481.25,25.48,6.45,31-DEC-2999,-
BAJAJ-AUTO,2850.00,2870.00,2819.05,2846.95,-4.45,-0.16,3194.95,2420.00,-9.85,5.56,31-DEC-2999,-
BAJAJFINSV,6184.00,6223.50,6077.10,6099.00,-83.70,-1.35,7200.00,4800.00,20.60,-4.69,31-DEC-2999,-
BAJFINANCE,2724.70,2724.70,2635.00,2668.25,-38.90,-1.44,2994.00,1576.45,60.53,5.70,31-DEC-2999,-
BALKRISIND,745.00,813.00,744.00,804.50,43.80,5.76,1453.55,744.00,-28.88,-9.17,31-DEC-2999,-
BANKBARODA,104.70,104.85,102.90,104.35,-0.55,-0.52,172.90,91.00,-33.19,-15.13,31-DEC-2999,-
BANKINDIA,86.30,87.00,84.05,84.75,-1.80,-2.08,147.15,73.20,-40.46,-19.63,31-DEC-2999,-
BATAINDIA,1189.00,1209.00,1176.95,1187.80,-3.05,-0.26,1216.35,673.90,67.17,3.45,31-DEC-2999,-
