Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1496.00,1501.50,1462.55,1479.00,-14.00,-0.94,1769.05,1326.00,0.53,-2.35,31-DEC-2999,-
ADANIENT,208.45,210.05,205.05,205.05,-3.35,-1.61,221.50,113.00,30.27,2.24,31-DEC-2999,-
ADANIPORTS,370.65,371.30,363.40,364.60,-3.80,-1.03,430.60,292.10,-2.71,-6.51,31-DEC-2999,-
ADANIPOWER,60.70,61.40,58.80,59.65,-1.20,-1.97,73.80,33.25,10.36,-14.66,31-DEC-2999,-
AMARAJABAT,738.40,744.25,724.60,727.20,-10.70,-1.45,798.10,572.85,2.57,10.63,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,202.15,203.00,199.35,200.85,-0.35,-0.17,244.00,184.10,-7.29,-0.35,31-DEC-2999,-
APOLLOHOSP,1479.90,1510.00,1459.60,1464.60,-18.60,-1.25,1579.70,1083.10,18.96,3.51,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,177.00,177.50,171.20,173.40,0.15,0.09,244.85,144.05,-23.98,-3.59,31-DEC-2999,-
ASHOKLEY,76.90,77.20,75.65,76.50,0.05,0.07,108.90,56.95,-26.16,2.07,31-DEC-2999,-
ASIANPAINT,1722.90,1747.60,1712.85,1719.30,3.45,0.20,1834.80,1252.15,29.32,-4.16,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,449.15,454.95,442.25,445.55,-3.60,-0.80,838.00,389.35,-44.05,-5.98,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,732.80,735.25,715.00,718.00,-11.25,-1.54,827.75,580.50,16.76,-2.72,31-DEC-2999,-
BAJAJ-AUTO,3243.10,3258.00,3193.10,3210.00,-33.10,-1.02,3289.00,2442.20,16.13,-1.12,31-DEC-2999,-
BAJAJFINSV,9012.00,9035.50,8824.25,8860.00,-105.50,-1.18,9284.75,5612.00,50.11,0.16,31-DEC-2999,-
BAJFINANCE,4010.00,4027.80,3927.40,3958.95,-31.90,-0.80,4280.00,2332.10,58.73,-6.36,31-DEC-2999,-
BALKRISIND,950.00,954.00,912.20,920.55,-23.05,-2.44,1024.00,682.00,-1.33,7.43,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
