Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1430.40,1450.35,1421.50,1444.00,21.10,1.48,1769.05,1322.55,-1.34,-2.76,31-DEC-2999,-
ADANIENT,137.45,138.80,134.60,136.40,-1.00,-0.73,180.80,113.00,-5.11,-5.24,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,401.25,410.25,395.90,409.00,9.10,2.28,430.60,292.10,25.04,9.55,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,62.70,63.15,61.80,62.55,0.05,0.08,69.90,23.70,108.50,-1.88,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,681.10,689.30,673.20,675.80,-4.20,-0.62,806.75,572.85,-8.61,2.80,31-DEC-2999,-
AMBUJACEM,189.15,190.75,186.85,188.70,0.70,0.37,244.00,184.10,-10.10,-4.38,31-DEC-2999,-
APOLLOHOSP,1419.30,1454.80,1407.95,1450.05,37.80,2.68,1579.70,1067.00,29.16,-3.15,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,166.70,170.30,165.65,166.40,0.55,0.33,244.85,144.05,-22.37,-7.09,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ASHOKLEY,68.90,69.50,66.80,68.60,-0.25,-0.36,123.10,56.95,-40.11,7.69,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1787.60,1801.80,1764.05,1787.60,9.00,0.51,1820.00,1118.00,45.81,14.48,31-DEC-2999,-
AUROPHARMA,465.00,466.10,435.35,436.50,-28.65,-6.16,838.00,435.35,-44.01,-30.54,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,676.55,686.00,668.30,672.10,-0.85,-0.13,827.75,534.55,14.07,-1.41,31-DEC-2999,-
BAJAJ-AUTO,2898.00,2925.00,2883.55,2899.50,13.25,0.46,3149.95,2420.00,12.31,-0.31,31-DEC-2999,-
BAJAJFINSV,8224.00,8328.85,8105.00,8147.55,-54.30,-0.66,8668.80,4955.00,36.67,10.79,31-DEC-2999,-
BAJFINANCE,3979.00,4015.00,3925.00,3969.90,21.00,0.53,4111.75,1997.55,74.81,16.20,31-DEC-2999,-
BALKRISIND,746.00,765.00,740.00,748.00,2.40,0.32,1189.65,682.00,-28.18,0.40,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,88.45,91.20,86.30,90.80,3.00,3.42,144.00,85.65,-5.02,-8.33,31-DEC-2999,-
BANKINDIA,60.25,61.40,58.30,59.35,-0.55,-0.92,110.15,57.45,-25.20,-12.91,31-DEC-2999,-
BATAINDIA,1712.30,1727.65,1700.00,1709.45,7.80,0.46,1782.00,833.10,88.12,8.73,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,105.70,106.40,104.00,105.15,-0.50,-0.47,117.75,72.50,29.10,-2.59,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,469.85,484.80,462.55,480.00,10.65,2.27,484.80,260.00,74.32,29.76,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,420.20,426.00,413.20,418.25,-5.65,-1.33,637.30,376.00,-28.99,1.65,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,374.95,385.35,372.60,384.45,7.20,1.91,385.35,253.99,30.28,8.27,31-DEC-2999,-
