Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1625.00,1625.00,1570.00,1600.70,-60.95,-3.67,1723.40,1255.65,2.26,1.57,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,132.75,137.10,132.10,135.75,3.25,2.45,236.65,100.85,-2.86,1.04,31-DEC-2999,-
ADANIPORTS,387.70,394.00,386.10,392.00,1.10,0.28,415.65,292.10,1.46,8.48,31-DEC-2999,-
ADANIPOWER,51.40,53.00,51.05,53.00,1.90,3.72,58.35,15.15,105.03,11.34,31-DEC-2999,-
AJANTPHARM,1029.05,1039.50,1016.00,1021.80,-6.25,-0.61,1417.45,895.85,-26.13,2.51,11-FEB-2019,BUY BACK
ALBK,49.50,50.10,49.00,49.95,0.60,1.22,59.00,33.15,1.42,-4.95,31-DEC-2999,-
AMARAJABAT,678.80,680.00,671.00,675.05,-0.35,-0.05,908.45,650.00,-21.54,-4.59,31-DEC-2999,-
AMBUJACEM,223.00,226.35,216.05,222.15,-4.65,-2.05,252.75,188.35,-10.28,-3.14,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1242.90,1268.70,1222.00,1229.40,-13.50,-1.09,1387.25,910.10,8.59,7.18,31-DEC-2999,-
APOLLOTYRE,211.00,211.90,207.75,209.20,-2.75,-1.30,300.70,192.05,-27.64,-1.51,31-DEC-2999,-
ARVIND,86.40,88.55,85.30,88.40,2.15,2.49,444.45,72.80,-79.21,4.12,31-DEC-2999,-
ASHOKLEY,91.60,92.50,90.55,91.45,-0.10,-0.11,167.50,77.60,-42.65,4.51,31-DEC-2999,-
ASIANPAINT,1436.00,1459.40,1431.00,1449.30,18.30,1.28,1529.85,1118.00,22.96,-0.57,31-DEC-2999,-
AUROPHARMA,781.45,787.00,777.20,784.80,6.20,0.80,830.45,527.00,22.14,1.15,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,754.70,755.70,738.35,750.90,-2.35,-0.31,787.65,481.25,48.34,0.70,31-DEC-2999,-
BAJAJ-AUTO,3035.00,3082.85,3025.20,3073.95,34.80,1.15,3194.95,2420.00,7.78,3.92,31-DEC-2999,-
BAJAJFINSV,7490.00,7672.50,7475.55,7667.45,172.40,2.30,7672.50,4955.00,44.83,10.85,31-DEC-2999,-
BAJFINANCE,3035.00,3099.00,3032.00,3089.40,54.35,1.79,3130.00,1818.00,62.66,8.41,31-DEC-2999,-
