Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1478.55,1495.00,1478.00,1480.50,3.55,0.24,1769.05,1326.00,2.88,-3.17,31-DEC-2999,-
ADANIENT,214.75,217.70,207.15,210.00,-5.20,-2.42,217.70,113.00,33.46,14.50,31-DEC-2999,-
ADANIPORTS,377.05,378.00,368.45,371.20,-3.50,-0.93,430.60,292.10,0.58,-7.15,31-DEC-2999,-
ADANIPOWER,62.80,63.70,61.35,61.40,-1.00,-1.60,73.80,33.25,21.58,-4.81,31-DEC-2999,-
AMARAJABAT,741.75,774.50,739.15,774.20,31.25,4.21,798.10,572.85,7.23,18.35,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,200.95,203.00,198.10,199.40,-1.30,-0.65,244.00,184.10,-7.88,0.94,31-DEC-2999,-
APOLLOHOSP,1455.00,1488.00,1450.65,1458.00,7.65,0.53,1579.70,1083.10,16.63,-4.68,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,172.80,173.50,167.70,168.50,-1.75,-1.03,244.85,144.05,-24.84,-7.34,31-DEC-2999,-
ASHOKLEY,84.25,84.50,80.45,80.95,-2.40,-2.88,112.65,56.95,-25.67,6.72,31-DEC-2999,-
ASIANPAINT,1718.00,1728.85,1687.60,1719.10,8.40,0.49,1834.80,1252.15,27.39,-4.10,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,443.35,449.50,439.90,445.25,4.65,1.06,838.00,389.35,-44.09,-5.44,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,756.80,762.00,744.00,755.00,0.25,0.03,827.75,580.50,19.64,6.32,31-DEC-2999,-
BAJAJ-AUTO,3199.90,3228.00,3168.75,3184.80,-10.85,-0.34,3289.00,2442.20,20.20,1.32,31-DEC-2999,-
BAJAJFINSV,9170.00,9215.00,9089.60,9121.35,-53.65,-0.58,9220.00,5612.00,58.97,14.00,31-DEC-2999,-
BAJFINANCE,4145.00,4173.95,4087.00,4097.90,-43.80,-1.06,4280.00,2332.10,71.13,2.99,31-DEC-2999,-
BALKRISIND,867.75,879.90,847.70,863.00,0.60,0.07,1024.00,682.00,-10.48,2.74,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,100.95,103.15,99.10,100.10,-0.45,-0.45,144.00,85.65,-8.08,9.28,31-DEC-2999,-
BANKINDIA,75.10,78.15,73.15,75.25,0.65,0.87,110.15,57.45,-11.00,13.84,31-DEC-2999,-
BATAINDIA,1647.00,1650.05,1620.15,1623.85,-17.35,-1.06,1814.00,943.65,67.16,-8.12,31-DEC-2999,-
BEL,107.95,108.80,102.60,103.40,-3.35,-3.14,122.10,72.50,7.82,-11.36,31-DEC-2999,-
BERGEPAINT,492.70,507.80,482.15,496.10,6.15,1.26,533.75,285.20,55.40,1.30,31-DEC-2999,-
BHARATFORG,450.50,463.50,450.05,454.70,6.40,1.43,587.60,376.00,-20.54,0.39,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,445.00,447.00,429.90,433.20,-18.20,-4.03,455.65,258.72,29.49,16.11,31-DEC-2999,-
BHEL,56.05,56.60,53.20,53.60,-2.55,-4.54,78.85,41.30,-20.00,3.68,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,257.65,270.75,257.30,264.00,5.40,2.09,341.23,211.05,-57.06,8.78,31-DEC-2999,-
BOSCHLTD,16500.00,17150.00,16353.25,16624.95,154.60,0.94,20000.00,12700.00,-11.09,13.21,31-DEC-2999,-
BPCL,509.00,510.40,494.40,495.95,-11.45,-2.26,549.00,308.35,51.50,-5.86,31-DEC-2999,-
BRITANNIA,3048.00,3083.00,3041.00,3058.00,17.40,0.57,3583.75,2300.00,-49.10,-6.17,31-DEC-2999,-
CADILAHC,256.95,259.80,253.50,255.80,-0.90,-0.35,369.00,206.50,-27.66,3.96,31-DEC-2999,-
CANBK,227.00,229.55,218.00,223.00,-3.50,-1.55,302.10,170.60,-15.42,15.84,31-DEC-2999,-
CASTROLIND,148.75,150.00,142.00,145.00,-3.80,-2.55,172.90,112.75,-5.51,-4.48,31-DEC-2999,-
CENTURYTEX,457.00,459.25,440.65,452.00,-3.45,-0.76,1063.00,352.10,-49.83,8.86,11-OCT-2019,DEMERGER
CESC,749.50,754.70,729.55,734.00,-13.95,-1.87,851.70,642.60,8.69,-7.73,31-DEC-2999,-
CHOLAFIN,318.75,321.50,309.00,309.50,-7.90,-2.49,333.55,218.20,-75.99,7.75,31-DEC-2999,-
CIPLA,483.00,490.55,476.70,478.40,-5.10,-1.05,586.00,389.55,-8.37,3.76,31-DEC-2999,-
COALINDIA,201.00,202.10,196.20,196.50,-4.20,-2.09,271.45,177.70,-21.64,-3.13,31-DEC-2999,-
COLPAL,1523.70,1534.30,1467.05,1474.00,-40.25,-2.66,1642.60,1103.05,22.89,-3.53,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,559.90,564.60,555.00,556.00,-3.15,-0.56,666.00,460.00,-17.16,-7.46,31-DEC-2999,-
CUMMINSIND,567.00,572.50,563.60,566.40,-2.40,-0.42,884.20,532.20,-28.10,3.77,31-DEC-2999,-
DABUR,470.30,476.95,459.00,466.35,-3.25,-0.69,487.70,357.55,11.29,-0.63,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,16.25,16.50,14.70,14.80,-1.45,-8.92,42.60,10.40,-60.90,25.42,31-DEC-2999,-
DIVISLAB,1765.00,1805.50,1761.55,1784.50,20.45,1.16,1805.50,1420.00,18.49,1.42,31-DEC-2999,-
DLF,222.25,222.60,215.00,216.50,-3.85,-1.75,226.60,132.55,21.97,20.41,31-DEC-2999,-
DRREDDY,2920.25,2975.00,2907.15,2975.00,54.35,1.86,2975.00,1872.95,16.27,6.80,31-DEC-2999,-
EICHERMOT,23349.80,23450.00,22727.00,22990.80,-270.50,-1.16,24488.00,15200.00,-3.60,7.82,31-DEC-2999,-
EQUITAS,92.40,94.30,91.05,91.40,-0.80,-0.87,143.65,82.50,-14.66,-5.72,31-DEC-2999,-
ESCORTS,662.00,671.00,648.00,650.30,-8.60,-1.31,833.90,423.55,-3.19,1.40,31-DEC-2999,-
EXIDEIND,198.95,200.70,192.10,192.65,-5.10,-2.58,273.80,166.00,-24.08,8.44,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,90.00,92.10,87.05,87.35,-2.15,-2.40,110.40,78.20,7.77,8.04,31-DEC-2999,-
GAIL,122.10,126.10,122.10,125.10,3.00,2.46,183.25,119.50,-63.18,1.17,31-DEC-2999,-
GLENMARK,349.00,354.00,332.40,345.50,-3.90,-1.12,705.90,267.25,-46.15,10.72,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,20.90,21.85,20.55,20.75,0.00,0.00,22.70,12.95,28.48,4.27,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,716.95,726.70,698.70,706.00,-8.40,-1.18,849.90,575.00,-5.45,0.04,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,822.90,825.25,784.05,787.00,-35.90,-4.36,959.80,633.60,-6.90,11.95,31-DEC-2999,-
HAVELLS,669.00,680.50,661.45,668.05,2.95,0.44,806.85,622.65,1.14,0.04,31-DEC-2999,-
HCLTECH,1126.50,1134.50,1098.45,1109.75,-15.00,-1.33,1187.60,920.00,10.92,-1.84,31-OCT-2019,INTERIM DIVIDEND - RS 2 PER SH
HDFC,2300.00,2320.00,2280.95,2298.80,4.25,0.19,2357.85,1820.00,21.97,9.19,31-DEC-2999,-
HDFCBANK,1278.45,1279.75,1266.95,1276.00,4.90,0.39,1287.00,1006.03,-37.75,3.09,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2489.00,2514.75,2471.50,2491.60,12.60,0.51,3380.00,2225.60,-19.00,-6.64,31-DEC-2999,-
HEXAWARE,336.00,339.75,333.75,337.65,1.50,0.45,455.70,294.30,8.60,-0.52,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,200.15,202.90,197.55,198.95,-0.30,-0.15,237.90,171.10,-9.07,9.25,31-DEC-2999,-
HINDPETRO,296.00,298.10,286.70,288.40,-7.20,-2.44,333.50,211.20,17.07,-4.72,31-DEC-2999,-
HINDUNILVR,2059.00,2080.75,2032.30,2063.45,1.05,0.05,2190.00,1650.00,18.32,-3.57,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,267.95,281.55,256.60,261.00,1.55,0.60,919.40,165.80,-62.85,37.99,18-NOV-2019,INTERIM DIVIDEND - RS 7 PER SHARE
