Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1490.00,1514.55,1480.00,1509.00,0.45,0.03,1769.05,1326.00,-0.51,-3.56,31-DEC-2999,-
ADANIENT,205.80,213.50,205.30,212.50,4.65,2.24,221.50,113.00,27.47,5.77,31-DEC-2999,-
ADANIPORTS,361.50,370.35,357.35,367.05,5.10,1.41,430.60,292.10,-2.29,-6.13,31-DEC-2999,-
ADANIPOWER,59.50,62.05,59.05,61.55,1.75,2.93,73.80,33.25,6.40,-14.04,31-DEC-2999,-
AMARAJABAT,749.10,759.00,738.45,743.10,-4.95,-0.66,798.10,572.85,3.86,12.83,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,201.15,206.00,200.80,205.50,3.45,1.71,244.00,184.10,-6.59,1.06,31-DEC-2999,-
APOLLOHOSP,1404.00,1478.55,1401.05,1476.00,71.60,5.10,1579.70,1083.10,14.22,4.33,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,166.00,170.60,165.15,170.10,3.80,2.29,244.85,144.05,-27.60,-8.33,31-DEC-2999,-
ASHOKLEY,77.45,77.90,75.85,77.40,-0.30,-0.39,112.45,56.95,-27.76,2.93,31-DEC-2999,-
ASIANPAINT,1731.20,1734.40,1710.25,1721.95,-14.50,-0.84,1834.80,1252.15,28.63,-3.58,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,441.00,454.65,440.45,452.70,7.15,1.60,838.00,389.35,-43.75,-5.22,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,732.85,747.00,729.30,739.80,6.40,0.87,827.75,580.50,18.41,-0.38,31-DEC-2999,-
BAJAJ-AUTO,3259.75,3278.00,3228.00,3250.00,-9.75,-0.30,3289.00,2442.20,18.79,1.18,31-DEC-2999,-
