Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1675.00,1680.00,1636.00,1637.00,-27.45,-1.65,1723.40,1255.65,5.45,5.31,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,147.50,148.65,141.10,141.50,-5.40,-3.68,236.65,100.85,-4.29,1.62,31-DEC-2999,-
ADANIPORTS,388.30,388.30,375.15,378.90,-8.25,-2.13,415.65,292.10,0.78,12.42,31-DEC-2999,-
ADANIPOWER,50.25,50.90,49.20,50.50,0.65,1.30,58.35,15.15,98.04,-0.39,31-DEC-2999,-
AJANTPHARM,1029.20,1037.00,1010.60,1014.50,-11.50,-1.12,1417.45,895.85,-27.30,2.27,11-FEB-2019,BUY BACK
ALBK,53.50,55.30,52.05,52.35,-1.00,-1.87,59.00,33.15,1.26,1.75,31-DEC-2999,-
AMARAJABAT,675.50,686.00,673.50,679.80,-1.85,-0.27,908.45,650.00,-15.40,-9.00,31-DEC-2999,-
AMBUJACEM,227.75,228.90,224.45,225.65,1.65,0.74,252.75,188.35,-5.19,2.45,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1249.00,1257.40,1230.55,1235.05,-9.95,-0.80,1387.25,910.10,13.97,3.55,31-DEC-2999,-
APOLLOTYRE,225.00,225.00,219.50,220.10,-3.95,-1.76,307.25,192.05,-24.75,0.30,31-DEC-2999,-
ARVIND,89.95,91.25,87.30,88.20,-1.30,-1.45,444.45,72.80,-78.47,3.10,31-DEC-2999,-
ASHOKLEY,88.25,88.95,86.80,87.55,-0.20,-0.23,167.50,77.60,-40.44,-3.37,31-DEC-2999,-
ASIANPAINT,1514.00,1514.00,1486.00,1492.10,-22.35,-1.48,1529.85,1118.00,30.55,7.06,31-DEC-2999,-
AUROPHARMA,783.25,796.00,773.70,780.00,-6.60,-0.84,830.45,527.00,30.18,6.36,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,764.30,768.00,748.55,755.00,-7.20,-0.94,787.65,481.25,50.07,4.77,31-DEC-2999,-
BAJAJ-AUTO,2876.00,2876.00,2842.00,2859.00,-2.65,-0.09,3194.95,2420.00,1.81,-2.34,31-DEC-2999,-
BAJAJFINSV,7438.80,7440.00,7310.00,7321.30,-76.50,-1.03,7450.00,4955.00,34.49,10.78,31-DEC-2999,-
BAJFINANCE,3123.00,3130.00,3018.00,3021.00,-93.20,-2.99,3130.00,1818.00,57.71,9.19,31-DEC-2999,-
BALKRISIND,985.90,990.00,975.00,979.10,-7.05,-0.71,1453.55,744.00,-16.88,7.36,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,131.30,134.40,129.35,130.90,0.30,0.23,157.50,91.00,-11.43,16.77,31-DEC-2999,-
BANKINDIA,101.50,103.10,97.90,98.55,-2.25,-2.23,118.70,73.20,-11.30,9.74,31-DEC-2999,-
BATAINDIA,1401.00,1416.00,1388.00,1395.70,-19.90,-1.41,1427.15,735.30,81.89,3.82,31-DEC-2999,-
BEL,96.90,97.45,94.45,95.10,-1.70,-1.76,149.15,72.50,-34.44,3.26,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,998.40,998.40,956.75,961.00,-29.45,-2.97,1198.40,521.25,-13.95,5.53,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,335.90,335.90,325.35,329.70,-4.45,-1.33,349.90,258.10,26.37,8.26,31-DEC-2999,-
BHARATFIN,1119.00,1133.55,1098.75,1102.00,-12.10,-1.09,1234.80,823.75,-2.29,14.31,31-DEC-2999,-
BHARATFORG,513.00,515.40,501.35,503.40,-8.95,-1.75,784.80,456.10,-30.75,-2.92,31-DEC-2999,-
