Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1526.80,1544.00,1499.05,1502.00,-25.15,-1.65,1769.05,1326.00,2.71,2.38,31-DEC-2999,-
ADANIENT,208.70,212.00,206.20,207.25,-1.90,-0.91,212.00,113.00,25.04,49.10,31-DEC-2999,-
ADANIPORTS,391.20,391.20,385.50,385.50,-4.95,-1.27,430.60,292.10,18.18,-3.73,31-DEC-2999,-
ADANIPOWER,70.30,72.10,68.30,68.35,-2.20,-3.12,73.80,33.25,37.80,12.51,31-DEC-2999,-
AMARAJABAT,664.00,674.20,650.50,655.75,-6.75,-1.02,798.10,572.85,-15.83,-5.45,31-DEC-2999,-
AMBUJACEM,203.20,204.90,200.00,200.05,-3.15,-1.55,244.00,184.10,-2.70,4.00,31-DEC-2999,-
APOLLOHOSP,1467.90,1467.90,1415.00,1421.00,-42.90,-2.93,1579.70,1083.10,25.56,-0.28,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,167.00,168.80,164.50,164.85,-2.15,-1.29,244.85,144.05,-25.15,-2.37,31-DEC-2999,-
ASHOKLEY,76.05,79.25,75.70,76.15,-0.55,-0.72,122.85,56.95,-37.51,10.28,31-DEC-2999,-
ASIANPAINT,1826.00,1826.80,1790.80,1790.80,-36.15,-1.98,1834.80,1239.20,43.16,0.98,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,452.60,456.25,436.50,439.65,-12.35,-2.73,838.00,435.35,-44.64,-7.33,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,735.90,735.90,722.80,725.40,-9.35,-1.27,827.75,580.50,19.54,5.70,31-DEC-2999,-
BAJAJ-AUTO,3257.80,3288.80,3235.55,3246.90,-18.95,-0.58,3289.00,2442.20,20.59,12.28,31-DEC-2999,-
BAJAJFINSV,8795.00,8950.00,8750.00,8812.00,-20.90,-0.24,8950.00,5516.50,56.57,5.94,31-DEC-2999,-
BAJFINANCE,4220.00,4240.00,4148.00,4160.00,-65.85,-1.56,4280.00,2233.10,77.14,3.38,31-DEC-2999,-
BALKRISIND,869.90,871.00,845.45,849.50,-16.45,-1.90,1024.00,682.00,-9.44,15.89,31-DEC-2999,-
BANKBARODA,95.70,97.15,93.35,93.90,-2.30,-2.39,144.00,85.65,-15.37,3.13,31-DEC-2999,-
BANKINDIA,68.00,69.20,66.10,66.55,-2.20,-3.20,110.15,57.45,-22.93,8.04,31-DEC-2999,-
BATAINDIA,1724.00,1741.00,1688.65,1698.15,-27.60,-1.60,1814.00,943.65,67.43,-1.47,31-DEC-2999,-
BEL,108.65,112.80,108.65,109.40,0.50,0.46,122.10,72.50,14.61,3.80,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,507.70,508.40,483.65,485.50,-21.20,-4.18,533.75,285.20,62.27,7.91,31-DEC-2999,-
BHARATFORG,468.70,473.45,420.85,426.35,-42.80,-9.12,602.50,376.00,-28.04,-1.38,31-DEC-2999,-
BHARTIARTL,370.00,375.85,366.60,368.40,-3.35,-0.90,397.00,258.72,20.29,2.50,31-DEC-2999,-
BHEL,53.90,56.00,53.30,54.15,-1.30,-2.34,78.85,41.30,-22.31,24.05,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,263.85,268.50,262.10,265.00,1.05,0.40,341.23,211.05,-58.12,13.49,31-DEC-2999,-
BOSCHLTD,15250.00,15535.00,15053.05,15311.10,51.40,0.34,20000.00,12700.00,-21.41,15.38,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,515.00,515.70,500.50,501.15,-12.05,-2.35,545.00,286.40,73.56,1.68,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3228.00,3245.45,3143.00,3162.00,-61.80,-1.92,3583.75,2300.00,-45.58,3.38,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,234.00,238.15,231.50,232.80,-2.10,-0.89,375.40,206.50,-34.42,-1.59,31-DEC-2999,-
CANBK,208.50,209.25,200.40,200.70,-8.90,-4.25,302.10,170.60,-17.34,8.93,31-DEC-2999,-
CASTROLIND,152.00,152.40,145.75,146.70,-6.30,-4.12,172.90,112.75,0.38,10.55,31-DEC-2999,-
CENTURYTEX,397.35,404.05,383.75,391.00,-6.40,-1.61,1063.00,352.10,-54.91,-57.70,11-OCT-2019,DEMERGER
CESC,779.00,779.50,764.10,766.15,-10.50,-1.35,851.70,642.60,11.94,1.18,31-DEC-2999,-
CHOLAFIN,299.80,301.00,294.70,296.00,-1.95,-0.65,325.00,218.20,-77.12,-0.07,31-DEC-2999,-
CIPLA,470.10,470.10,461.25,462.55,-9.30,-1.97,586.00,389.55,-13.27,9.26,31-DEC-2999,-
COALINDIA,212.60,216.00,208.10,208.95,-3.55,-1.67,271.85,177.70,-21.73,12.73,31-DEC-2999,-
COLPAL,1623.00,1642.60,1562.00,1576.00,-25.30,-1.58,1642.60,1088.00,42.82,5.16,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,579.90,584.15,568.05,569.00,-10.60,-1.83,666.00,460.00,-14.76,-0.35,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,550.70,562.75,548.00,555.10,2.90,0.53,884.20,532.20,-28.71,-2.34,31-DEC-2999,-
DABUR,477.70,484.30,471.60,474.90,-2.80,-0.59,487.70,357.55,28.59,7.01,31-DEC-2999,-
DISHTV,14.20,14.75,13.55,13.75,-0.40,-2.83,43.35,10.40,-67.84,-25.27,31-DEC-2999,-
DIVISLAB,1714.00,1727.80,1695.00,1698.35,-19.65,-1.14,1779.05,1420.00,13.41,2.89,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,196.00,209.75,196.00,202.85,10.35,5.38,209.75,132.55,17.29,37.29,31-DEC-2999,-
DRREDDY,2860.00,2860.00,2812.30,2812.35,-58.70,-2.04,2964.00,1872.95,14.65,5.59,31-DEC-2999,-
EICHERMOT,21250.00,22055.70,21200.00,21640.00,216.05,1.01,25350.00,15200.00,-4.46,18.64,31-DEC-2999,-
EQUITAS,99.50,99.70,96.00,96.25,-3.10,-3.12,143.65,90.80,-9.11,-4.56,31-DEC-2999,-
ESCORTS,646.00,665.95,642.05,653.85,5.95,0.92,833.90,423.55,-3.60,7.54,31-DEC-2999,-
EXIDEIND,189.00,191.25,186.00,186.60,-2.10,-1.11,273.80,166.00,-27.04,-2.20,31-DEC-2999,-
FEDERALBNK,83.95,83.95,81.90,82.25,-1.70,-2.03,110.40,76.80,1.61,-4.25,31-DEC-2999,-
GAIL,131.80,131.95,125.90,126.95,-5.15,-3.90,189.60,119.50,-66.16,-3.90,31-DEC-2999,-
GLENMARK,291.50,296.35,284.75,285.00,-8.85,-3.01,705.90,270.00,-57.18,-2.01,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,22.20,22.55,21.50,21.60,-0.70,-3.14,22.70,12.95,30.12,24.86,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,750.30,751.85,730.05,736.35,-16.30,-2.17,849.90,575.00,4.39,9.41,31-DEC-2999,-
GRASIM,775.40,785.90,770.00,773.75,-4.10,-0.53,959.80,633.60,-9.85,15.42,31-DEC-2999,-
HAVELLS,714.35,717.25,702.80,703.75,-6.25,-0.88,806.85,622.65,8.56,4.81,31-DEC-2999,-
HCLTECH,1148.35,1164.40,1146.10,1148.80,0.35,0.03,1187.60,920.00,11.37,9.30,31-OCT-2019,INTERIM DIVIDEND - RS 2 PER SH
HDFC,2242.95,2252.50,2211.00,2230.00,-21.00,-0.93,2357.85,1780.00,22.81,11.39,31-DEC-2999,-
HDFCBANK,1259.00,1267.00,1251.45,1254.85,-8.85,-0.70,1282.70,954.10,-35.91,2.17,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2660.80,2692.00,2640.65,2641.05,-19.80,-0.74,3380.00,2225.60,-8.57,1.41,31-DEC-2999,-
HEXAWARE,344.80,349.35,337.60,339.00,-6.10,-1.77,455.70,294.30,8.51,-5.16,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,205.05,207.00,203.10,204.15,-1.05,-0.51,245.10,171.10,-16.35,9.73,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
HINDPETRO,310.00,311.40,291.90,293.55,-16.90,-5.44,333.50,211.20,27.85,-6.66,31-DEC-2999,-
HINDUNILVR,2135.00,2145.15,2083.00,2085.00,-53.25,-2.49,2190.00,1634.40,26.84,7.03,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,237.00,260.00,228.35,242.10,3.75,1.57,919.40,165.80,-70.90,0.96,31-DEC-2999,-
ICICIBANK,480.75,496.00,480.30,490.00,11.45,2.39,496.00,336.00,37.68,12.21,31-DEC-2999,-
ICICIPRULI,524.00,527.30,515.15,519.00,0.90,0.17,527.30,277.35,44.23,15.40,31-OCT-2019,INTERIM DIVIDEND - RE 0.80 PER SH
IDEA,3.90,4.05,3.70,3.80,-0.10,-2.56,27.44,3.30,-90.97,-35.04,16-AUG-2019,ANNUAL GENERAL MEETING
IDFCFIRSTB,42.50,43.10,42.00,42.30,-0.15,-0.35,56.85,34.90,-,-,31-DEC-2999,-
IGL,406.00,427.00,401.00,419.80,26.60,6.77,427.00,241.00,52.79,16.18,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE
INDIGO,1495.00,1541.75,1480.55,1524.00,31.45,2.11,1898.85,943.70,58.55,-15.17,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
INDUSINDBK,1367.05,1453.95,1355.55,1422.00,40.10,2.90,1834.40,1188.05,-4.17,8.66,31-DEC-2999,-
