Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1507.00,1524.55,1484.05,1518.10,18.00,1.20,1769.05,1322.55,-5.91,-1.48,31-DEC-2999,-
ADANIENT,132.40,138.30,132.15,137.25,4.90,3.70,236.65,113.00,-38.54,9.49,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,368.45,368.85,359.40,364.20,-2.00,-0.55,430.60,292.10,-5.62,-2.48,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,57.60,59.25,57.20,58.45,1.10,1.92,68.75,21.00,65.82,-3.63,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,609.10,623.00,607.15,617.65,8.40,1.38,869.00,572.85,-28.32,-5.05,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,201.00,202.95,199.15,202.10,2.05,1.02,245.40,188.35,-13.32,0.00,31-DEC-2999,-
APOLLOHOSP,1519.80,1542.45,1496.25,1509.00,-9.35,-0.62,1542.45,996.75,26.44,13.15,31-DEC-2999,-
APOLLOTYRE,169.60,172.15,168.50,171.00,1.40,0.83,256.80,144.05,-31.74,14.23,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,48.00,49.60,47.50,48.50,0.15,0.31,409.40,44.55,-87.86,-10.35,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,65.65,65.90,63.05,64.45,-1.30,-1.98,135.00,56.95,-51.14,-5.98,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1616.00,1622.50,1595.10,1618.55,3.30,0.20,1622.50,1118.00,16.11,7.28,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,593.95,603.65,591.00,603.00,11.90,2.01,838.00,536.60,-12.66,9.25,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,664.90,668.60,640.10,665.50,4.35,0.66,827.75,534.55,1.31,-5.95,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2766.10,2796.90,2726.15,2787.65,29.85,1.08,3149.95,2420.00,3.66,13.14,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,6997.00,7146.55,6965.00,7122.05,142.20,2.04,8580.00,4955.00,2.20,0.62,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3310.15,3347.00,3260.00,3331.55,32.25,0.98,3762.00,1912.20,11.59,2.51,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,748.00,749.65,729.00,744.35,-0.80,-0.11,1453.55,690.00,-47.76,6.21,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,92.30,93.55,89.10,92.80,1.00,1.09,156.50,89.10,-37.17,-9.60,18-JUN-2019,ANNUAL GENERAL MEETING
