Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1532.10,1572.00,1521.20,1539.55,8.35,0.55,1769.05,1322.55,14.01,-4.27,31-DEC-2999,-
ADANIENT,194.35,197.45,192.30,194.90,-0.65,-0.33,197.45,113.00,13.48,33.63,31-DEC-2999,-
ADANIPORTS,399.20,405.00,395.50,398.15,-0.80,-0.20,430.60,292.10,21.98,-3.82,31-DEC-2999,-
ADANIPOWER,66.25,66.65,65.50,66.00,-0.25,-0.38,69.90,33.25,56.03,2.64,31-DEC-2999,-
AMARAJABAT,666.50,681.00,664.50,675.00,12.45,1.88,806.75,572.85,-11.68,-5.94,31-DEC-2999,-
AMBUJACEM,199.80,203.70,199.65,201.25,2.05,1.03,244.00,184.10,4.22,-1.32,31-DEC-2999,-
APOLLOHOSP,1459.80,1489.25,1440.00,1468.00,37.00,2.59,1579.70,1083.00,28.45,5.20,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,187.75,188.50,184.45,188.00,1.15,0.62,244.85,144.05,-12.54,3.50,31-DEC-2999,-
ASHOKLEY,79.90,80.35,77.55,78.10,-1.15,-1.45,122.85,56.95,-32.23,13.68,31-DEC-2999,-
ASIANPAINT,1830.00,1830.00,1804.00,1825.00,14.10,0.78,1830.00,1175.55,52.59,3.57,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,472.45,478.55,459.15,462.90,-8.95,-1.90,838.00,435.35,-40.12,-21.41,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,745.00,749.90,735.50,748.80,10.35,1.40,827.75,538.55,32.13,9.31,31-DEC-2999,-
BAJAJ-AUTO,3199.40,3229.40,3173.10,3228.00,47.25,1.49,3237.35,2442.20,26.63,9.73,31-DEC-2999,-
BAJAJFINSV,8196.85,8199.05,8061.25,8086.00,-64.90,-0.80,8668.80,5241.00,49.47,-5.02,31-DEC-2999,-
BAJFINANCE,4074.95,4074.95,3985.00,3995.00,-52.25,-1.29,4219.85,2233.10,67.83,-1.26,31-DEC-2999,-
BALKRISIND,875.00,885.00,856.05,865.00,-3.65,-0.42,1189.65,682.00,-18.82,11.43,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,93.40,97.10,92.80,95.75,2.70,2.90,144.00,85.65,-10.60,2.90,31-DEC-2999,-
BANKINDIA,67.55,71.40,66.90,71.25,4.05,6.03,110.15,57.45,-12.15,13.19,31-DEC-2999,-
BATAINDIA,1789.00,1789.00,1764.05,1778.00,-3.65,-0.20,1804.95,903.00,90.08,3.24,31-DEC-2999,-
BEL,119.90,122.10,117.70,118.65,-0.05,-0.04,122.10,72.50,37.33,9.56,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,501.00,502.90,495.55,499.50,0.40,0.08,506.00,277.15,75.02,14.88,31-DEC-2999,-
BHARATFORG,465.50,467.55,452.85,453.45,-9.95,-2.15,637.30,376.00,-18.58,1.59,31-DEC-2999,-
BHARTIARTL,364.30,371.35,360.65,367.55,7.65,2.13,397.00,255.87,24.97,0.14,31-DEC-2999,-
BHEL,58.10,61.10,58.10,58.50,4.70,8.74,78.85,41.30,-13.91,20.87,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,244.15,249.60,244.00,247.15,3.05,1.25,341.23,211.05,-60.28,10.85,31-DEC-2999,-
BOSCHLTD,15842.70,15842.70,15389.20,15598.00,-56.80,-0.36,20500.00,12700.00,-16.55,10.91,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,527.00,534.60,518.45,525.70,2.80,0.54,545.00,264.05,89.54,11.83,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3373.00,3399.00,3276.00,3289.90,-62.60,-1.87,3583.75,2300.00,-39.06,11.74,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,250.20,251.90,246.60,249.00,-1.05,-0.42,375.40,206.50,-28.65,6.73,31-DEC-2999,-
CANBK,196.00,202.10,194.15,198.90,3.65,1.87,302.10,170.60,-16.50,9.05,31-DEC-2999,-
CASTROLIND,151.30,159.40,150.60,153.50,2.95,1.96,172.90,112.75,4.67,12.83,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,424.00,430.00,418.00,420.05,-3.70,-0.87,1063.00,352.10,-47.80,-53.66,11-OCT-2019,DEMERGER
CESC,819.75,819.75,805.50,808.20,-2.55,-0.31,894.90,642.00,-6.46,8.33,31-DEC-2999,-
CHOLAFIN,297.05,309.00,296.00,306.90,9.95,3.35,322.45,218.20,-75.81,-0.29,31-DEC-2999,-
CIPLA,478.95,478.95,462.25,463.15,-9.90,-2.09,638.20,389.55,-27.08,8.85,31-DEC-2999,-
COALINDIA,210.75,210.95,205.60,206.05,-3.70,-1.76,289.20,177.70,-28.31,3.10,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1521.65,1539.40,1510.05,1535.00,22.00,1.45,1589.55,1082.35,39.29,2.06,31-DEC-2999,-
CONCOR,602.30,607.80,588.45,591.90,-5.40,-0.90,666.00,455.92,-4.50,-2.12,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,544.00,557.75,541.35,553.00,12.20,2.26,884.20,532.20,-18.24,-3.46,31-DEC-2999,-
DABUR,465.85,467.80,456.95,462.00,-3.85,-0.83,480.00,357.55,12.85,3.30,31-DEC-2999,-
DISHTV,11.20,11.40,10.55,10.75,-0.40,-3.59,44.45,10.40,-75.17,-40.77,31-DEC-2999,-
DIVISLAB,1740.05,1760.95,1729.00,1739.95,-14.40,-0.82,1779.05,1324.85,20.82,4.47,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,182.00,183.00,179.25,182.50,1.55,0.86,209.65,132.55,10.98,17.29,31-DEC-2999,-
DRREDDY,2829.00,2829.00,2741.55,2750.00,-52.50,-1.87,2964.00,1872.95,8.57,1.77,31-DEC-2999,-
EICHERMOT,22250.00,22599.00,21600.00,22529.95,480.55,2.18,25350.00,15200.00,4.98,26.82,31-DEC-2999,-
EQUITAS,96.85,96.85,94.00,94.65,-1.65,-1.71,143.65,91.70,-2.02,-8.82,31-DEC-2999,-
ESCORTS,670.00,672.65,657.30,665.35,-2.35,-0.35,833.90,423.55,12.49,14.65,31-DEC-2999,-
EXIDEIND,183.20,184.40,180.50,181.90,-1.40,-0.76,273.80,166.00,-28.32,-6.81,31-DEC-2999,-
FEDERALBNK,82.45,82.85,81.75,82.00,-0.10,-0.12,110.40,76.80,0.99,-9.29,31-DEC-2999,-
GAIL,127.65,134.00,125.60,133.80,7.95,6.32,191.00,119.50,-62.00,-0.52,08-AUG-2019,DIVIDEND - RS 0.885 PER SHARE
GLENMARK,309.20,316.65,306.90,309.65,0.50,0.16,705.90,270.00,-48.77,-4.74,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,20.95,20.95,20.25,20.65,-0.15,-0.72,21.60,12.95,27.86,21.47,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,721.35,740.00,718.80,739.00,21.20,2.95,849.90,575.00,3.02,7.52,31-DEC-2999,-
GRASIM,725.45,741.30,714.70,740.10,25.35,3.55,959.80,633.60,-5.41,1.37,08-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7 PER SH
HAVELLS,675.00,697.50,670.05,689.35,21.15,3.17,806.85,600.10,11.28,-4.03,31-DEC-2999,-
