Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1569.80,1579.00,1563.50,1578.00,15.30,0.98,1769.05,1255.65,19.53,-8.53,31-DEC-2999,-
ADANIENT,154.90,158.20,151.40,154.20,0.10,0.06,236.65,100.85,46.79,-3.05,31-DEC-2999,-
ADANIPORTS,413.00,416.45,409.40,414.10,0.85,0.21,430.60,292.10,14.14,-2.51,20-JUN-2019,BUYBACK
ADANIPOWER,60.75,65.40,60.15,64.40,4.10,6.80,65.40,15.15,316.83,27.90,31-DEC-2999,-
AMARAJABAT,630.90,633.15,623.30,625.50,-5.40,-0.86,908.45,572.85,-16.19,-1.87,31-DEC-2999,-
AMBUJACEM,213.80,215.00,213.35,214.35,1.40,0.66,245.40,188.35,7.23,-9.61,31-DEC-2999,-
APOLLOHOSP,1374.40,1376.45,1350.00,1354.80,-15.90,-1.16,1406.00,910.10,27.27,-0.18,31-DEC-2999,-
APOLLOTYRE,202.00,202.15,197.25,199.75,-0.55,-0.27,299.50,174.00,-20.86,1.73,31-DEC-2999,-
ARVIND,65.00,65.85,64.00,65.00,-0.30,-0.46,438.70,56.55,-83.32,-14.13,31-DEC-2999,-
ASHOKLEY,87.05,88.10,86.10,88.00,0.90,1.03,137.10,77.60,-30.87,-4.19,31-DEC-2999,-
ASIANPAINT,1356.00,1360.00,1340.70,1341.80,-12.05,-0.89,1529.85,1118.00,3.77,-8.05,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,616.00,618.45,606.30,610.55,-4.80,-0.78,838.00,565.05,1.33,-7.05,31-DEC-2999,-
AXISBANK,811.10,812.55,800.75,802.55,-7.90,-0.97,827.75,503.00,56.67,-1.24,31-DEC-2999,-
BAJAJ-AUTO,2919.00,2927.95,2864.00,2889.00,-22.95,-0.79,3194.95,2420.00,1.90,-4.80,31-DEC-2999,-
BAJAJFINSV,8549.00,8549.00,8422.00,8465.05,-56.00,-0.66,8575.00,4955.00,46.50,1.40,31-DEC-2999,-
BAJFINANCE,3699.00,3720.00,3670.05,3711.40,12.40,0.34,3720.00,1912.20,61.40,5.71,31-DEC-2999,-
BALKRISIND,768.00,770.00,727.70,738.00,-28.05,-3.66,1453.55,727.15,-31.19,-5.95,31-DEC-2999,-
BANKBARODA,121.70,121.95,120.10,120.20,-1.05,-0.87,157.50,91.00,5.76,-8.63,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,91.40,91.40,88.40,90.10,-0.60,-0.66,110.15,73.20,2.44,-5.41,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1454.00,1463.90,1447.00,1456.75,9.65,0.67,1479.95,813.10,73.83,6.89,31-DEC-2999,-
BEL,111.00,112.85,111.00,112.40,1.55,1.40,124.40,72.50,6.44,1.08,31-DEC-2999,-
BERGEPAINT,320.10,320.55,316.10,317.00,-2.50,-0.78,349.90,260.00,10.96,-3.22,31-DEC-2999,-
BHARATFORG,460.40,461.40,445.00,460.00,2.40,0.52,693.90,430.15,-24.72,-0.97,31-DEC-2999,-
BHARTIARTL,349.00,354.50,347.35,352.70,4.20,1.21,366.95,253.99,-4.17,-0.01,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,73.10,73.30,71.55,71.90,-1.15,-1.57,83.30,56.20,0.98,0.49,31-DEC-2999,-
BIOCON,253.00,255.65,250.10,254.20,2.00,0.79,359.00,239.00,-58.73,-54.07,31-DEC-2999,-
BOSCHLTD,16510.00,16789.80,16510.00,16707.10,119.05,0.72,22400.00,16058.90,-4.21,-4.01,31-DEC-2999,-
BPCL,379.55,382.00,376.75,378.25,2.05,0.54,421.70,238.55,2.45,-9.31,31-DEC-2999,-
BRITANNIA,2741.05,2777.00,2734.30,2775.00,37.45,1.37,3467.18,2615.85,-55.48,-6.57,31-DEC-2999,-
BSOFT,89.00,91.40,88.50,91.30,1.60,1.78,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,240.10,241.90,235.10,235.30,-5.05,-2.10,432.50,223.15,-39.03,-6.94,31-DEC-2999,-
CANBK,285.00,287.35,281.20,282.35,-3.00,-1.05,302.30,204.75,13.44,3.75,31-DEC-2999,-
CASTROLIND,131.00,132.05,130.50,131.40,1.40,1.08,177.80,129.50,-18.00,-12.20,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CENTURYTEX,949.90,966.75,949.10,965.50,15.35,1.62,1063.00,705.50,12.50,-8.62,31-DEC-2999,-
CESC,792.00,812.60,780.65,788.10,3.25,0.41,1038.85,642.00,-11.90,2.43,31-DEC-2999,-
CHOLAFIN,282.55,288.70,282.55,285.80,2.75,0.97,323.80,207.60,-81.08,-81.35,31-DEC-2999,-
CIPLA,557.15,558.50,551.50,555.55,-0.25,-0.04,678.45,483.75,-9.96,-2.23,31-DEC-2999,-
COALINDIA,248.30,253.00,247.10,252.60,3.35,1.34,299.75,211.40,-3.05,-3.18,31-DEC-2999,-
COLPAL,1134.00,1146.10,1126.50,1145.00,14.30,1.26,1354.80,1018.30,-1.95,-2.04,31-DEC-2999,-
CONCOR,580.00,582.40,574.00,579.85,1.75,0.30,582.75,433.60,-8.96,9.22,31-DEC-2999,-
CUMMINSIND,773.35,782.90,767.45,780.70,7.65,0.99,884.20,613.20,18.40,1.07,31-DEC-2999,-
DABUR,403.00,404.15,397.80,402.00,0.25,0.06,490.65,357.55,4.77,-1.66,31-DEC-2999,-
DHFL,76.50,77.00,73.35,75.10,1.50,2.04,691.50,59.75,-87.89,-33.66,31-DEC-2999,-
DISHTV,28.90,30.25,28.25,29.80,1.05,3.65,74.65,19.10,-58.78,3.83,31-DEC-2999,-
DIVISLAB,1610.20,1623.70,1590.50,1615.00,4.80,0.30,1774.95,1025.25,53.75,-0.08,31-DEC-2999,-
DLF,191.85,193.45,189.40,193.10,2.30,1.21,223.50,142.00,4.83,-1.55,31-DEC-2999,-
DRREDDY,2657.00,2661.95,2615.60,2628.00,-26.85,-1.01,2964.00,1872.95,17.30,-3.53,31-DEC-2999,-
EICHERMOT,19300.00,20288.80,19299.00,19991.10,365.80,1.86,29800.00,18205.00,-29.08,0.22,31-DEC-2999,-
ENGINERSIN,120.55,122.05,118.65,120.10,-0.95,-0.78,139.65,100.15,-1.60,-2.16,31-DEC-2999,-
EQUITAS,119.00,119.80,115.15,117.90,-1.15,-0.97,163.25,77.85,-13.59,-15.97,31-DEC-2999,-
ESCORTS,571.80,576.70,560.15,563.00,-7.25,-1.27,943.55,519.30,-35.51,-7.06,31-DEC-2999,-
EXIDEIND,208.20,208.30,204.50,206.90,-0.35,-0.17,304.70,194.30,-19.62,-3.68,31-DEC-2999,-
FEDERALBNK,109.50,109.60,108.05,108.55,-0.50,-0.46,109.80,67.05,33.52,0.88,31-DEC-2999,-
