Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1530.15,1546.00,1494.20,1497.05,-45.30,-2.94,1769.05,1322.55,-7.80,-2.52,31-DEC-2999,-
ADANIENT,138.00,138.00,130.35,132.00,-3.95,-2.91,236.65,113.00,-42.53,1.97,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,367.00,370.30,361.30,366.65,0.70,0.19,430.60,292.10,-5.25,-1.93,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,59.00,59.65,56.10,57.30,-1.95,-3.29,68.75,21.00,64.42,-6.98,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,612.75,614.40,580.00,612.00,-0.60,-0.10,880.00,572.85,-28.26,-5.84,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,203.55,205.15,199.40,200.35,-4.65,-2.27,245.40,188.35,-15.25,-2.34,31-DEC-2999,-
APOLLOHOSP,1520.00,1529.80,1505.10,1525.00,3.60,0.24,1535.00,996.75,30.04,11.65,31-DEC-2999,-
APOLLOTYRE,167.55,172.40,167.25,168.30,-0.25,-0.15,265.00,144.05,-33.70,9.04,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,46.15,48.80,45.70,48.30,1.75,3.76,409.40,44.55,-87.88,-10.06,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,65.90,66.30,64.35,65.65,-1.10,-1.65,135.00,56.95,-50.40,-8.37,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1602.85,1619.90,1589.00,1616.00,12.85,0.80,1619.90,1118.00,14.81,6.79,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,591.00,596.50,583.95,591.55,0.45,0.08,838.00,536.60,-13.75,7.33,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,674.00,676.75,658.90,663.20,-15.00,-2.21,827.75,534.55,0.48,-7.92,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2762.00,2786.75,2738.40,2760.00,-6.75,-0.24,3149.95,2420.00,2.82,10.95,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7025.00,7055.00,6931.20,6997.00,-38.95,-0.55,8580.00,4955.00,0.37,-1.74,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3323.70,3330.00,3276.00,3296.00,-30.35,-0.91,3762.00,1912.20,12.39,1.33,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,744.55,754.00,740.00,745.10,0.10,0.01,1453.55,690.00,-47.10,4.02,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
