Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1486.85,1517.00,1483.85,1501.25,18.95,1.28,1769.05,1326.00,4.32,-1.81,31-DEC-2999,-
ADANIENT,209.90,215.20,208.50,212.00,1.40,0.66,217.70,113.00,34.73,15.59,31-DEC-2999,-
ADANIPORTS,372.00,374.35,367.25,372.20,1.80,0.49,430.60,292.10,0.85,-6.90,31-DEC-2999,-
ADANIPOWER,61.50,62.35,61.00,61.75,-0.10,-0.16,73.80,33.25,22.28,-4.26,31-DEC-2999,-
AMARAJABAT,770.00,784.95,753.00,760.60,-8.95,-1.16,798.10,572.85,5.35,16.27,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,200.70,205.20,200.05,203.75,3.45,1.72,244.00,184.10,-5.87,3.14,31-DEC-2999,-
APOLLOHOSP,1467.50,1480.00,1460.00,1464.05,5.65,0.39,1579.70,1083.10,17.11,-4.29,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,169.40,172.50,168.00,171.40,3.00,1.78,244.85,144.05,-23.55,-5.75,31-DEC-2999,-
ASHOKLEY,83.00,83.40,80.80,81.95,1.15,1.42,112.65,56.95,-24.75,8.04,31-DEC-2999,-
ASIANPAINT,1714.00,1731.00,1704.60,1719.80,9.50,0.56,1834.80,1252.15,27.44,-4.06,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,446.60,457.00,445.35,453.05,7.60,1.71,838.00,389.35,-43.11,-3.78,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,755.00,763.75,748.40,749.10,-3.15,-0.42,827.75,580.50,18.71,5.49,31-DEC-2999,-
BAJAJ-AUTO,3188.15,3217.25,3180.00,3212.05,33.90,1.07,3289.00,2442.20,21.23,2.19,31-DEC-2999,-
BAJAJFINSV,9141.00,9260.30,9121.30,9255.20,133.90,1.47,9260.30,5612.00,61.30,15.67,31-DEC-2999,-
BAJFINANCE,4121.00,4124.90,4095.00,4124.00,25.65,0.63,4280.00,2332.10,72.22,3.65,31-DEC-2999,-
BALKRISIND,862.65,889.40,857.30,886.00,28.70,3.35,1024.00,682.00,-8.10,5.48,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,100.30,102.70,99.40,102.35,2.45,2.45,144.00,85.65,-6.01,11.74,31-DEC-2999,-
BANKINDIA,75.25,77.40,74.80,76.50,1.95,2.62,110.15,57.45,-9.52,15.73,31-DEC-2999,-
BATAINDIA,1624.00,1633.65,1600.00,1618.00,-5.85,-0.36,1814.00,943.65,66.56,-8.45,31-DEC-2999,-
BEL,103.50,104.50,102.60,103.05,-0.10,-0.10,122.10,72.50,7.46,-11.66,31-DEC-2999,-
BERGEPAINT,484.00,503.35,466.80,500.90,10.50,2.14,533.75,285.20,56.90,2.28,31-DEC-2999,-
BHARATFORG,457.35,469.95,456.20,469.40,14.85,3.27,587.60,376.00,-17.97,3.63,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,433.50,437.00,426.40,435.55,3.20,0.74,455.65,258.72,30.19,16.74,31-DEC-2999,-
BHEL,53.90,54.25,52.90,53.25,-0.25,-0.47,78.85,41.30,-20.52,3.00,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,269.95,279.30,268.10,276.30,11.95,4.52,341.23,211.05,-55.05,13.84,31-DEC-2999,-
BOSCHLTD,16600.00,17260.30,16451.05,16600.00,3.55,0.02,20000.00,12700.00,-11.22,13.04,31-DEC-2999,-
BPCL,493.00,509.25,488.00,507.00,10.35,2.08,549.00,308.35,54.88,-3.76,31-DEC-2999,-
BRITANNIA,3060.00,3100.00,3060.00,3100.00,44.75,1.46,3583.75,2300.00,-48.40,-4.88,31-DEC-2999,-
CADILAHC,255.80,258.95,252.60,255.60,-0.20,-0.08,369.00,206.50,-27.71,3.88,31-DEC-2999,-
CANBK,223.00,228.00,222.70,227.70,5.00,2.25,302.10,170.60,-13.64,18.29,31-DEC-2999,-
CASTROLIND,145.05,146.70,141.65,145.00,0.80,0.55,172.90,112.75,-5.51,-4.48,31-DEC-2999,-
CENTURYTEX,453.45,461.65,449.30,453.25,1.90,0.42,1063.00,352.10,-49.69,9.16,11-OCT-2019,DEMERGER
CESC,734.20,747.95,734.20,745.15,13.35,1.82,851.70,642.60,10.34,-6.33,31-DEC-2999,-
CHOLAFIN,311.00,320.10,307.50,314.80,3.90,1.25,333.55,218.20,-75.58,9.59,31-DEC-2999,-
CIPLA,475.00,475.00,464.55,468.00,-10.55,-2.20,586.00,389.55,-10.36,1.51,31-DEC-2999,-
COALINDIA,197.50,201.70,196.20,201.10,3.35,1.69,271.45,177.70,-19.80,-0.86,31-DEC-2999,-
COLPAL,1484.00,1487.90,1470.10,1477.10,-16.80,-1.12,1642.60,1103.05,23.15,-3.32,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,557.00,560.50,550.30,550.35,-6.80,-1.22,666.00,460.00,-18.01,-8.40,31-DEC-2999,-
CUMMINSIND,564.35,568.40,560.60,561.15,-5.05,-0.89,884.20,532.20,-28.77,2.81,31-DEC-2999,-
DABUR,465.10,470.45,462.85,468.60,5.85,1.26,487.70,357.55,11.82,-0.15,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,14.95,15.10,13.75,14.00,-1.00,-6.67,42.60,10.40,-63.01,18.64,31-DEC-2999,-
DIVISLAB,1785.00,1818.00,1773.80,1814.80,30.55,1.71,1818.00,1420.00,20.50,3.14,31-DEC-2999,-
DLF,217.85,218.15,213.60,215.65,-4.40,-2.00,226.60,132.55,21.49,19.94,31-DEC-2999,-
DRREDDY,2960.00,2991.95,2942.30,2959.05,-6.80,-0.23,2991.95,1872.95,15.65,6.23,31-DEC-2999,-
EICHERMOT,22990.80,23400.00,22872.40,23005.60,199.90,0.88,24488.00,15200.00,-3.53,7.89,31-DEC-2999,-
EQUITAS,92.25,96.70,92.00,95.70,4.00,4.36,143.65,82.50,-10.64,-1.29,31-DEC-2999,-
ESCORTS,650.60,660.90,643.75,646.10,-3.65,-0.56,833.90,423.55,-3.81,0.74,31-DEC-2999,-
EXIDEIND,194.00,195.95,190.50,192.40,-1.05,-0.54,273.80,166.00,-24.18,8.30,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,87.90,88.40,86.05,87.60,-0.05,-0.06,110.40,78.20,8.08,8.35,31-DEC-2999,-
GAIL,125.60,126.50,123.45,124.45,-0.55,-0.44,183.25,119.50,-63.38,0.65,31-DEC-2999,-
GLENMARK,343.55,358.00,343.20,346.35,4.90,1.44,705.90,267.25,-46.02,10.99,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,20.80,21.40,20.45,21.35,0.65,3.14,22.70,12.95,32.20,7.29,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,706.00,724.80,704.00,720.10,17.60,2.51,849.90,575.00,-3.56,2.04,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,787.00,802.80,785.00,787.65,-3.40,-0.43,959.80,633.60,-6.83,12.04,31-DEC-2999,-
HAVELLS,672.00,680.00,663.50,677.60,6.90,1.03,806.85,622.65,2.59,1.48,31-DEC-2999,-
HCLTECH,1109.00,1134.40,1109.00,1123.70,15.65,1.41,1187.60,920.00,12.31,-0.60,31-DEC-2999,-
HDFC,2316.00,2352.00,2308.40,2336.00,31.35,1.36,2357.85,1820.00,23.95,10.96,31-DEC-2999,-
HDFCBANK,1276.00,1285.75,1271.20,1278.60,3.55,0.28,1287.00,1006.03,-37.62,3.30,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2495.90,2534.00,2491.55,2515.70,21.10,0.85,3380.00,2225.60,-18.22,-5.74,31-DEC-2999,-
HEXAWARE,338.05,342.05,336.00,338.60,0.30,0.09,455.70,294.30,8.91,-0.24,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,199.40,203.50,199.40,203.05,4.35,2.19,237.90,171.10,-7.20,11.50,31-DEC-2999,-
HINDPETRO,287.00,291.00,285.10,286.50,-2.90,-1.00,333.50,211.20,16.30,-5.35,31-DEC-2999,-
HINDUNILVR,2062.55,2099.90,2055.85,2090.00,31.65,1.54,2190.00,1650.00,19.84,-2.33,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,265.10,270.70,259.10,268.20,9.15,3.53,919.40,165.80,-61.83,41.79,18-NOV-2019,INTERIM DIVIDEND - RS 7 PER SHARE
ICICIBANK,513.90,515.85,504.30,506.75,-3.95,-0.77,517.55,336.00,42.21,7.92,31-DEC-2999,-
ICICIPRULI,490.80,500.80,487.50,497.00,0.00,0.00,537.30,277.35,52.88,2.44,31-OCT-2019,INTERIM DIVIDEND - RE 0.80 PER SH
IDEA,6.20,6.40,5.75,5.90,-0.10,-1.67,25.81,2.40,-85.19,40.48,31-DEC-2999,-
IDFCFIRSTB,43.30,43.65,42.85,43.55,0.40,0.93,56.85,35.35,-,-,31-DEC-2999,-
IGL,405.00,410.50,403.60,407.60,5.10,1.27,438.70,241.00,52.83,7.50,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE
INDIGO,1410.00,1439.95,1392.00,1425.00,11.90,0.84,1898.85,956.35,35.89,-1.95,31-DEC-2999,-
INDUSINDBK,1519.00,1537.40,1508.00,1526.00,10.10,0.67,1834.40,1188.05,-2.35,19.53,31-DEC-2999,-
INFRATEL,235.00,240.40,223.25,225.20,-7.45,-3.20,335.00,176.35,-14.29,6.10,31-DEC-2999,-
INFY,694.25,697.65,690.10,696.15,5.55,0.80,847.00,599.85,12.02,7.29,23-OCT-2019,INTERIM DIVIDEND - RS 8 PER SHARE
IOC,129.35,131.65,129.05,131.05,1.75,1.35,170.75,116.25,-4.31,-8.16,31-DEC-2999,-
ITC,249.75,250.05,246.60,246.65,-2.50,-1.00,310.00,234.05,-13.65,-1.50,31-DEC-2999,-
JINDALSTEL,156.00,160.00,154.80,159.55,3.10,1.98,191.20,91.05,-0.31,48.83,19-SEP-2019,ANNUAL GENERAL MEETING
JSWSTEEL,254.10,257.90,251.90,252.45,-0.80,-0.32,325.00,201.75,-20.51,15.09,31-DEC-2999,-
JUBLFOOD,1629.55,1645.60,1609.00,1625.00,-4.65,-0.29,1650.00,1077.90,32.23,5.85,16-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
JUSTDIAL,566.00,567.95,555.00,563.00,-5.20,-0.92,824.80,453.85,13.90,-10.46,31-DEC-2999,-
KOTAKBANK,1604.95,1624.00,1601.70,1621.55,17.15,1.07,1683.95,1153.05,38.53,1.79,31-DEC-2999,-
LICHSGFIN,436.00,447.45,432.75,443.00,7.10,1.63,587.00,353.85,-3.74,17.80,31-DEC-2999,-
LT,1365.00,1370.00,1314.15,1339.10,-23.90,-1.75,1607.00,1201.10,-5.83,-6.64,31-DEC-2999,-
L&TFH,104.00,108.80,103.50,107.65,4.80,4.67,159.25,78.60,-18.14,20.28,31-DEC-2999,-
LUPIN,789.00,797.70,782.15,792.50,4.65,0.59,906.00,646.30,-6.20,7.92,31-DEC-2999,-
MANAPPURAM,158.80,160.45,158.25,159.80,0.90,0.57,173.80,77.65,88.00,-2.32,19-NOV-2019,INTERIM DIVIDEND - RS 0.55 PER SHARE
MARICO,352.50,358.50,351.05,357.40,7.05,2.01,404.00,324.25,-0.78,-8.62,04-NOV-2019,INTERIM DIVIDEND - RS 2.75 PER SH
MARUTI,7166.60,7300.00,7166.60,7299.00,174.00,2.44,7949.75,5446.05,-3.38,-1.66,31-DEC-2999,-
MCDOWELL-N,611.90,613.75,602.00,607.15,-2.50,-0.41,676.60,496.80,-4.71,-3.50,31-DEC-2999,-
MFSL,509.00,510.00,495.10,499.25,-7.85,-1.55,521.10,360.90,20.43,20.99,16-SEP-2019,ANNUAL GENERAL MEETING
MGL,1026.60,1044.00,1026.60,1039.00,12.50,1.22,1067.25,754.15,23.64,5.68,31-DEC-2999,-
MINDTREE,698.00,710.35,698.00,701.55,3.15,0.45,995.00,652.05,-16.19,-1.70,24-OCT-2019,INTERIM DIVIDEND - RS 3 PER EQ SHARE
M&M,542.00,554.50,535.00,540.70,2.10,0.39,814.00,502.55,-27.70,-8.59,31-DEC-2999,-
M&MFIN,344.40,351.60,342.20,347.15,4.45,1.30,484.00,284.85,-17.93,2.69,31-DEC-2999,-
MOTHERSUMI,139.00,139.00,132.25,133.70,-0.15,-0.11,179.10,91.10,-14.73,18.63,31-DEC-2999,-
MRF,63100.00,63496.00,62851.00,62852.00,-240.35,-0.38,69900.00,51586.30,-7.84,-0.75,21-NOV-2019,INTERIM DIVIDEND - RS 3 PER SHARE
MUTHOOTFIN,682.00,697.60,682.00,692.00,10.25,1.50,737.25,389.30,50.75,4.04,19-SEP-2019,ANNUAL GENERAL MEETING
NATIONALUM,43.95,44.10,43.50,43.90,0.10,0.23,68.80,36.90,-33.28,1.74,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.25 PER SHARE
NBCC,36.40,36.75,35.50,35.80,-0.60,-1.65,68.30,28.50,-36.69,5.29,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.65 PER SHARE
NCC,59.45,60.35,56.55,57.05,-2.20,-3.71,119.20,45.40,-34.27,6.04,31-DEC-2999,-
NESTLEIND,14560.00,14700.00,14226.85,14574.00,49.60,0.34,15146.90,10031.65,39.42,-1.62,31-DEC-2999,-
NIITTECH,1484.00,1506.90,1480.90,1494.00,9.10,0.61,1595.50,1030.60,38.63,-0.80,04-NOV-2019,INTERIM DIVIDEND - RS 10 PER SH
NMDC,101.20,102.25,101.10,101.80,0.95,0.94,120.55,74.80,5.22,-5.17,31-DEC-2999,-
NTPC,116.80,117.30,115.45,116.00,-0.65,-0.56,145.85,106.67,-19.83,-2.36,31-DEC-2999,-
OIL,155.50,156.70,153.80,156.35,1.20,0.77,207.00,139.65,-21.75,-4.81,31-DEC-2999,-
