Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1484.00,1487.50,1468.40,1474.00,-3.95,-0.27,1857.45,1255.65,-19.23,4.41,31-DEC-2999,-
ADANIENT,150.50,154.30,149.65,153.10,1.85,1.22,236.65,100.85,-22.07,6.95,31-DEC-2999,-
ADANIPORTS,383.00,383.00,375.75,379.10,-2.55,-0.67,452.35,294.10,-10.36,5.55,31-DEC-2999,-
ADANIPOWER,50.15,52.60,49.75,51.30,0.95,1.89,58.35,15.15,9.27,4.80,31-DEC-2999,-
AJANTPHARM,1177.00,1188.40,1160.30,1167.40,-10.00,-0.85,1595.00,895.85,-22.81,14.39,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,46.40,47.75,45.95,47.70,1.55,3.36,74.00,33.15,-34.84,7.92,31-DEC-2999,-
AMARAJABAT,740.00,742.65,727.35,737.00,1.45,0.20,908.45,683.05,-14.79,5.67,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,217.10,219.65,215.20,217.60,-0.40,-0.18,280.00,188.35,-20.76,6.20,31-DEC-2999,-
APOLLOHOSP,1281.90,1282.00,1245.55,1247.00,-35.10,-2.74,1329.85,910.10,5.62,5.98,31-DEC-2999,-
APOLLOTYRE,230.00,232.35,228.05,228.05,-2.10,-0.91,307.25,192.05,-19.62,1.36,31-DEC-2999,-
ARVIND,96.50,97.55,95.50,96.10,0.00,0.00,478.50,90.25,-78.49,-3.95,28-NOV-2018,DEMERGER
ASHOKLEY,93.20,94.15,92.45,93.05,-0.40,-0.43,167.50,92.45,-27.56,-7.37,31-DEC-2999,-
ASIANPAINT,1401.00,1412.70,1395.50,1400.00,4.00,0.29,1490.60,1090.10,18.44,9.87,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,732.05,751.85,730.00,748.80,24.05,3.32,830.45,527.00,10.55,2.11,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,636.00,653.75,630.60,652.15,14.70,2.31,677.95,481.25,15.33,10.48,31-DEC-2999,-
BAJAJ-AUTO,2667.00,2700.00,2635.50,2694.85,36.30,1.37,3468.35,2420.00,-17.73,-1.11,31-DEC-2999,-
BAJAJFINSV,6430.00,6460.00,6355.00,6442.00,34.85,0.54,7200.00,4500.00,23.38,13.14,31-DEC-2999,-
BAJFINANCE,2560.00,2582.00,2525.05,2531.00,-22.60,-0.89,2994.00,1511.20,37.79,5.65,31-DEC-2999,-
BALKRISIND,887.00,889.20,865.00,870.00,-13.00,-1.47,1453.55,854.00,-27.67,-1.21,14-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,122.90,124.15,121.70,123.50,0.80,0.65,179.70,91.00,-23.60,16.56,31-DEC-2999,-
BANKINDIA,105.75,109.30,105.10,108.90,2.50,2.35,183.25,73.20,-36.09,40.24,31-DEC-2999,-
BATAINDIA,1126.00,1134.75,1114.00,1129.00,3.90,0.35,1144.90,653.10,48.25,11.14,31-DEC-2999,-
BEL,91.50,91.85,90.05,90.80,-0.60,-0.66,185.20,74.25,-50.67,16.93,31-DEC-2999,-
BEML,910.60,925.00,905.00,916.10,5.35,0.59,1596.00,521.25,-41.74,27.93,31-DEC-2999,-
BERGEPAINT,318.60,326.70,318.60,323.50,5.40,1.70,349.90,232.30,22.75,5.91,31-DEC-2999,-
BHARATFIN,993.00,1006.90,987.00,999.10,7.40,0.75,1234.80,823.75,-4.90,1.77,31-DEC-2999,-
BHARATFORG,480.10,482.15,470.10,472.50,-7.20,-1.50,798.00,470.10,-36.36,-6.63,15-NOV-2018,INTERIM DIVIDEND RS  - RS 2.50 PER SHARE
BHARTIARTL,323.75,331.75,323.25,328.00,3.05,0.94,534.15,276.85,-36.48,11.21,05-NOV-2018,INTERIM DIVIDEND RS - 2.50 PER SHARE
BHEL,72.10,72.25,71.00,71.30,-0.95,-1.31,107.95,61.70,-30.06,13.26,05-NOV-2018,BUYBACK
BIOCON,621.05,634.00,618.35,628.90,8.25,1.33,718.00,525.25,13.24,3.00,31-DEC-2999,-
