Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1664.00,1680.00,1658.30,1677.00,20.60,1.24,1723.40,1255.65,9.97,6.72,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,141.00,145.15,140.55,142.50,1.10,0.78,236.65,100.85,4.70,-3.29,31-DEC-2999,-
ADANIPORTS,385.00,389.00,382.75,387.50,1.85,0.48,415.65,292.10,4.07,5.54,31-DEC-2999,-
ADANIPOWER,53.25,55.25,50.55,54.45,1.25,2.35,58.35,15.15,111.87,5.52,31-DEC-2999,-
AJANTPHARM,1020.50,1030.00,1019.50,1028.00,8.45,0.83,1417.45,895.85,-25.52,1.55,11-FEB-2019,BUY BACK
ALBK,54.35,54.80,53.50,53.65,-0.65,-1.20,59.00,33.15,1.32,-1.38,31-DEC-2999,-
AMARAJABAT,689.10,706.50,689.10,704.15,11.55,1.67,908.45,650.00,-13.39,-6.19,31-DEC-2999,-
AMBUJACEM,230.20,230.35,226.90,227.30,-1.85,-0.81,252.75,188.35,-3.69,-1.09,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1270.60,1285.35,1265.10,1275.00,10.70,0.85,1387.25,910.10,18.49,14.08,31-DEC-2999,-
APOLLOTYRE,215.40,219.75,214.95,218.20,3.20,1.49,307.25,192.05,-25.93,-3.22,31-DEC-2999,-
ARVIND,89.55,90.10,87.80,87.85,-1.70,-1.90,444.45,72.80,-78.44,-4.72,31-DEC-2999,-
ASHOKLEY,97.00,97.30,95.10,95.95,0.30,0.31,167.50,77.60,-33.87,2.29,31-DEC-2999,-
ASIANPAINT,1447.95,1451.45,1427.00,1430.00,-8.65,-0.60,1529.85,1118.00,22.73,0.12,31-DEC-2999,-
AUROPHARMA,778.00,781.25,772.20,778.20,1.25,0.16,830.45,527.00,27.20,1.56,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,764.00,770.20,760.00,763.20,-1.15,-0.15,787.65,481.25,39.08,3.41,31-DEC-2999,-
BAJAJ-AUTO,3013.00,3046.00,2992.00,3040.15,32.00,1.06,3194.95,2420.00,10.02,1.00,31-DEC-2999,-
BAJAJFINSV,7580.00,7580.00,7480.30,7495.00,-41.85,-0.56,7594.95,4955.00,38.27,8.65,31-DEC-2999,-
BAJFINANCE,3028.60,3033.00,3001.95,3022.00,13.20,0.44,3130.00,1818.00,56.63,6.85,31-DEC-2999,-
BALKRISIND,950.00,974.00,950.00,966.00,16.05,1.69,1453.55,744.00,-24.83,3.99,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,131.40,132.20,129.80,130.65,-0.50,-0.38,157.50,91.00,-12.23,13.07,31-DEC-2999,-
BANKINDIA,99.60,101.20,98.80,99.10,-0.45,-0.45,113.15,73.20,-10.15,7.66,31-DEC-2999,-
BATAINDIA,1413.55,1419.00,1403.00,1416.90,8.85,0.63,1427.15,735.30,83.64,5.35,31-DEC-2999,-
BEL,94.65,95.75,94.05,95.15,1.20,1.28,149.15,72.50,-35.40,1.66,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,981.00,988.70,968.30,970.00,-8.45,-0.86,1198.40,521.25,-14.62,-0.17,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,327.10,332.85,325.90,330.40,3.05,0.93,349.90,260.00,24.00,7.34,31-DEC-2999,-
BHARATFIN,1089.00,1108.80,1089.00,1101.75,9.40,0.86,1234.80,823.75,-3.88,8.02,31-DEC-2999,-
BHARATFORG,495.00,513.80,495.00,513.55,21.05,4.27,784.80,456.10,-29.72,-4.46,31-DEC-2999,-
BHARTIARTL,344.90,349.00,334.80,348.00,6.05,1.77,427.40,276.85,-8.47,3.03,31-DEC-2999,-
BHEL,78.10,78.25,76.65,77.40,-0.30,-0.39,91.15,56.20,-13.28,13.82,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,629.05,630.95,619.10,622.00,-7.00,-1.11,718.00,543.30,0.30,0.56,31-DEC-2999,-
BOSCHLTD,18000.00,18099.00,17918.95,18080.00,99.45,0.55,22400.00,17152.00,-10.40,-2.84,31-DEC-2999,-
BPCL,361.90,363.00,356.70,358.50,-2.65,-0.73,429.15,238.55,-14.37,-7.85,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,2998.00,3008.00,2972.00,2998.00,13.70,0.46,3467.18,2555.00,-41.93,-4.12,31-DEC-2999,-
BSOFT,100.25,103.65,99.60,101.80,2.40,2.41,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,341.55,344.20,338.80,340.80,-1.10,-0.32,432.50,305.95,-12.66,3.07,31-DEC-2999,-
CANBK,285.65,287.50,279.70,281.50,-3.35,-1.18,302.30,204.75,1.26,7.03,31-DEC-2999,-
CANFINHOME,353.50,356.00,345.50,346.00,-6.80,-1.93,452.25,216.50,-22.05,7.70,31-DEC-2999,-
CASTROLIND,167.00,167.45,165.25,165.25,-1.45,-0.87,213.35,134.95,-19.47,-0.81,31-DEC-2999,-
CEATLTD,1113.90,1136.00,1109.55,1118.00,8.60,0.78,1650.00,985.85,-30.18,-3.34,31-DEC-2999,-
CENTURYTEX,928.50,932.00,920.55,924.85,-0.35,-0.04,1274.00,705.50,-22.98,3.41,31-DEC-2999,-
CESC,732.75,749.90,724.55,748.45,21.90,3.01,1091.70,642.00,-26.28,2.39,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,39.15,39.50,38.65,38.70,-0.35,-0.90,84.95,20.25,-51.87,-7.42,31-DEC-2999,-
CHENNPETRO,262.60,264.05,259.75,262.00,1.95,0.75,344.95,196.80,-22.60,-1.32,31-DEC-2999,-
CHOLAFIN,1481.00,1498.20,1475.20,1477.30,-4.05,-0.27,1760.05,1038.00,-4.28,9.08,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,555.00,569.20,552.00,566.70,11.85,2.14,678.45,483.75,1.90,6.36,31-DEC-2999,-
COALINDIA,244.00,251.95,243.25,250.80,10.00,4.15,303.45,211.40,-10.91,5.09,22-MAR-2019,INTERIM DIVIDEND - RS 5.85 PER SHARE
COLPAL,1217.00,1224.60,1206.05,1222.00,10.25,0.85,1354.80,1018.30,10.80,-4.25,05-APR-2019,INTERIM DIVIDEND - RS 7 PER SHARE
CONCOR,516.05,519.40,511.00,512.60,-1.70,-0.33,569.48,433.60,-60.42,-1.90,04-FEB-2019,BONUS 1:4
CUMMINSIND,748.00,755.90,745.00,751.05,1.15,0.15,884.20,613.20,0.56,2.16,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,409.00,411.00,404.85,406.00,-1.30,-0.32,490.65,339.45,17.68,-7.79,31-DEC-2999,-
DCBBANK,199.80,202.00,191.70,191.75,-7.05,-3.55,208.95,139.85,8.67,-4.55,31-DEC-2999,-
DHFL,169.25,169.95,166.20,166.80,-0.25,-0.15,691.50,96.80,-68.37,30.41,31-DEC-2999,-
DISHTV,38.85,40.15,38.60,39.85,1.20,3.10,82.35,19.10,-50.34,5.84,31-DEC-2999,-
DIVISLAB,1730.00,1749.00,1720.30,1745.00,12.90,0.74,1774.95,994.95,55.69,4.68,31-DEC-2999,-
DLF,183.00,185.20,181.45,184.55,2.70,1.48,226.15,142.00,-11.66,-3.96,31-DEC-2999,-
DRREDDY,2821.60,2829.80,2781.00,2790.15,-16.90,-0.60,2878.00,1872.95,35.41,5.06,31-DEC-2999,-
EICHERMOT,21362.00,21560.00,21251.00,21335.00,-26.15,-0.12,32236.70,18800.00,-30.46,-6.33,31-DEC-2999,-
ENGINERSIN,122.25,124.25,120.70,121.10,-0.40,-0.33,163.90,100.15,-24.81,7.26,15-FEB-2019,INTERIM DIVIDEND - RS 3.25 PER SHARE
EQUITAS,135.95,137.10,134.25,135.45,0.45,0.33,173.65,77.85,-10.98,-0.22,31-DEC-2999,-
ESCORTS,793.25,794.80,782.60,789.10,1.70,0.22,1017.70,541.00,-12.87,0.14,31-DEC-2999,-
EXIDEIND,221.40,227.00,220.90,226.15,5.25,2.38,304.70,194.30,-4.68,-1.89,31-DEC-2999,-
FEDERALBNK,96.95,98.15,96.60,97.70,1.10,1.14,105.00,67.05,-0.96,7.30,31-DEC-2999,-
GAIL,356.50,358.30,351.85,353.60,-3.15,-0.88,399.40,295.25,8.45,0.57,12-FEB-2019,INTERIM DIVIDEND - RS 6.25 PER SHARE
GLENMARK,652.30,653.00,641.10,646.00,-2.80,-0.43,711.90,493.50,15.71,2.16,31-DEC-2999,-
GMRINFRA,18.65,18.95,18.50,18.55,-0.10,-0.54,21.50,12.95,-6.08,9.44,31-DEC-2999,-
GODFRYPHLP,1152.70,1209.90,1149.60,1205.70,53.00,4.60,1209.90,640.25,36.37,13.30,31-DEC-2999,-
GODREJCP,677.80,677.80,670.20,672.10,1.50,0.22,978.67,634.00,-37.63,-7.11,31-DEC-2999,-
GODREJIND,528.00,532.90,527.45,532.50,5.05,0.96,657.60,434.50,-7.44,0.95,31-DEC-2999,-
GRASIM,853.50,869.00,852.65,865.00,11.55,1.35,1115.00,689.10,-18.74,5.08,31-DEC-2999,-
GSFC,105.05,108.00,105.05,107.70,3.50,3.36,137.60,85.50,-13.91,4.06,31-DEC-2999,-
HAVELLS,746.80,754.45,742.05,754.00,11.40,1.54,783.00,514.70,37.53,-1.64,31-DEC-2999,-
HCLTECH,1089.00,1108.00,1085.00,1102.00,18.55,1.71,1133.30,880.05,9.10,7.16,05-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,2034.90,2034.90,2010.00,2012.00,-12.95,-0.64,2073.00,1644.50,10.00,3.15,15-MAR-2019,INTERIM DIVIDEND - RS 3.50 PER SHARE
HDFCBANK,2270.00,2292.90,2264.35,2280.30,15.05,0.66,2332.00,1860.30,18.22,2.41,31-DEC-2999,-
HEROMOTOCO,2653.00,2710.90,2646.05,2702.95,63.05,2.39,3825.00,2515.00,-27.91,-3.59,11-FEB-2019,INTERIM DIVIDEND -  RS 55 PER SHARE
HEXAWARE,339.80,350.35,338.00,349.65,12.00,3.55,557.70,294.30,-15.87,3.66,03-APR-2019,ANNUAL GENERAL MEETING
HINDALCO,210.00,214.75,210.00,212.95,3.20,1.53,267.80,182.20,-8.45,5.26,31-DEC-2999,-
HINDPETRO,260.15,261.90,256.05,257.20,-2.95,-1.13,342.70,163.00,-23.74,-3.98,14-FEB-2019,INTERIM DIVIDEND - RS 6.50 PER SHARE
HINDUNILVR,1725.00,1731.20,1713.10,1722.70,1.05,0.06,1869.50,1397.10,21.94,-1.42,31-DEC-2999,-
HINDZINC,280.50,285.80,280.50,284.00,3.50,1.25,336.50,242.85,-9.25,2.62,31-DEC-2999,-
IBULHSGFIN,835.00,839.90,828.10,835.75,5.65,0.68,1397.00,575.35,-36.46,19.08,11-FEB-2019,INTERIM DIVIDEND - RS 10 PER SHARE
ICICIBANK,394.20,396.95,391.80,392.60,-2.00,-0.51,409.55,256.50,36.91,0.18,31-DEC-2999,-
ICICIPRULI,364.95,369.75,364.30,366.50,1.55,0.42,462.20,277.35,-7.38,9.80,31-DEC-2999,-
