Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1710.00,1735.85,1650.50,1659.00,-66.20,-3.84,1769.05,1255.65,26.83,2.38,31-DEC-2999,-
ADANIENT,158.15,159.30,154.50,158.00,-1.05,-0.66,236.65,100.85,35.91,25.80,31-DEC-2999,-
ADANIPORTS,423.40,429.85,417.40,425.10,0.35,0.08,430.60,292.10,12.30,11.93,31-DEC-2999,-
ADANIPOWER,49.80,51.25,49.60,50.20,-0.15,-0.30,58.35,15.15,172.09,17.29,31-DEC-2999,-
AJANTPHARM,1055.75,1076.00,1030.00,1036.00,-12.00,-1.15,1294.00,895.85,11.40,-2.97,31-DEC-2999,-
ALBK,44.50,46.30,44.50,45.30,0.75,1.68,59.00,33.15,14.25,-2.27,31-DEC-2999,-
AMARAJABAT,638.00,645.85,634.00,637.00,-0.45,-0.07,908.45,603.00,-16.43,-1.01,31-DEC-2999,-
AMBUJACEM,235.25,237.85,226.30,227.70,-9.45,-3.98,245.40,188.35,13.03,3.64,31-DEC-2999,-
APOLLOHOSP,1350.00,1357.45,1324.00,1332.35,-24.95,-1.84,1387.25,910.10,41.57,11.93,31-DEC-2999,-
APOLLOTYRE,194.75,202.50,194.30,197.60,1.25,0.64,299.50,174.00,-25.73,0.28,31-DEC-2999,-
ARVIND,75.10,76.80,75.00,76.70,1.00,1.32,438.70,70.15,-79.78,-5.66,31-DEC-2999,-
ASHOKLEY,91.85,93.75,91.35,93.10,1.25,1.36,151.80,77.60,-36.62,5.74,31-DEC-2999,-
ASIANPAINT,1455.00,1455.00,1417.05,1422.65,-36.60,-2.51,1529.85,1118.00,10.76,0.70,31-DEC-2999,-
AUROPHARMA,650.00,659.75,648.40,653.70,-3.15,-0.48,838.00,527.00,22.56,-16.07,31-DEC-2999,-
AXISBANK,807.55,827.75,805.50,823.90,11.25,1.38,827.75,498.75,53.41,10.23,31-DEC-2999,-
BAJAJ-AUTO,3026.20,3029.30,2970.40,2998.00,-36.60,-1.21,3194.95,2420.00,4.15,-0.93,31-DEC-2999,-
BAJAJFINSV,8344.95,8388.00,8292.35,8310.00,-38.10,-0.46,8388.00,4955.00,44.56,8.37,31-DEC-2999,-
BAJFINANCE,3514.50,3550.00,3509.55,3536.00,24.95,0.71,3550.00,1912.20,71.41,16.53,31-DEC-2999,-
BALKRISIND,787.80,806.50,785.00,796.00,11.30,1.44,1453.55,744.00,-28.78,-8.21,31-DEC-2999,-
BANKBARODA,131.60,135.10,130.70,132.45,0.90,0.68,157.50,91.00,0.68,14.18,31-DEC-2999,-
BANKINDIA,94.70,98.50,94.50,96.15,0.90,0.94,110.15,73.20,1.53,9.57,31-DEC-2999,-
BATAINDIA,1372.00,1389.20,1365.00,1375.00,12.20,0.90,1479.95,739.20,82.87,0.11,31-DEC-2999,-
BEL,110.80,114.20,110.80,113.10,1.90,1.71,124.40,72.50,0.89,28.16,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,995.10,1011.35,981.65,990.95,-9.05,-0.91,1034.90,521.25,13.82,16.16,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,327.00,332.35,322.30,323.45,-4.10,-1.25,349.90,260.00,12.43,3.89,31-DEC-2999,-
BHARATFIN,1047.50,1053.15,1022.55,1035.00,-7.45,-0.71,1234.80,823.75,-9.51,8.25,31-DEC-2999,-
BHARATFORG,465.00,467.65,460.60,463.50,-1.00,-0.22,693.90,445.25,-27.20,-1.55,31-DEC-2999,-
BHARTIARTL,351.00,355.95,349.75,352.75,0.00,0.00,366.06,253.99,-5.25,5.79,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,71.90,73.00,70.70,70.90,-0.65,-0.91,83.30,56.20,-5.78,7.59,31-DEC-2999,-
BIOCON,557.30,560.50,540.00,541.05,-12.35,-2.23,718.00,508.50,-17.34,-0.42,31-DEC-2999,-
BOSCHLTD,17419.30,17799.90,17270.60,17397.00,-7.85,-0.05,22400.00,16629.55,-4.11,-3.46,31-DEC-2999,-
BPCL,415.40,415.90,406.75,407.50,-9.60,-2.30,429.15,238.55,-0.24,4.39,31-DEC-2999,-
BRITANNIA,2970.20,2985.00,2951.00,2965.00,-5.20,-0.18,3467.18,2615.85,-48.58,11.22,31-DEC-2999,-
BSOFT,95.30,96.40,93.70,95.80,0.30,0.31,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,253.00,260.25,250.90,258.30,5.45,2.16,432.50,241.75,-26.62,-15.99,31-DEC-2999,-
CANBK,272.00,280.35,270.60,275.40,3.25,1.19,302.30,204.75,8.79,3.71,31-DEC-2999,-
CANFINHOME,362.00,369.15,360.00,365.05,3.75,1.04,377.60,216.50,3.17,12.84,31-DEC-2999,-
CASTROLIND,149.75,151.50,148.50,150.00,0.35,0.23,183.85,134.95,-12.87,0.70,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CEATLTD,989.70,1017.50,985.60,1009.70,25.25,2.56,1455.00,935.50,-24.03,-3.05,31-DEC-2999,-
CENTURYTEX,1058.00,1063.00,1020.35,1025.00,-31.55,-2.99,1063.00,705.50,10.79,12.10,31-DEC-2999,-
CESC,771.00,786.50,771.00,779.00,9.60,1.25,1043.00,642.00,-22.53,11.99,31-DEC-2999,-
CGPOWER,36.20,36.60,35.10,35.70,-0.10,-0.28,65.20,20.25,-37.26,-5.31,31-DEC-2999,-
CHENNPETRO,224.20,227.40,218.05,218.70,-4.55,-2.04,344.95,196.80,-24.08,-13.73,31-DEC-2999,-
CHOLAFIN,1520.10,1548.60,1518.00,1518.00,-14.40,-0.94,1649.95,1038.00,-3.76,17.34,31-DEC-2999,-
CIPLA,564.00,575.00,561.10,561.20,-7.05,-1.24,678.45,483.75,7.78,-0.38,31-DEC-2999,-
COALINDIA,258.80,264.15,258.10,263.70,2.80,1.07,299.75,211.40,-9.88,4.91,22-MAR-2019,INTERIM DIVIDEND - RS 5.85 PER SHARE
COLPAL,1169.70,1170.50,1124.10,1159.20,-1.60,-0.14,1354.80,1018.30,-6.04,-0.44,04-JUN-2019,INTERIM DIVIDEND - RS 8 PER SHARE
CONCOR,527.00,544.30,527.00,538.00,7.10,1.34,564.00,433.60,-59.03,8.58,31-DEC-2999,-
CUMMINSIND,766.20,784.30,766.20,778.05,5.65,0.73,884.20,613.20,14.04,9.45,31-DEC-2999,-
DABUR,408.70,410.30,404.20,405.50,-3.30,-0.81,490.65,357.55,5.34,7.35,31-DEC-2999,-
DCBBANK,231.60,239.45,231.60,238.90,5.70,2.44,239.45,139.85,36.59,10.35,23-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
DHFL,113.80,115.75,111.10,111.80,-1.40,-1.24,691.50,96.80,-81.42,-15.91,31-DEC-2999,-
DISHTV,28.55,29.00,27.20,27.50,-1.20,-4.18,76.45,19.10,-62.38,-21.43,31-DEC-2999,-
DIVISLAB,1610.00,1610.00,1580.40,1585.00,-31.25,-1.93,1774.95,994.95,51.36,-6.47,31-DEC-2999,-
DLF,195.00,202.65,194.30,195.30,-0.85,-0.43,223.50,142.00,-1.93,12.31,31-DEC-2999,-
DRREDDY,2750.00,2798.45,2400.00,2657.95,-66.15,-2.43,2964.00,1872.95,33.16,-8.99,31-DEC-2999,-
EICHERMOT,19994.00,20360.00,19783.50,20047.00,98.85,0.50,30273.80,18205.00,-31.76,-1.49,31-DEC-2999,-
ENGINERSIN,121.75,122.65,120.55,121.10,-1.65,-1.34,139.65,100.15,-9.29,11.00,31-DEC-2999,-
EQUITAS,140.85,143.25,140.50,141.20,0.90,0.64,166.80,77.85,-11.33,11.75,31-DEC-2999,-
ESCORTS,601.05,612.20,597.00,604.05,-1.70,-0.28,943.55,541.00,-32.41,-9.09,31-DEC-2999,-
EXIDEIND,214.50,217.90,213.20,214.90,0.10,0.05,304.70,194.30,-15.84,-0.23,31-DEC-2999,-
FEDERALBNK,108.00,109.65,107.50,107.90,0.30,0.28,109.65,67.05,32.88,7.79,31-DEC-2999,-
GAIL,356.00,360.35,355.10,357.50,0.05,0.01,399.40,295.25,6.70,3.25,31-DEC-2999,-
GLENMARK,547.00,552.60,539.20,540.65,-5.70,-1.04,711.90,514.25,0.13,-13.32,31-DEC-2999,-
GMRINFRA,15.40,15.65,15.25,15.30,-0.10,-0.65,21.50,12.95,-6.42,-6.71,31-DEC-2999,-
GODFRYPHLP,914.90,934.45,910.00,925.00,12.05,1.32,1209.90,640.25,27.79,-12.58,31-DEC-2999,-
GODREJCP,707.40,711.25,698.05,700.05,-6.80,-0.96,978.67,626.50,-38.30,10.07,10-MAY-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GODREJIND,502.00,503.90,494.40,501.00,1.55,0.31,657.60,434.50,-16.30,-0.62,31-DEC-2999,-
GRASIM,890.00,903.90,883.30,887.50,-7.55,-0.84,1093.00,689.10,-14.24,-1.01,31-DEC-2999,-
GSFC,106.00,107.80,105.00,105.40,-0.80,-0.75,124.80,85.50,-5.89,8.38,31-DEC-2999,-
HAVELLS,762.00,786.40,762.00,777.00,7.05,0.92,786.40,520.10,44.80,3.46,31-DEC-2999,-
HCLTECH,1112.40,1113.40,1081.00,1090.00,-25.20,-2.26,1187.60,880.05,21.02,-4.05,16-MAY-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,2220.00,2233.90,2209.00,2229.15,-1.30,-0.06,2235.00,1644.50,21.60,13.42,31-DEC-2999,-
HDFCBANK,2455.00,2465.75,2441.05,2455.00,-2.10,-0.09,2465.75,1885.00,19.98,5.43,31-DEC-2999,-
HEROMOTOCO,2833.00,2835.00,2745.00,2759.00,-81.25,-2.86,3712.20,2475.00,-23.65,9.00,31-DEC-2999,-
HEXAWARE,359.00,359.00,347.00,348.80,-10.75,-2.99,557.70,294.30,-21.35,2.33,07-MAY-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
HINDALCO,198.85,200.50,196.85,198.00,-1.40,-0.70,259.75,182.20,-18.05,-0.45,31-DEC-2999,-
HINDPETRO,324.55,324.75,317.00,317.45,-7.30,-2.25,333.50,163.00,1.68,8.62,31-DEC-2999,-
HINDUNILVR,1831.00,1845.50,1807.10,1821.15,-18.55,-1.01,1869.50,1477.20,16.50,9.12,31-DEC-2999,-
HINDZINC,248.60,251.70,246.00,247.45,-1.10,-0.44,309.45,242.85,-13.52,-9.21,31-DEC-2999,-
IBULHSGFIN,814.35,819.90,791.75,799.50,-11.35,-1.40,1397.00,575.35,-31.90,16.45,07-MAY-2019,INTERIM DIVIDEND - RS 10 PER SHARE
ICICIBANK,417.70,422.75,417.50,419.00,-3.90,-0.92,439.20,256.50,46.12,4.41,31-DEC-2999,-
ICICIPRULI,398.50,399.20,389.70,394.95,-3.25,-0.82,428.00,277.35,-4.08,7.11,31-DEC-2999,-
IDBI,36.55,40.70,36.55,39.75,2.90,7.87,65.75,33.25,-34.84,2.98,31-DEC-2999,-
IDEA,14.05,14.40,13.80,13.85,-0.15,-1.07,39.67,11.50,-77.98,-15.29,29-MAR-2019,RIGHTS 87:38 @ PREMIUM OF RS 2.50 PER SHARE
IDFC,38.50,39.20,38.15,38.55,0.00,0.00,53.55,31.60,-19.44,2.12,31-DEC-2999,-
IDFCFIRSTB,45.00,46.35,44.90,45.30,0.00,0.00,56.85,32.70,-,-,31-DEC-2999,-
IFCI,9.55,9.90,9.45,9.75,0.15,1.56,18.25,8.75,-42.31,-1.52,31-DEC-2999,-
IGL,340.00,346.30,338.00,345.00,6.50,1.92,346.30,215.20,28.80,12.41,31-DEC-2999,-
INDIACEM,106.60,109.25,101.50,102.00,-5.40,-5.03,128.00,74.75,-13.30,-2.02,31-DEC-2999,-
INDIANB,284.10,292.70,271.35,273.35,-14.35,-4.99,379.70,200.00,-19.18,10.71,31-DEC-2999,-
INDIGO,1677.30,1704.60,1677.30,1683.50,-7.85,-0.46,1716.00,691.00,43.01,7.83,31-DEC-2999,-
INDUSINDBK,1663.00,1672.95,1630.00,1642.40,-20.25,-1.22,2038.00,1333.15,-13.66,7.47,31-DEC-2999,-
INFIBEAM,45.85,47.35,45.60,45.80,-0.45,-0.97,242.70,27.50,-71.83,5.29,31-DEC-2999,-
INFRATEL,268.85,275.00,268.55,274.90,6.15,2.29,335.00,242.25,-6.86,1.12,07-MAY-2019,INTERIM DIVIDEND - RS 7.50 PER SHARE
INFY,737.25,739.45,733.15,734.90,-9.75,-1.31,773.00,599.85,-40.71,2.30,31-DEC-2999,-
IOC,170.00,170.00,164.70,165.90,-3.80,-2.24,177.20,105.25,-4.55,5.87,27-MAR-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
IRB,123.25,124.55,119.90,121.15,-1.85,-1.50,242.90,105.30,-46.27,1.00,31-DEC-2999,-
ITC,279.25,282.15,278.80,279.80,1.25,0.45,322.95,259.00,4.05,-8.86,22-MAY-2019,DIVIDEND - RS 5.75 PER SHARE
JETAIRWAYS,138.00,142.95,135.35,140.00,-1.10,-0.78,421.00,118.90,-65.24,4.95,31-DEC-2999,-
JINDALSTEL,159.10,162.70,158.40,161.25,0.90,0.56,250.90,123.25,-29.88,-7.09,31-DEC-2999,-
JISLJALEQS,49.75,50.75,48.70,49.20,-0.45,-0.91,104.45,46.40,-50.68,-4.56,31-DEC-2999,-
JSWSTEEL,274.00,276.00,272.40,273.90,-0.65,-0.24,427.55,256.60,-17.46,-7.68,31-DEC-2999,-
JUBLFOOD,1343.00,1370.35,1340.00,1357.00,14.50,1.08,1578.00,977.00,-47.02,4.40,31-DEC-2999,-
JUSTDIAL,794.20,796.40,749.15,753.70,-41.30,-5.19,819.70,409.15,34.16,31.35,31-DEC-2999,-
KAJARIACER,645.50,648.60,639.75,639.95,-1.45,-0.23,649.65,310.00,23.76,11.15,31-DEC-2999,-
KOTAKBANK,1530.00,1540.00,1522.20,1534.00,2.75,0.18,1555.90,1002.20,17.64,8.76,31-DEC-2999,-
KSCL,536.40,543.95,530.30,538.90,0.60,0.11,660.70,368.80,6.94,20.04,31-DEC-2999,-
KTKBANK,113.00,115.60,112.00,113.50,0.35,0.31,141.25,92.65,-2.74,-11.78,31-DEC-2999,-
LICHSGFIN,558.40,569.00,555.00,566.70,7.60,1.36,583.80,387.60,19.53,16.81,31-DEC-2999,-
LT,1561.00,1585.00,1558.00,1572.25,12.85,0.82,1607.00,1182.50,15.79,16.23,31-DEC-2999,-
L&TFH,135.50,137.85,135.25,137.10,0.90,0.66,189.50,110.65,-16.91,10.88,31-DEC-2999,-
LUPIN,746.70,755.00,738.30,740.75,-4.50,-0.60,986.10,719.80,-4.29,-14.61,31-DEC-2999,-
MANAPPURAM,134.05,141.20,134.05,139.15,4.65,3.46,141.20,66.25,34.77,18.43,27-MAY-2019,INTERIM DIVIDEND - RE 0.55 PER SHARE
MARICO,376.05,378.30,374.00,376.95,-0.50,-0.13,396.60,282.95,16.83,11.00,31-DEC-2999,-
MARUTI,7000.00,7099.00,6971.75,7080.65,57.75,0.82,9929.00,6317.70,-19.08,5.53,31-DEC-2999,-
MCDOWELL-N,552.15,574.80,548.60,571.00,13.40,2.40,708.75,438.20,-82.68,9.35,31-DEC-2999,-
MCX,822.00,828.45,808.20,816.55,-5.00,-0.61,917.95,643.50,0.75,-4.34,31-DEC-2999,-
MFSL,450.90,456.75,444.75,448.00,-0.20,-0.04,534.00,350.00,-3.86,5.55,31-DEC-2999,-
MGL,888.00,906.10,883.05,890.00,0.00,0.00,1067.25,756.00,9.80,-5.61,31-DEC-2999,-
MINDTREE,981.40,981.40,967.30,969.00,-12.25,-1.25,1183.80,752.15,-3.09,-1.30,31-DEC-2999,-
M&M,654.80,659.40,647.80,651.00,-2.40,-0.37,993.00,597.20,-28.81,1.96,31-DEC-2999,-
M&MFIN,434.85,442.00,428.10,433.35,-2.10,-0.48,526.85,342.65,-8.07,9.56,31-DEC-2999,-
MOTHERSUMI,114.00,117.95,113.00,115.40,1.65,1.45,218.00,111.65,-62.36,-13.62,31-DEC-2999,-
MRF,56026.00,57600.00,56025.00,57130.00,1127.55,2.01,81190.95,51586.30,-23.30,6.15,31-DEC-2999,-
MRPL,63.30,63.55,62.60,63.00,-0.30,-0.47,97.25,60.25,-30.31,-10.38,30-MAY-2019,DIVIDEND RS - 1 PER SHARE
MUTHOOTFIN,641.30,656.40,641.00,644.00,1.60,0.25,656.40,356.00,71.94,8.55,11-APR-2019,INTERIM DIVIDEND - RS 12 PER SHARE
NATIONALUM,50.00,51.05,49.80,50.35,0.15,0.30,78.45,46.20,-26.82,-1.18,11-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
NBCC,62.55,64.40,62.15,63.25,0.65,1.04,90.80,47.20,-26.79,9.15,31-DEC-2999,-
NCC,98.95,100.40,97.15,97.70,-1.30,-1.31,121.25,63.25,-14.97,4.27,31-DEC-2999,-
NESTLEIND,11600.00,11698.00,11428.00,11600.00,-86.45,-0.74,11751.00,9047.05,18.16,11.93,06-MAY-2019,INTERIM DIVIDEND - RS 23 PER SHARE
NHPC,24.80,25.10,24.80,25.00,0.15,0.60,27.50,21.65,-4.40,7.53,31-DEC-2999,-
NIITTECH,1308.00,1314.95,1300.50,1305.00,-6.55,-0.50,1425.20,972.00,20.20,3.61,31-DEC-2999,-
NMDC,103.85,105.30,102.85,103.80,0.00,0.00,124.40,88.60,-9.62,7.62,22-MAR-2019,INTERIM DIVIDEND - RS 5.52 PER SHARE
NTPC,133.15,136.35,133.15,135.10,2.00,1.50,146.17,106.67,-16.63,0.07,19-MAR-2019,BONUS 1:5
OFSS,3415.50,3447.00,3365.55,3373.95,-62.00,-1.80,4658.40,3321.35,-10.49,-1.43,31-DEC-2999,-
OIL,181.70,185.95,181.20,181.75,-0.55,-0.30,228.50,165.10,-16.82,0.22,31-DEC-2999,-
ONGC,172.90,173.50,170.05,170.35,-1.80,-1.05,185.40,127.60,-0.44,0.12,26-MAR-2019,INTERIM DIVIDEND - RE 1 PER SH
ORIENTBANK,98.00,106.95,97.20,101.50,3.35,3.41,118.95,58.00,32.59,6.56,31-DEC-2999,-
PAGEIND,21000.00,21059.45,20000.05,20050.00,-1052.00,-4.99,36370.00,19007.40,-19.24,-8.25,31-DEC-2999,-
PCJEWELLER,74.15,78.15,72.85,72.95,-2.05,-2.73,164.90,46.85,-43.84,-40.84,31-DEC-2999,-
PEL,2220.00,2241.75,2182.50,2210.20,-13.10,-0.59,3307.95,1794.90,-8.17,-2.48,31-DEC-2999,-
PETRONET,247.35,249.20,244.65,247.45,1.95,0.79,254.90,203.40,13.93,5.48,31-DEC-2999,-
PFC,127.60,131.40,127.35,129.70,2.05,1.61,131.40,67.50,58.17,13.77,31-DEC-2999,-
PIDILITIND,1292.80,1293.05,1273.50,1277.15,-18.55,-1.43,1312.60,895.00,14.00,7.52,31-DEC-2999,-
PNB,81.90,83.90,81.50,82.35,0.30,0.37,99.90,58.45,-1.02,-4.52,31-DEC-2999,-
POWERGRID,192.55,196.00,191.95,193.35,0.30,0.16,206.95,172.50,-4.14,1.52,14-MAR-2019,INTERIM DIVIDEND - RS 5.83 PER SHARE
PVR,1771.00,1807.70,1765.10,1777.25,-9.80,-0.55,1829.95,1062.80,38.97,-1.39,31-DEC-2999,-
RAMCOCEM,822.30,826.50,800.05,805.10,-18.95,-2.30,845.00,546.90,5.77,4.44,31-DEC-2999,-
RAYMOND,841.80,859.95,840.75,854.50,13.60,1.62,1013.45,593.00,-10.16,6.01,23-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3 PER SHARE
RBLBANK,693.95,705.90,689.20,692.00,-3.60,-0.52,716.40,438.20,36.30,4.21,31-DEC-2999,-
RECLTD,145.20,151.20,144.95,148.60,3.35,2.31,159.90,89.00,30.81,4.76,11-MAR-2019,INTERIM DIVIDEND - RS 11 PER SHARE
RELCAPITAL,119.00,126.30,118.30,120.95,0.20,0.17,487.70,102.35,-70.26,-4.31,31-DEC-2999,-
RELIANCE,1357.45,1374.25,1348.10,1353.00,-7.20,-0.53,1417.50,930.55,43.81,-2.30,31-DEC-2999,-
RELINFRA,98.90,101.45,96.50,96.65,-2.30,-2.32,489.55,96.50,-77.54,-8.91,31-DEC-2999,-
REPCOHOME,400.00,407.80,396.00,402.50,2.65,0.66,648.00,293.90,-29.37,-4.24,31-DEC-2999,-
RPOWER,7.30,7.45,6.95,7.05,-0.25,-3.42,39.30,5.05,-79.39,6.82,31-DEC-2999,-
SAIL,51.25,52.25,49.90,50.55,-0.70,-1.37,91.10,44.00,-33.05,-8.17,31-DEC-2999,-
SBIN,354.00,357.20,351.40,352.80,-2.65,-0.75,364.00,247.40,34.14,14.27,31-DEC-2999,-
SHREECEM,21676.00,22080.00,21125.55,21161.95,-715.70,-3.27,22080.00,13100.00,29.37,7.06,31-DEC-2999,-
SIEMENS,1280.00,1280.00,1260.00,1267.75,-12.30,-0.96,1310.00,850.25,27.62,10.93,31-DEC-2999,-
SOUTHBANK,14.00,14.40,14.00,14.35,0.20,1.41,25.50,12.45,-39.96,-11.15,31-DEC-2999,-
SRF,2842.00,2919.50,2834.00,2896.00,37.35,1.31,2982.90,1530.05,53.27,13.31,31-DEC-2999,-
SRTRANSFIN,1175.00,1187.00,1162.00,1165.90,-3.65,-0.31,1529.00,902.30,-19.34,10.11,31-DEC-2999,-
STAR,435.80,436.85,424.50,432.30,-2.65,-0.61,551.40,333.35,15.85,-5.29,31-DEC-2999,-
SUNPHARMA,414.80,417.90,409.10,411.25,-5.55,-1.33,679.30,344.55,-14.07,-9.25,31-DEC-2999,-
SUNTV,542.90,544.95,530.50,538.00,-4.90,-0.90,950.00,486.55,-41.55,-2.72,20-MAR-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
SUZLON,5.45,5.70,5.40,5.40,-0.10,-1.82,8.75,2.75,-32.50,-18.18,31-DEC-2999,-
SYNDIBANK,35.80,37.90,35.65,36.75,0.85,2.37,53.50,29.50,-23.36,0.96,31-DEC-2999,-
TATACHEM,633.00,645.00,625.30,630.75,0.10,0.02,782.00,550.10,-13.84,4.22,31-DEC-2999,-
TATACOMM,540.00,545.30,534.65,541.00,0.50,0.09,627.70,435.70,-10.35,-4.04,31-DEC-2999,-
TATAELXSI,875.00,881.95,865.70,868.55,-11.60,-1.32,1490.90,822.10,-27.85,1.27,31-DEC-2999,-
TATAGLOBAL,244.60,258.70,244.00,253.80,8.85,3.61,284.50,177.05,-0.57,25.24,24-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
TATAMOTORS,174.25,177.20,172.40,173.10,-1.40,-0.80,315.55,129.00,-39.61,-13.36,31-DEC-2999,-
TATAMTRDVR,84.25,86.65,84.25,85.40,0.45,0.53,188.95,71.00,-50.31,-10.76,31-DEC-2999,-
