Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1443.95,1449.00,1423.85,1441.00,-10.30,-0.71,1769.05,1322.55,-13.30,-4.89,31-DEC-2999,-
ADANIENT,134.60,135.50,130.60,134.25,-1.00,-0.74,227.40,113.00,-36.22,7.66,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,361.30,365.75,356.65,365.00,3.70,1.02,430.60,292.10,-5.06,-0.77,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,57.40,57.75,55.70,56.70,-0.70,-1.22,68.75,21.00,68.25,-2.74,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,620.00,625.20,610.00,622.00,2.20,0.35,862.60,572.85,-26.43,-3.76,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,193.00,193.00,188.45,191.25,-2.10,-1.09,245.40,188.35,-20.31,-3.04,31-DEC-2999,-
APOLLOHOSP,1501.90,1505.00,1485.05,1495.50,2.05,0.14,1542.45,996.75,27.46,14.89,31-DEC-2999,-
APOLLOTYRE,169.25,176.90,168.80,176.25,6.00,3.52,254.50,144.05,-29.58,19.86,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,46.70,47.80,45.50,46.85,0.10,0.21,409.40,44.55,-88.28,-16.11,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,64.65,64.90,61.15,62.75,-2.60,-3.98,135.00,56.95,-52.98,-1.88,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1579.00,1582.60,1527.80,1537.00,-39.75,-2.52,1622.50,1118.00,12.88,0.76,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,606.00,606.60,588.05,596.25,-8.80,-1.45,838.00,536.60,-14.81,8.77,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,644.20,653.00,638.60,646.10,0.40,0.06,827.75,534.55,2.26,-2.47,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
