Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1540.80,1541.95,1500.10,1505.10,-26.20,-1.71,1769.05,1326.00,-0.77,-3.81,31-DEC-2999,-
ADANIENT,208.00,209.95,203.55,206.70,-2.30,-1.10,221.50,113.00,24.00,2.89,31-DEC-2999,-
ADANIPORTS,380.00,380.00,359.55,359.70,-18.05,-4.78,430.60,292.10,-4.25,-8.01,31-DEC-2999,-
ADANIPOWER,62.10,62.40,59.50,59.80,-2.50,-4.01,73.80,33.25,3.37,-16.48,31-DEC-2999,-
AMARAJABAT,748.05,764.90,741.40,749.10,-2.45,-0.33,798.10,572.85,4.70,13.74,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,210.45,210.85,201.45,202.30,-7.55,-3.60,244.00,184.10,-8.05,-0.52,31-DEC-2999,-
APOLLOHOSP,1423.90,1423.90,1400.00,1411.00,-5.25,-0.37,1579.70,1083.10,9.19,-0.27,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,169.00,169.75,164.60,166.70,-1.35,-0.80,244.85,144.05,-29.05,-10.16,31-DEC-2999,-
ASHOKLEY,79.75,80.10,77.05,77.70,-1.90,-2.39,112.45,56.95,-27.48,3.32,31-DEC-2999,-
ASIANPAINT,1740.00,1750.95,1725.00,1728.00,-10.25,-0.59,1834.80,1252.15,29.08,-3.24,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,451.00,452.00,441.15,443.10,-7.05,-1.57,838.00,389.35,-44.95,-7.23,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,744.95,744.95,730.65,732.85,-11.45,-1.54,827.75,580.50,17.29,-1.31,31-DEC-2999,-
BAJAJ-AUTO,3167.00,3270.00,3167.00,3258.00,98.75,3.13,3289.00,2442.20,19.08,1.43,31-DEC-2999,-
BAJAJFINSV,8975.00,9127.30,8926.50,9100.00,151.70,1.70,9284.75,5612.00,51.68,4.52,31-DEC-2999,-
