Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1585.00,1589.55,1537.90,1542.00,-41.15,-2.60,1769.05,1255.65,15.86,-1.93,31-DEC-2999,-
ADANIENT,156.00,156.00,151.55,152.05,-1.05,-0.69,236.65,100.85,17.73,23.27,31-DEC-2999,-
ADANIPORTS,424.95,428.15,423.75,426.15,1.20,0.28,430.60,292.10,11.31,15.00,31-DEC-2999,-
ADANIPOWER,48.50,50.00,48.10,48.25,-0.10,-0.21,58.35,15.15,150.00,18.26,31-DEC-2999,-
AJANTPHARM,970.60,975.00,928.40,955.00,-24.55,-2.51,1294.00,900.10,-7.77,-9.41,31-DEC-2999,-
ALBK,41.65,42.25,41.30,41.70,0.00,0.00,59.00,33.15,-10.52,-2.80,31-DEC-2999,-
AMARAJABAT,617.40,621.15,612.00,612.00,-7.65,-1.23,908.45,603.00,-20.95,-3.23,31-DEC-2999,-
AMBUJACEM,220.00,220.80,213.25,213.90,-6.55,-2.97,245.40,188.35,1.86,0.38,31-DEC-2999,-
APOLLOHOSP,1371.00,1394.90,1366.50,1371.05,-3.25,-0.24,1406.00,910.10,40.59,20.00,31-DEC-2999,-
APOLLOTYRE,187.00,188.40,184.00,184.30,-3.80,-2.02,299.50,174.00,-33.01,2.59,31-DEC-2999,-
ARVIND,73.70,74.90,72.50,72.80,-1.35,-1.82,438.70,70.15,-82.19,-1.62,31-DEC-2999,-
ASHOKLEY,87.60,88.80,87.20,87.35,-0.75,-0.85,146.15,77.60,-38.77,3.25,31-DEC-2999,-
ASIANPAINT,1430.00,1431.75,1411.00,1411.00,-18.45,-1.29,1529.85,1118.00,9.69,6.87,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,637.00,637.00,602.80,616.50,-20.60,-3.23,838.00,565.05,5.40,-13.76,31-DEC-2999,-
AXISBANK,820.10,823.10,797.45,801.25,-18.90,-2.30,827.75,498.75,48.20,9.56,31-DEC-2999,-
BAJAJ-AUTO,2927.00,2935.00,2865.00,2870.75,-51.90,-1.78,3194.95,2420.00,-1.28,-2.26,31-DEC-2999,-
BAJAJFINSV,8287.00,8315.00,8200.00,8221.00,-71.35,-0.86,8388.00,4955.00,35.33,11.61,31-DEC-2999,-
BAJFINANCE,3553.95,3569.80,3501.00,3511.00,-33.50,-0.95,3569.80,1912.20,57.37,21.83,31-DEC-2999,-
BALKRISIND,782.90,787.00,758.10,760.25,-21.55,-2.76,1453.55,744.00,-31.07,-6.80,31-DEC-2999,-
BANKBARODA,121.30,121.85,118.10,118.20,-2.85,-2.35,157.50,91.00,-13.56,7.65,31-DEC-2999,-
BANKINDIA,86.45,87.70,85.60,85.80,-0.70,-0.81,110.15,73.20,-16.46,3.50,31-DEC-2999,-
BATAINDIA,1437.00,1450.00,1420.10,1423.00,-14.25,-0.99,1479.95,769.45,83.52,8.61,31-DEC-2999,-
BEL,109.75,111.60,108.85,110.70,0.65,0.59,124.40,72.50,-7.13,24.24,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,915.80,921.40,890.10,893.50,-24.45,-2.66,1034.90,521.25,1.51,7.48,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,330.00,331.05,326.30,327.50,-2.20,-0.67,349.90,260.00,14.53,10.53,31-DEC-2999,-
BHARATFIN,940.00,945.10,891.60,898.70,-41.70,-4.43,1234.80,823.75,-23.79,3.11,31-DEC-2999,-
BHARATFORG,459.65,460.85,452.00,454.10,-5.55,-1.21,693.90,445.25,-30.84,-0.51,31-DEC-2999,-
BHARTIARTL,362.55,362.95,351.65,353.75,-10.00,-2.75,366.95,253.99,-5.83,5.10,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,69.95,71.00,68.30,68.50,-0.20,-0.29,83.30,56.20,-12.24,7.11,31-DEC-2999,-
BIOCON,257.30,258.55,247.00,247.40,-9.60,-3.74,359.00,247.00,-59.59,-53.27,31-DEC-2999,-
BOSCHLTD,16950.50,16999.00,16841.00,16880.00,-132.45,-0.78,22400.00,16629.55,-6.04,0.53,31-DEC-2999,-
BPCL,386.25,390.60,384.15,385.55,-3.25,-0.84,429.15,238.55,-8.18,7.52,31-DEC-2999,-
BRITANNIA,2972.00,2986.15,2954.45,2958.80,-25.75,-0.86,3467.18,2615.85,-50.83,9.68,31-DEC-2999,-
BSOFT,91.20,92.20,89.25,90.25,-1.30,-1.42,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,246.85,248.65,241.50,245.00,-0.80,-0.33,432.50,241.00,-37.79,-6.00,31-DEC-2999,-
CANBK,260.10,266.95,258.25,262.40,0.15,0.06,302.30,204.75,-6.40,5.57,31-DEC-2999,-
CANFINHOME,352.00,353.95,343.05,344.75,-6.05,-1.72,377.00,216.50,-4.54,9.62,31-DEC-2999,-
CASTROLIND,144.25,144.75,141.65,142.00,-2.05,-1.42,177.80,134.95,-16.96,-0.53,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CEATLTD,936.60,942.25,924.15,925.20,-6.70,-0.72,1455.00,920.60,-32.64,-6.28,31-DEC-2999,-
CENTURYTEX,970.25,987.15,955.00,959.00,-21.35,-2.18,1063.00,705.50,3.02,5.72,31-DEC-2999,-
CESC,758.50,771.90,753.90,763.15,4.70,0.62,1038.85,642.00,-23.99,15.30,31-DEC-2999,-
CGPOWER,31.80,31.90,30.30,30.45,-1.35,-4.25,65.20,20.25,-46.44,-17.81,31-DEC-2999,-
CHENNPETRO,213.70,214.25,208.55,210.00,-4.60,-2.14,344.95,196.80,-31.31,-3.54,31-DEC-2999,-
CHOLAFIN,296.80,301.25,289.50,290.75,-3.50,-1.19,329.99,207.60,-81.84,-77.22,31-DEC-2999,-
CIPLA,560.15,564.45,554.15,555.60,-9.00,-1.59,678.45,483.75,-4.55,-0.07,31-DEC-2999,-
COALINDIA,255.35,256.90,253.45,254.00,-1.60,-0.63,299.75,211.40,-10.56,5.05,22-MAR-2019,INTERIM DIVIDEND - RS 5.85 PER SHARE
COLPAL,1182.00,1189.90,1154.85,1159.35,-19.75,-1.68,1354.80,1018.30,-6.43,3.26,04-JUN-2019,INTERIM DIVIDEND - RS 8 PER SHARE
CONCOR,533.20,540.80,532.40,536.50,1.55,0.29,564.00,433.60,-59.33,14.32,31-DEC-2999,-
