Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1423.30,1438.00,1416.50,1434.80,15.95,1.12,1769.05,1326.00,0.14,-4.63,31-DEC-2999,-
ADANIENT,206.90,212.35,206.60,209.35,3.20,1.55,221.50,113.00,37.82,-0.71,31-DEC-2999,-
ADANIPORTS,371.45,376.50,370.90,372.30,2.60,0.70,430.60,292.10,4.65,-4.02,31-DEC-2999,-
ADANIPOWER,60.15,61.00,60.00,60.35,0.30,0.50,73.80,33.25,18.80,-10.33,31-DEC-2999,-
AMARAJABAT,733.20,745.50,731.40,737.45,7.80,1.07,798.10,572.85,2.58,2.79,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,192.50,194.35,191.05,193.50,2.00,1.04,244.00,184.10,-9.20,-3.32,31-DEC-2999,-
APOLLOHOSP,1395.00,1406.00,1374.75,1385.00,-5.45,-0.39,1579.70,1083.10,17.39,-2.40,31-DEC-2999,-
APOLLOTYRE,164.10,166.50,163.55,165.05,0.95,0.58,244.85,144.05,-29.38,-0.72,31-DEC-2999,-
ASHOKLEY,77.10,78.95,76.35,78.35,1.85,2.42,108.90,56.95,-24.08,-1.07,31-DEC-2999,-
ASIANPAINT,1740.35,1754.00,1728.10,1747.00,8.80,0.51,1834.80,1252.15,31.99,-1.52,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,448.10,451.50,444.00,448.00,-1.25,-0.28,838.00,389.35,-39.01,2.35,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,719.00,725.30,715.15,720.75,4.20,0.59,827.75,580.50,19.28,-1.77,31-DEC-2999,-
BAJAJ-AUTO,3276.30,3283.30,3256.60,3258.00,-10.65,-0.33,3289.00,2442.20,18.92,0.64,31-DEC-2999,-
BAJAJFINSV,9100.00,9184.00,9081.20,9170.00,90.90,1.00,9284.75,5623.10,57.37,3.00,31-DEC-2999,-
BAJFINANCE,4050.00,4065.00,4010.05,4048.00,11.20,0.28,4280.00,2332.10,66.81,-2.90,31-DEC-2999,-
BALKRISIND,915.00,927.00,915.00,921.60,5.30,0.58,1024.00,682.00,3.13,11.16,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,96.30,98.30,95.75,97.50,1.80,1.88,144.00,85.65,-10.59,1.04,31-DEC-2999,-
BATAINDIA,1717.85,1724.80,1701.00,1709.85,-4.40,-0.26,1814.00,1000.55,59.57,0.36,31-DEC-2999,-
BEL,99.30,99.45,97.65,98.65,0.20,0.20,122.10,72.50,25.27,-9.37,31-DEC-2999,-
BERGEPAINT,500.35,502.90,495.70,498.35,-1.00,-0.20,533.75,285.20,59.88,3.04,31-DEC-2999,-
BHARATFORG,442.00,451.10,436.70,447.80,8.30,1.89,548.25,376.00,-9.89,2.71,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,442.90,443.85,436.50,438.00,-4.75,-1.07,485.60,258.72,50.90,17.90,31-DEC-2999,-
BHEL,44.45,45.85,44.05,45.20,1.00,2.26,78.85,41.30,-30.03,-20.42,31-DEC-2999,-
BIOCON,290.10,294.25,287.20,292.65,2.25,0.77,341.23,211.05,-53.52,11.06,31-DEC-2999,-
BOSCHLTD,15029.75,15200.00,14872.95,14915.00,-107.30,-0.71,20000.00,12700.00,-21.93,-2.72,31-DEC-2999,-
BPCL,486.75,498.30,486.00,491.65,9.00,1.86,549.00,308.35,50.47,-5.01,31-DEC-2999,-
BRITANNIA,3048.60,3080.00,3030.20,3079.65,38.65,1.27,3583.75,2300.00,2.75,-1.28,31-DEC-2999,-
CADILAHC,263.70,267.50,262.55,263.30,0.90,0.34,359.75,206.50,-23.82,14.25,31-DEC-2999,-
CANBK,214.00,218.90,213.20,217.45,4.60,2.16,302.10,170.60,-12.42,6.91,31-DEC-2999,-
CASTROLIND,128.05,130.40,128.00,129.80,2.05,1.60,172.90,112.75,-10.91,-11.64,31-DEC-2999,-
