Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1404.70,1414.00,1374.00,1408.15,19.35,1.39,1707.25,1255.65,-14.20,-4.72,31-DEC-2999,-
ADANIENT,123.85,124.20,114.80,121.95,-2.30,-1.85,236.65,100.85,-38.86,-19.37,31-DEC-2999,-
ADANIPORTS,338.80,341.80,318.85,329.15,-10.65,-3.13,424.00,292.10,-19.37,-13.76,31-DEC-2999,-
ADANIPOWER,37.95,38.65,34.60,37.90,0.15,0.40,58.35,15.15,15.90,-24.73,31-DEC-2999,-
AJANTPHARM,922.00,942.00,903.00,934.00,9.25,1.00,1457.75,895.85,-28.68,-20.67,31-DEC-2999,-
ALBK,42.50,43.10,40.20,43.00,0.55,1.30,61.60,33.15,-28.98,-6.83,31-DEC-2999,-
AMARAJABAT,770.85,798.10,770.85,785.00,14.25,1.85,908.45,683.05,0.66,6.72,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,210.30,215.55,208.65,214.70,5.45,2.60,269.70,188.35,-17.14,-1.51,31-DEC-2999,-
APOLLOHOSP,1298.00,1315.00,1287.90,1310.00,19.15,1.48,1387.25,910.10,15.98,2.18,31-DEC-2999,-
APOLLOTYRE,201.90,202.85,193.80,199.50,-3.00,-1.48,307.25,192.05,-20.83,-13.32,31-DEC-2999,-
ARVIND,85.50,86.00,81.75,83.80,-1.50,-1.76,444.45,81.75,-78.40,-12.80,28-NOV-2018,DEMERGER
ASHOKLEY,82.30,83.15,80.50,83.00,0.85,1.03,167.50,79.55,-35.83,-11.18,31-DEC-2999,-
ASIANPAINT,1457.85,1476.20,1452.30,1468.00,17.65,1.22,1490.60,1090.10,29.44,5.16,31-DEC-2999,-
AUROPHARMA,745.50,764.75,738.00,762.05,18.55,2.49,830.45,527.00,24.11,5.15,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,731.30,734.50,715.60,726.10,-3.40,-0.47,734.50,481.25,28.23,13.91,31-DEC-2999,-
BAJAJ-AUTO,2715.00,2785.00,2714.15,2785.00,74.35,2.74,3233.00,2420.00,-12.57,4.76,31-DEC-2999,-
