Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1594.80,1619.95,1583.25,1617.00,22.25,1.40,1769.05,1255.65,27.64,7.15,31-DEC-2999,-
ADANIENT,137.90,140.95,136.60,139.90,1.95,1.41,236.65,113.00,4.72,-5.41,31-DEC-2999,-
ADANIPORTS,411.65,421.50,407.65,420.70,11.60,2.84,430.60,292.10,16.84,-0.51,31-DEC-2999,-
ADANIPOWER,62.40,64.30,62.00,63.85,1.15,1.83,68.75,18.85,226.60,36.58,31-DEC-2999,-
AMARAJABAT,643.00,647.00,623.60,645.00,1.35,0.21,908.45,572.85,-17.16,7.32,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,219.75,220.75,216.55,219.95,0.35,0.16,245.40,188.35,15.43,6.98,31-DEC-2999,-
APOLLOHOSP,1372.15,1398.50,1360.90,1390.00,4.30,0.31,1406.00,910.10,47.76,2.13,31-DEC-2999,-
APOLLOTYRE,185.00,188.00,184.40,186.75,1.80,0.97,299.50,174.00,-30.38,-6.60,31-DEC-2999,-
ARVIND,61.95,62.95,60.60,62.10,0.30,0.49,438.70,56.55,-84.02,-13.69,31-DEC-2999,-
ASHOKLEY,82.45,86.65,82.20,86.25,0.80,0.94,135.00,77.60,-31.38,3.11,31-DEC-2999,-
ASIANPAINT,1352.00,1375.00,1345.00,1371.00,17.85,1.32,1529.85,1118.00,0.84,-2.21,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,576.00,585.00,571.30,582.15,6.55,1.14,838.00,565.05,1.84,-6.60,31-DEC-2999,-
AXISBANK,750.00,763.20,747.55,762.10,12.35,1.65,827.75,515.00,45.97,-2.01,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2710.00,2745.00,2678.00,2734.00,20.00,0.74,3165.00,2420.00,-11.86,-3.60,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7711.00,7900.00,7702.05,7899.00,184.55,2.39,8580.00,4955.00,26.43,-2.74,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3433.40,3464.90,3406.05,3452.90,40.80,1.20,3762.00,1912.20,39.66,-0.39,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,750.00,759.50,742.25,753.05,5.10,0.68,1453.55,708.05,-33.78,-0.11,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,121.00,124.70,120.50,124.25,2.25,1.84,157.50,91.00,9.91,6.56,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,83.95,85.15,82.85,84.70,0.75,0.89,110.15,73.20,9.29,0.47,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1340.00,1362.00,1336.05,1360.00,19.90,1.48,1479.95,813.10,66.12,-4.62,31-DEC-2999,-
BEL,102.90,105.20,102.50,103.20,0.35,0.34,124.40,72.50,2.18,-5.32,31-DEC-2999,-
BERGEPAINT,304.90,312.50,302.90,312.00,8.50,2.80,349.90,260.00,4.16,-3.54,31-DEC-2999,-
BHARATFORG,462.55,467.20,459.30,465.20,2.65,0.57,693.90,430.15,-21.27,5.08,31-DEC-2999,-
BHARTIARTL,351.00,354.95,349.65,350.55,-0.05,-0.01,371.15,253.99,0.91,1.90,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,64.35,65.10,63.90,64.55,0.30,0.47,83.30,56.20,-0.69,-4.58,31-DEC-2999,-
