Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1393.10,1457.30,1390.15,1424.00,39.65,2.86,1678.90,1255.65,-14.27,4.92,31-DEC-2999,-
ADANIENT,133.80,136.30,129.55,131.80,-0.30,-0.23,236.65,100.85,-35.89,-3.37,31-DEC-2999,-
ADANIPORTS,326.55,332.30,322.60,325.00,1.50,0.46,417.00,292.10,-21.70,-0.34,31-DEC-2999,-
ADANIPOWER,48.45,49.95,46.50,46.90,0.25,0.54,58.35,15.15,43.21,17.10,31-DEC-2999,-
AJANTPHARM,1001.00,1019.00,986.00,993.00,-6.40,-0.64,1457.75,895.85,-30.32,-12.40,11-FEB-2019,BUY BACK
ALBK,45.00,47.90,45.00,46.80,2.80,6.36,55.80,33.15,-10.34,10.64,31-DEC-2999,-
AMARAJABAT,732.00,737.95,715.50,720.50,-8.50,-1.17,908.45,683.05,-11.84,-2.66,31-DEC-2999,-
AMBUJACEM,212.10,219.30,209.15,214.00,3.15,1.49,265.00,188.35,-18.62,7.13,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1166.00,1179.90,1140.70,1149.00,-8.35,-0.72,1387.25,910.10,-7.00,-9.23,31-DEC-2999,-
APOLLOTYRE,210.95,216.50,210.65,213.30,3.65,1.74,307.25,192.05,-20.54,1.74,31-DEC-2999,-
ARVIND,75.00,78.15,74.90,75.65,1.40,1.89,444.45,72.80,-81.85,-14.18,31-DEC-2999,-
ASHOKLEY,83.65,85.70,82.35,84.30,1.00,1.20,167.50,77.60,-38.38,1.57,31-DEC-2999,-
ASIANPAINT,1404.00,1430.85,1395.00,1402.95,0.95,0.07,1490.60,1092.15,26.99,1.70,31-DEC-2999,-
AUROPHARMA,720.00,730.60,715.00,717.20,-2.05,-0.29,830.45,527.00,16.61,-5.08,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,714.95,727.80,713.05,717.00,6.85,0.96,734.50,481.25,29.82,9.25,31-DEC-2999,-
BAJAJ-AUTO,2870.00,2941.00,2870.00,2901.00,41.70,1.46,3194.95,2420.00,-3.58,13.08,31-DEC-2999,-
BAJAJFINSV,6475.00,6509.70,6380.05,6403.00,-49.65,-0.77,7200.00,4800.00,23.30,5.82,31-DEC-2999,-
BAJFINANCE,2670.00,2696.65,2625.00,2633.00,-24.75,-0.93,2994.00,1594.20,57.20,7.10,31-DEC-2999,-
BALKRISIND,887.95,905.00,882.50,895.95,15.55,1.77,1453.55,744.00,-17.28,9.83,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,101.75,103.60,100.30,100.95,-0.55,-0.54,157.50,91.00,-29.77,-7.51,31-DEC-2999,-
BANKINDIA,81.60,84.10,80.50,81.60,0.45,0.55,129.85,73.20,-35.87,-9.93,31-DEC-2999,-
BATAINDIA,1315.00,1321.00,1290.05,1299.90,-10.40,-0.79,1329.90,673.90,78.99,18.40,31-DEC-2999,-
BEL,80.00,82.75,79.70,80.15,0.45,0.56,157.95,72.50,-48.36,0.56,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
