Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1589.00,1604.85,1566.10,1588.70,-4.50,-0.28,1723.40,1255.65,4.61,-3.15,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,121.90,122.20,119.15,120.60,-0.30,-0.25,236.65,100.85,-8.25,-15.04,31-DEC-2999,-
ADANIPORTS,369.90,370.70,361.10,363.30,-6.50,-1.76,415.65,292.10,-11.99,-4.37,31-DEC-2999,-
ADANIPOWER,41.35,41.90,40.60,40.95,-0.40,-0.97,58.35,15.15,66.13,-18.43,31-DEC-2999,-
AJANTPHARM,1050.00,1069.90,1048.50,1060.50,2.55,0.24,1294.00,895.85,-8.45,4.07,11-FEB-2019,BUY BACK
ALBK,44.45,44.90,44.05,44.65,0.20,0.45,59.00,33.15,-6.49,-14.63,31-DEC-2999,-
AMARAJABAT,636.00,637.30,625.25,635.50,-0.50,-0.08,908.45,625.25,-26.89,-6.52,31-DEC-2999,-
AMBUJACEM,212.50,214.75,210.55,213.55,0.20,0.09,245.40,188.35,-6.93,-5.34,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1165.00,1199.00,1157.10,1176.10,5.80,0.50,1387.25,910.10,9.75,-4.93,31-DEC-2999,-
APOLLOTYRE,191.70,192.50,182.20,184.80,-6.95,-3.62,299.50,182.20,-36.08,-16.04,31-DEC-2999,-
ARVIND,77.85,78.50,76.40,77.00,-1.20,-1.53,444.45,72.80,-81.67,-12.35,31-DEC-2999,-
ASHOKLEY,85.60,85.95,83.00,85.05,-0.90,-1.05,167.50,77.60,-48.63,-2.52,31-DEC-2999,-
ASIANPAINT,1384.95,1393.65,1346.55,1350.00,-35.70,-2.58,1529.85,1118.00,11.58,-9.78,31-DEC-2999,-
AUROPHARMA,762.00,767.00,751.25,756.50,-8.70,-1.14,838.00,527.00,22.61,-3.27,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,733.90,740.50,729.40,732.35,-3.15,-0.43,787.65,498.75,35.06,-2.95,31-DEC-2999,-
BAJAJ-AUTO,2950.00,2993.50,2932.30,2980.00,22.25,0.75,3194.95,2420.00,3.03,4.44,31-DEC-2999,-
BAJAJFINSV,7305.00,7494.20,7278.00,7494.20,148.45,2.02,7747.20,4955.00,40.32,2.00,31-DEC-2999,-
BAJFINANCE,2900.00,2991.80,2885.00,2969.00,47.70,1.63,3165.00,1818.00,58.91,-1.82,31-DEC-2999,-
BALKRISIND,829.70,848.00,824.85,842.45,15.15,1.83,1453.55,744.00,-32.39,-13.90,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,111.15,112.65,109.90,111.40,0.45,0.41,157.50,91.00,-23.49,-14.31,31-DEC-2999,-
BANKINDIA,83.80,84.95,83.40,84.15,0.25,0.30,110.15,73.20,-19.55,-14.57,31-DEC-2999,-
BATAINDIA,1354.00,1374.80,1345.65,1347.25,-0.65,-0.05,1479.95,735.30,71.85,-3.60,31-DEC-2999,-
BEL,86.85,91.10,86.25,90.10,3.20,3.68,132.85,72.50,-31.69,-5.16,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,827.00,835.70,813.35,821.85,-10.35,-1.24,1198.40,521.25,-26.42,-14.53,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,302.25,306.80,298.85,303.95,0.25,0.08,349.90,260.00,11.19,-7.56,31-DEC-2999,-
BHARATFIN,919.00,919.25,903.00,909.50,-11.90,-1.29,1234.80,823.75,-20.17,-17.48,31-DEC-2999,-
BHARATFORG,461.75,466.80,459.05,460.10,-2.30,-0.50,751.50,456.10,-37.86,-8.60,31-DEC-2999,-
BHARTIARTL,321.25,326.20,312.60,318.50,-6.00,-1.85,379.54,253.99,-20.60,-10.27,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
