Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1468.45,1477.00,1453.70,1461.10,-0.05,-0.00,1769.05,1322.55,-5.63,-5.68,31-DEC-2999,-
ADANIENT,135.40,138.45,135.05,137.65,1.90,1.40,216.70,113.00,-34.75,7.37,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,368.00,368.70,363.80,364.50,-2.05,-0.56,430.60,292.10,-3.88,-3.30,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,57.60,59.30,57.45,58.45,1.30,2.27,68.75,21.00,83.52,-1.85,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,618.00,628.10,618.00,626.70,5.30,0.85,831.95,572.85,-23.16,-3.08,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,193.60,196.70,193.30,194.90,1.70,0.88,244.00,188.35,-12.68,-3.44,31-DEC-2999,-
APOLLOHOSP,1503.00,1536.45,1484.80,1489.80,-7.20,-0.48,1542.45,996.75,31.17,11.16,31-DEC-2999,-
APOLLOTYRE,175.00,176.70,174.60,175.50,1.75,1.01,250.80,144.05,-28.18,15.69,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,49.75,51.00,48.20,50.65,1.20,2.43,406.40,44.55,-86.86,-5.86,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,62.50,64.40,62.25,63.90,0.85,1.35,133.15,56.95,-49.86,0.71,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1524.00,1539.45,1519.75,1530.60,10.85,0.71,1622.50,1118.00,15.84,-2.25,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,616.50,621.55,611.85,618.50,5.45,0.89,838.00,536.60,-11.26,10.05,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,653.10,672.75,653.10,670.55,20.95,3.23,827.75,534.55,5.16,-1.24,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2772.90,2864.80,2745.50,2838.70,79.50,2.88,3149.95,2420.00,2.40,8.77,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7023.50,7187.95,7023.50,7156.30,155.25,2.22,8580.00,4955.00,10.05,0.84,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3330.00,3388.00,3298.00,3370.00,77.30,2.35,3762.00,1912.20,24.04,2.99,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,727.00,728.00,715.75,723.00,-2.35,-0.32,1201.10,682.00,-37.98,1.67,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,94.00,95.40,93.15,94.45,0.70,0.75,150.00,89.10,-34.66,-9.36,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,63.80,64.90,62.80,63.60,-0.10,-0.16,110.15,61.40,-32.41,-9.01,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1528.10,1544.55,1511.05,1544.55,22.60,1.48,1554.80,833.10,46.10,9.92,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,107.50,109.50,106.95,109.10,1.25,1.16,117.75,72.50,15.51,12.53,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,362.00,364.95,359.10,364.95,3.20,0.88,373.05,260.00,14.51,5.23,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,396.15,397.90,391.20,395.00,0.80,0.20,693.90,376.00,-40.47,-5.62,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,350.20,354.00,345.10,349.65,1.95,0.56,378.75,253.99,-6.02,-5.10,31-DEC-2999,-
BHEL,51.40,52.10,50.70,51.85,0.70,1.37,83.30,46.65,-34.33,-9.51,31-DEC-2999,-
BIOCON,230.55,237.00,229.35,236.00,6.45,2.81,359.00,211.05,-62.18,4.75,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,13601.00,13880.00,13600.00,13790.00,203.90,1.50,21600.00,12700.00,-33.38,-4.89,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,377.00,382.35,373.50,379.50,-1.30,-0.34,421.70,238.55,8.71,9.90,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,2695.40,2721.30,2646.20,2665.00,-13.65,-0.51,3316.00,2300.00,-56.91,4.49,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
BSOFT,66.00,71.20,65.90,70.95,5.25,7.99,314.50,57.50,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,236.00,240.80,233.10,238.65,2.60,1.10,432.50,206.50,-40.63,5.48,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,193.00,195.90,190.90,191.35,-0.20,-0.10,302.10,190.35,-28.57,-17.59,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,121.10,121.60,120.00,120.30,-0.20,-0.17,172.90,112.75,-22.06,3.89,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,848.85,854.80,843.35,849.10,4.45,0.53,1063.00,705.50,-8.39,-4.58,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,768.00,793.00,764.00,792.00,27.20,3.56,1028.35,642.00,-20.05,5.18,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,269.00,272.10,267.85,269.10,0.70,0.26,311.00,207.60,-81.34,0.32,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,479.00,482.50,473.75,474.20,-4.20,-0.88,678.45,449.20,-26.66,-5.19,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,196.15,199.50,192.80,198.10,3.25,1.67,289.20,177.70,-28.64,-3.41,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1241.00,1254.00,1238.05,1251.05,10.45,0.84,1354.80,1018.30,9.58,3.63,20-AUG-2019,ANNUAL GENERAL MEETING
CONCOR,517.40,518.35,502.25,503.55,-11.60,-2.25,582.75,433.60,-21.47,1.19,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,565.65,580.50,565.65,572.70,7.05,1.25,884.20,555.25,-23.08,-14.88,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 10 PER SHARE
