Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1443.50,1474.85,1441.25,1474.00,27.85,1.93,1769.05,1326.00,-4.11,-0.66,31-DEC-2999,-
ADANIENT,217.75,220.80,212.40,214.50,-4.30,-1.97,221.50,113.00,34.69,4.28,31-DEC-2999,-
ADANIPORTS,372.05,374.20,364.25,366.90,-5.40,-1.45,430.60,292.10,-2.20,0.05,31-DEC-2999,-
ADANIPOWER,61.70,62.15,60.45,61.15,-0.75,-1.21,73.80,33.25,17.60,1.33,31-DEC-2999,-
AMARAJABAT,722.00,729.90,714.65,718.00,-3.45,-0.48,798.10,572.85,-3.71,-4.65,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,194.00,198.55,193.90,198.55,4.10,2.11,244.00,184.10,-11.79,-1.51,31-DEC-2999,-
APOLLOHOSP,1378.00,1390.00,1365.55,1382.00,2.80,0.20,1579.70,1083.10,9.03,-2.78,31-DEC-2999,-
APOLLOTYRE,163.75,164.80,163.20,163.65,0.15,0.09,244.85,144.05,-31.68,-2.39,31-DEC-2999,-
ASHOKLEY,80.40,81.90,79.80,80.40,0.00,0.00,108.90,56.95,-24.26,-3.13,31-DEC-2999,-
ASIANPAINT,1795.80,1814.60,1786.20,1814.00,14.75,0.82,1834.80,1291.25,27.23,5.25,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,471.80,474.30,464.00,467.40,-3.00,-0.64,838.00,389.35,-35.58,5.08,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,736.90,748.60,735.00,744.80,4.95,0.67,827.75,603.45,17.67,-0.53,31-DEC-2999,-
BAJAJ-AUTO,3205.00,3225.00,3184.50,3223.95,20.20,0.63,3289.00,2442.20,11.66,1.95,31-DEC-2999,-
BAJAJFINSV,9281.75,9370.00,9260.75,9290.00,9.95,0.11,9421.00,5855.00,45.04,2.32,31-DEC-2999,-
BAJFINANCE,4138.60,4184.00,4130.00,4158.00,22.40,0.54,4280.00,2355.00,60.45,0.47,31-DEC-2999,-
BALKRISIND,940.20,953.00,940.00,949.80,4.40,0.47,1024.00,682.00,0.82,12.99,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,100.60,101.10,99.20,99.95,-0.75,-0.74,144.00,85.65,-13.01,1.06,31-DEC-2999,-
BATAINDIA,1697.00,1724.50,1695.05,1711.95,19.05,1.13,1814.00,1075.25,54.68,1.66,31-DEC-2999,-
BEL,98.70,100.05,98.50,98.50,-0.30,-0.30,122.10,72.50,9.08,-11.10,31-DEC-2999,-
BERGEPAINT,507.00,521.70,505.60,521.60,14.80,2.92,533.75,285.20,53.66,7.50,31-DEC-2999,-
BHARATFORG,492.20,505.00,489.65,499.75,7.60,1.54,548.25,376.00,-4.17,9.06,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,449.05,459.15,446.45,454.50,0.70,0.15,485.60,268.67,43.58,3.93,31-DEC-2999,-
BHEL,44.50,45.45,43.90,44.10,-0.75,-1.67,78.85,41.30,-37.49,-20.97,31-DEC-2999,-
BIOCON,290.00,291.40,284.95,285.85,-3.60,-1.24,341.23,211.05,-55.17,8.77,31-DEC-2999,-
BOSCHLTD,15054.00,15540.00,14956.05,15500.00,476.15,3.17,19990.00,12700.00,-20.95,2.92,31-DEC-2999,-
BPCL,488.00,499.45,488.00,492.85,5.05,1.04,549.00,308.35,32.81,-9.50,31-DEC-2999,-
BRITANNIA,3100.00,3129.70,3077.80,3092.00,-30.25,-0.97,3583.75,2300.00,-2.49,-0.78,31-DEC-2999,-
CADILAHC,268.80,271.00,260.60,261.30,-4.85,-1.82,359.75,206.50,-24.10,4.75,31-DEC-2999,-
CANBK,229.20,232.85,224.30,225.40,-4.60,-2.00,302.10,170.60,-16.04,1.30,31-DEC-2999,-
CASTROLIND,129.15,131.95,128.75,131.95,3.40,2.64,172.90,112.75,-15.34,-13.53,31-DEC-2999,-
CENTURYTEX,485.00,501.90,484.55,490.80,2.40,0.49,1063.00,352.10,-47.90,8.76,11-OCT-2019,DEMERGER
CESC,748.00,748.00,738.00,741.40,-0.50,-0.07,851.70,642.60,3.37,-1.11,31-DEC-2999,-
CHOLAFIN,305.85,310.90,302.75,304.10,-1.70,-0.56,333.55,218.20,-75.85,-4.94,23-DEC-2019,INTERIM DIVIDEND - RE 1 PR SH
CIPLA,467.00,469.00,464.50,467.20,1.45,0.31,586.00,389.55,-10.20,-3.19,31-DEC-2999,-
COALINDIA,200.60,202.35,196.30,197.65,-3.15,-1.57,271.45,177.70,-21.11,-2.66,31-DEC-2999,-
COLPAL,1470.10,1490.50,1465.00,1474.40,-0.70,-0.05,1642.60,1103.05,11.01,-4.40,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,584.90,588.60,577.25,580.50,-0.95,-0.16,666.00,460.00,-12.90,0.41,31-DEC-2999,-
CUMMINSIND,557.00,561.75,548.65,550.65,-5.50,-0.99,884.20,504.00,-33.64,-3.32,31-DEC-2999,-
DABUR,458.00,462.90,456.95,460.10,0.30,0.07,487.70,357.55,3.61,-1.86,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,14.00,14.25,13.55,13.85,-0.15,-1.07,42.60,10.40,-64.49,-17.80,31-DEC-2999,-
DIVISLAB,1820.50,1837.95,1804.00,1806.10,-11.90,-0.65,1869.95,1428.05,19.40,2.41,31-DEC-2999,-
DLF,229.00,233.00,224.60,226.65,-3.90,-1.69,233.00,132.55,19.38,6.86,31-DEC-2999,-
DRREDDY,2867.60,2918.00,2867.60,2905.00,41.65,1.45,2991.95,1872.95,10.52,2.34,31-DEC-2999,-
EICHERMOT,22120.10,22440.00,22000.00,22150.00,-71.15,-0.32,24190.00,15200.00,-8.06,3.07,31-DEC-2999,-
EQUITAS,103.50,104.25,102.10,102.55,-1.00,-0.97,143.65,82.50,-17.89,14.58,31-DEC-2999,-
ESCORTS,623.75,631.60,622.05,624.50,-1.20,-0.19,833.90,423.55,-9.92,-6.87,31-DEC-2999,-
EXIDEIND,179.00,180.10,177.85,178.80,0.85,0.48,273.80,166.00,-33.91,-5.25,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,87.35,87.35,85.50,85.80,-1.70,-1.94,110.40,78.20,-10.06,-3.21,31-DEC-2999,-
GAIL,118.70,121.70,118.10,120.10,0.55,0.46,183.25,110.45,-65.99,-3.53,31-DEC-2999,-
GLENMARK,349.40,354.45,348.05,352.60,3.10,0.89,705.90,267.25,-48.65,-1.88,31-DEC-2999,-
GMRINFRA,21.75,21.95,21.30,21.40,-0.45,-2.06,22.70,12.95,30.49,3.38,31-DEC-2999,-
GODREJCP,703.00,708.95,691.05,699.40,-7.45,-1.05,836.00,575.00,-15.33,-1.94,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,744.00,753.00,735.00,743.00,-2.60,-0.35,959.80,633.60,-10.32,-5.91,31-DEC-2999,-
HAVELLS,641.20,652.00,632.20,649.00,7.80,1.22,806.85,622.65,-7.90,-3.37,31-DEC-2999,-
HCLTECH,567.50,575.55,566.55,570.00,0.10,0.02,593.80,460.00,-40.59,-49.68,31-DEC-2999,-
HDFC,2404.00,2433.80,2390.00,2432.00,27.90,1.16,2459.30,1820.00,23.16,10.50,31-DEC-2999,-
HDFCBANK,1299.00,1304.00,1288.80,1301.50,4.80,0.37,1305.50,1011.00,-39.11,2.21,31-DEC-2999,-
