Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1534.90,1539.00,1481.00,1490.00,-47.25,-3.07,1857.45,1255.65,-13.73,1.36,31-DEC-2999,-
ADANIENT,159.80,161.50,152.00,159.40,0.15,0.09,236.65,100.85,-0.96,-0.47,31-DEC-2999,-
ADANIPORTS,374.30,379.50,359.15,361.25,-13.90,-3.71,452.35,294.10,-10.67,1.69,31-DEC-2999,-
ADANIPOWER,52.35,52.60,50.00,50.50,-1.50,-2.88,58.35,15.15,41.65,6.88,31-DEC-2999,-
AJANTPHARM,1165.10,1165.10,1125.00,1133.30,-24.60,-2.12,1595.00,895.85,-22.70,2.29,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,47.50,47.70,46.20,46.55,0.05,0.11,78.05,33.15,-36.92,4.26,31-DEC-2999,-
AMARAJABAT,742.05,749.95,737.00,745.70,0.05,0.01,908.45,683.05,-10.49,2.73,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,225.25,226.20,219.30,220.35,-4.75,-2.11,280.00,188.35,-17.61,2.49,31-DEC-2999,-
APOLLOHOSP,1273.90,1283.45,1244.05,1254.00,-13.55,-1.07,1329.85,910.10,6.85,5.13,31-DEC-2999,-
APOLLOTYRE,243.00,243.00,232.10,233.55,-6.00,-2.50,307.25,192.05,-10.19,3.66,31-DEC-2999,-
ARVIND,99.90,100.50,98.10,98.55,-1.10,-1.10,478.50,90.25,-78.32,-69.07,28-NOV-2018,DEMERGER
ASHOKLEY,106.45,107.00,103.55,105.25,-0.90,-0.85,167.50,97.70,-10.65,-2.23,31-DEC-2999,-
ASIANPAINT,1433.90,1433.90,1382.30,1389.70,-36.10,-2.53,1490.60,1090.10,22.39,6.34,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,726.00,732.50,714.15,719.00,-6.60,-0.91,830.45,527.00,4.54,-7.69,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,633.30,637.85,616.65,621.65,-11.30,-1.79,677.95,481.25,12.11,1.47,31-DEC-2999,-
