Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1484.00,1492.00,1470.50,1473.75,-8.75,-0.59,1769.05,1326.00,3.51,-2.88,31-DEC-2999,-
ADANIENT,205.90,209.70,202.40,207.35,0.85,0.41,221.50,113.00,37.73,-0.10,31-DEC-2999,-
ADANIPORTS,368.25,377.50,364.95,373.40,7.25,1.98,430.60,292.10,2.60,-4.50,31-DEC-2999,-
ADANIPOWER,59.70,61.40,59.15,60.25,0.45,0.75,73.80,33.25,15.64,-15.26,31-DEC-2999,-
AMARAJABAT,728.90,741.50,723.90,735.00,6.10,0.84,798.10,572.85,4.54,11.23,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,200.90,201.85,198.40,199.70,-1.20,-0.60,244.00,184.10,-4.06,-1.26,31-DEC-2999,-
APOLLOHOSP,1466.00,1474.45,1402.70,1411.00,-54.00,-3.69,1579.70,1083.10,18.68,-0.21,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,173.70,173.70,168.60,169.75,-4.15,-2.39,244.85,144.05,-24.61,0.74,31-DEC-2999,-
ASHOKLEY,76.40,78.25,75.95,77.40,0.90,1.18,108.90,56.95,-24.19,0.78,31-DEC-2999,-
ASIANPAINT,1725.00,1732.90,1711.00,1725.90,9.25,0.54,1834.80,1252.15,33.26,-3.99,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,446.00,452.70,442.30,447.50,1.80,0.40,838.00,389.35,-40.52,-0.75,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,713.45,733.90,710.00,732.35,14.75,2.06,827.75,580.50,22.05,-1.99,31-DEC-2999,-
BAJAJ-AUTO,3223.90,3239.85,3202.30,3220.40,14.30,0.45,3289.00,2442.20,18.48,-0.86,31-DEC-2999,-
BAJAJFINSV,8896.70,8994.75,8821.05,8921.00,67.90,0.77,9284.75,5612.00,57.41,1.69,31-DEC-2999,-
BAJFINANCE,3969.60,3971.45,3880.25,3948.40,-3.25,-0.08,4280.00,2332.10,62.33,-5.72,31-DEC-2999,-
BALKRISIND,922.00,936.60,911.50,924.10,0.65,0.07,1024.00,682.00,3.30,6.28,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,97.05,98.40,95.50,96.90,-0.15,-0.15,144.00,85.65,-7.93,-2.56,31-DEC-2999,-
BATAINDIA,1703.00,1713.70,1681.10,1684.00,-19.35,-1.14,1814.00,1000.55,61.96,-1.52,31-DEC-2999,-
BEL,102.80,105.00,102.05,102.60,-0.05,-0.05,122.10,72.50,25.43,-6.22,31-DEC-2999,-
