Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1349.00,1356.95,1326.00,1326.70,-25.75,-1.90,1678.90,1255.65,-18.17,-9.99,31-DEC-2999,-
ADANIENT,118.30,119.90,116.10,117.15,-2.65,-2.21,236.65,100.85,-45.45,-21.08,31-DEC-2999,-
ADANIPORTS,348.00,352.90,345.55,346.55,-3.60,-1.03,424.00,292.10,-15.82,-10.98,31-DEC-2999,-
ADANIPOWER,39.35,39.70,37.05,37.40,-1.95,-4.96,58.35,15.15,12.99,-24.90,31-DEC-2999,-
AJANTPHARM,974.95,983.75,952.25,975.00,0.75,0.08,1457.75,895.85,-30.75,-14.38,11-FEB-2019,BUY BACK
ALBK,41.90,41.95,40.85,41.40,-0.60,-1.43,56.30,33.15,-24.66,-6.86,31-DEC-2999,-
AMARAJABAT,739.00,750.85,735.55,742.50,2.05,0.28,908.45,683.05,-10.01,-3.21,31-DEC-2999,-
AMBUJACEM,204.05,204.80,196.60,197.60,-7.20,-3.52,269.70,188.35,-22.02,-8.88,31-DEC-2999,-
APOLLOHOSP,1143.00,1149.15,1083.10,1125.00,-17.80,-1.56,1387.25,910.10,-6.87,-16.52,31-DEC-2999,-
APOLLOTYRE,200.50,203.80,199.65,202.35,1.95,0.97,307.25,192.05,-25.81,-7.54,31-DEC-2999,-
ARVIND,78.00,78.15,76.10,76.30,-1.35,-1.74,444.45,76.10,-80.87,-20.85,28-NOV-2018,DEMERGER
ASHOKLEY,79.80,79.95,77.60,79.65,-0.30,-0.38,167.50,77.60,-41.97,-15.22,31-DEC-2999,-
ASIANPAINT,1401.70,1401.70,1345.00,1374.95,-18.65,-1.34,1490.60,1092.15,21.09,-1.06,31-DEC-2999,-
AUROPHARMA,725.30,726.80,714.05,716.45,-6.15,-0.85,830.45,527.00,20.91,-9.11,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,686.00,697.70,680.70,692.40,5.80,0.84,734.50,481.25,27.35,4.28,31-DEC-2999,-
BAJAJ-AUTO,2830.00,2835.00,2767.80,2796.00,-29.95,-1.06,3194.95,2420.00,-11.05,2.89,31-DEC-2999,-
BAJAJFINSV,6069.00,6083.05,5860.35,5886.00,-139.45,-2.31,7200.00,4800.00,14.73,-8.95,31-DEC-2999,-
