Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1573.90,1577.10,1551.05,1560.30,-4.90,-0.31,1678.90,1255.65,-0.17,17.17,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,142.00,142.70,138.05,138.90,-3.10,-2.18,236.65,100.85,-13.51,18.21,31-DEC-2999,-
ADANIPORTS,367.00,367.55,359.50,359.80,-5.95,-1.63,415.65,292.10,-1.24,3.60,31-DEC-2999,-
ADANIPOWER,50.00,50.25,47.85,48.60,-1.40,-2.80,58.35,15.15,86.21,29.08,31-DEC-2999,-
AJANTPHARM,1031.00,1042.00,1016.75,1021.00,-9.80,-0.95,1457.75,895.85,-26.61,5.49,11-FEB-2019,BUY BACK
ALBK,55.95,56.25,54.45,54.95,-1.25,-2.22,59.00,33.15,11.23,32.57,31-DEC-2999,-
AMARAJABAT,742.80,746.35,719.25,727.00,-13.25,-1.79,908.45,683.05,-6.22,-2.02,31-DEC-2999,-
AMBUJACEM,230.90,230.95,226.80,227.20,-2.65,-1.15,252.75,188.35,-1.71,14.75,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1147.70,1180.10,1135.00,1165.00,25.10,2.20,1387.25,910.10,10.30,4.31,31-DEC-2999,-
APOLLOTYRE,221.15,223.75,219.60,220.10,-0.90,-0.41,307.25,192.05,-15.75,8.58,31-DEC-2999,-
ARVIND,92.15,92.80,89.25,90.00,-2.15,-2.33,444.45,72.80,-76.69,17.88,31-DEC-2999,-
ASHOKLEY,91.50,91.80,90.05,90.95,-0.45,-0.49,167.50,77.60,-37.58,14.84,31-DEC-2999,-
ASIANPAINT,1462.00,1466.00,1448.50,1455.60,1.70,0.12,1490.60,1092.15,32.02,5.47,31-DEC-2999,-
AUROPHARMA,779.90,786.50,775.00,777.75,0.40,0.05,830.45,527.00,35.76,8.51,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,760.75,767.00,754.35,754.50,-6.40,-0.84,767.00,481.25,45.25,8.83,31-DEC-2999,-
BAJAJ-AUTO,2969.80,2969.80,2920.05,2954.00,-20.70,-0.70,3194.95,2420.00,3.67,5.75,31-DEC-2999,-
BAJAJFINSV,6990.00,6998.70,6907.20,6970.00,-5.65,-0.08,7200.00,4932.25,40.43,18.43,31-DEC-2999,-
BAJFINANCE,2924.80,2934.55,2857.80,2866.00,-54.90,-1.88,2994.00,1615.20,75.63,12.42,31-DEC-2999,-
BALKRISIND,922.00,929.40,905.80,913.50,-5.55,-0.60,1453.55,744.00,-13.83,11.99,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,125.15,127.15,123.10,126.00,1.60,1.29,157.50,91.00,-5.51,27.08,31-DEC-2999,-
BANKINDIA,100.85,101.75,98.55,100.75,0.15,0.15,118.70,73.20,0.35,28.10,31-DEC-2999,-
BATAINDIA,1343.30,1357.35,1332.95,1350.00,9.25,0.69,1386.60,673.90,99.44,6.63,31-DEC-2999,-
BEL,96.65,97.65,93.05,93.40,-3.30,-3.41,152.00,72.50,-37.13,24.04,19-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,999.10,1005.00,973.50,996.00,2.05,0.21,1198.40,521.25,-3.24,29.76,31-DEC-2999,-
BERGEPAINT,312.00,314.40,309.00,312.10,0.70,0.22,349.90,238.00,27.31,8.07,31-DEC-2999,-
BHARATFIN,1089.00,1089.00,1073.30,1081.80,-1.20,-0.11,1234.80,823.75,1.60,13.88,31-DEC-2999,-
BHARATFORG,515.65,516.95,502.50,504.35,-12.35,-2.39,784.80,456.10,-28.89,9.88,31-DEC-2999,-
BHARTIARTL,337.15,339.90,332.35,335.00,-1.75,-0.52,427.40,276.85,-16.18,10.73,31-DEC-2999,-
BHEL,68.10,72.40,68.10,68.60,0.50,0.73,91.15,56.20,-18.09,12.18,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,630.90,637.20,626.35,628.00,-1.40,-0.22,718.00,543.30,8.44,3.66,31-DEC-2999,-
BOSCHLTD,18441.25,18500.00,18354.50,18380.00,-61.25,-0.33,22400.00,16975.00,4.94,3.74,31-DEC-2999,-
BPCL,407.20,407.50,386.50,387.50,-20.30,-4.98,454.50,238.55,-10.04,18.23,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3126.80,3135.00,3079.40,3095.00,-30.40,-0.97,3467.18,2395.00,-35.73,6.30,31-DEC-2999,-
BSOFT,100.25,101.50,96.30,98.10,-1.85,-1.85,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,337.50,341.90,336.25,337.30,0.15,0.04,432.50,305.95,-10.52,8.18,31-DEC-2999,-
