Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1448.00,1484.70,1445.00,1470.00,26.90,1.86,1769.05,1322.55,2.45,-1.01,31-DEC-2999,-
ADANIENT,137.90,152.40,137.00,146.95,10.00,7.30,180.80,113.00,6.33,2.08,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,410.90,413.00,404.80,405.80,-3.25,-0.79,430.60,292.10,29.44,8.69,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,62.60,63.75,62.05,62.20,-0.25,-0.40,69.90,26.70,107.33,-2.43,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,679.95,687.80,673.20,687.00,6.15,0.90,806.75,572.85,-4.51,4.50,31-DEC-2999,-
AMBUJACEM,189.85,195.30,188.75,194.25,5.05,2.67,244.00,184.10,-6.54,-1.57,31-DEC-2999,-
APOLLOHOSP,1457.15,1477.25,1444.80,1454.95,6.85,0.47,1579.70,1067.00,29.77,-2.82,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,166.95,172.15,166.50,169.40,2.90,1.74,244.85,144.05,-17.77,-5.42,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ASHOKLEY,68.85,69.70,66.70,67.55,-1.10,-1.60,123.10,56.95,-39.58,6.04,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1790.00,1806.30,1784.70,1796.10,5.85,0.33,1820.00,1118.00,47.34,15.03,31-DEC-2999,-
AUROPHARMA,441.00,473.20,440.20,455.90,16.95,3.86,838.00,435.35,-39.72,-27.45,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,677.80,693.95,673.35,684.00,11.30,1.68,827.75,534.55,17.76,0.34,31-DEC-2999,-
BAJAJ-AUTO,2889.10,2975.00,2888.00,2950.00,51.20,1.77,3149.95,2420.00,16.79,1.43,31-DEC-2999,-
BAJAJFINSV,8195.00,8254.10,8052.00,8070.00,-99.45,-1.22,8668.80,4955.00,44.31,9.73,31-DEC-2999,-
BAJFINANCE,3988.00,4006.30,3853.05,3868.00,-105.20,-2.65,4111.75,1997.55,78.90,13.22,31-DEC-2999,-
BALKRISIND,753.80,763.00,746.85,760.00,10.90,1.46,1189.65,682.00,-24.99,2.01,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,88.00,91.00,87.25,87.95,-2.90,-3.19,144.00,85.65,-6.39,-11.21,31-DEC-2999,-
BANKINDIA,59.85,61.85,59.10,59.95,0.45,0.76,110.15,57.45,-20.70,-12.03,31-DEC-2999,-
BATAINDIA,1713.55,1737.80,1709.45,1730.00,20.55,1.20,1782.00,833.10,91.86,10.04,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,105.60,110.15,105.50,109.20,4.15,3.95,117.75,72.50,28.62,1.16,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,478.50,488.40,475.00,480.00,2.00,0.42,488.40,260.00,74.70,29.76,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,416.00,436.00,414.60,429.20,11.05,2.64,637.30,376.00,-22.70,4.31,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,384.45,397.00,380.25,392.95,10.05,2.62,397.00,253.99,37.71,10.66,31-DEC-2999,-
