Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1505.20,1525.00,1485.00,1490.00,-14.45,-0.96,1769.05,1326.00,3.57,1.41,31-DEC-2999,-
ADANIENT,209.00,210.75,194.30,197.50,-13.35,-6.33,212.25,113.00,23.24,34.26,31-DEC-2999,-
ADANIPORTS,391.00,391.80,369.40,370.80,-17.10,-4.41,430.60,292.10,12.83,-8.99,31-DEC-2999,-
ADANIPOWER,67.25,67.50,62.20,63.20,-4.10,-6.09,73.80,33.25,31.26,1.44,31-DEC-2999,-
AMARAJABAT,720.00,739.90,718.75,733.00,15.60,2.17,798.10,572.85,-3.25,7.05,31-DEC-2999,-
AMBUJACEM,200.15,202.20,194.55,194.60,-5.55,-2.77,244.00,184.10,-4.30,0.28,31-DEC-2999,-
APOLLOHOSP,1420.05,1435.00,1379.15,1394.00,-25.00,-1.76,1579.70,1083.10,22.63,-3.98,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,167.00,167.20,162.85,163.30,-2.95,-1.77,244.85,144.05,-23.90,-3.91,31-DEC-2999,-
ASHOKLEY,78.50,82.65,77.20,80.45,1.25,1.58,119.35,56.95,-31.99,19.01,31-DEC-2999,-
ASIANPAINT,1773.75,1787.00,1756.70,1769.00,-4.95,-0.28,1834.80,1252.15,38.33,-1.65,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,445.00,457.95,427.65,432.45,-5.25,-1.20,838.00,427.65,-45.67,-5.84,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,733.70,737.40,707.85,710.20,-23.50,-3.20,827.75,580.50,17.09,3.91,31-DEC-2999,-
BAJAJ-AUTO,3230.00,3245.00,3190.80,3204.00,-33.35,-1.03,3289.00,2442.20,20.80,8.31,31-DEC-2999,-
BAJAJFINSV,8888.00,9027.00,8855.55,8970.00,66.70,0.75,9027.00,5516.50,61.65,10.98,31-DEC-2999,-
BAJFINANCE,4166.90,4175.00,4132.00,4136.55,-32.50,-0.78,4280.00,2233.10,81.62,6.52,31-DEC-2999,-
BALKRISIND,824.00,837.20,816.85,822.05,-7.00,-0.84,1024.00,682.00,-13.58,7.97,31-DEC-2999,-
BANKBARODA,97.00,97.35,93.00,93.45,-3.05,-3.16,144.00,85.65,-14.58,5.83,31-DEC-2999,-
BANKINDIA,67.20,67.75,65.00,65.50,-1.65,-2.46,110.15,57.45,-24.84,9.08,31-DEC-2999,-
BATAINDIA,1705.10,1706.00,1676.65,1681.00,-22.75,-1.34,1814.00,943.65,65.32,-2.88,31-DEC-2999,-
BEL,108.80,109.60,107.20,109.20,0.35,0.32,122.10,72.50,14.89,0.23,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,489.00,495.00,478.70,479.50,-4.15,-0.86,533.75,285.20,59.51,0.50,31-DEC-2999,-
BHARATFORG,431.25,436.15,426.80,428.05,-7.95,-1.82,602.50,376.00,-26.81,-0.53,31-DEC-2999,-
BHARTIARTL,372.10,373.40,366.15,366.15,-5.35,-1.44,397.00,258.72,23.62,-6.96,31-DEC-2999,-
BHEL,56.45,57.85,54.10,54.15,-2.65,-4.67,78.85,41.30,-21.41,26.37,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,262.25,264.15,255.05,256.50,-7.00,-2.66,341.23,211.05,-59.04,1.24,31-DEC-2999,-
BOSCHLTD,15299.95,15495.00,15052.10,15198.85,-132.80,-0.87,20000.00,12700.00,-22.54,13.89,31-DEC-2999,-
BPCL,514.00,523.00,507.40,510.00,-7.60,-1.47,545.00,290.05,75.14,4.95,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3271.00,3299.00,3200.00,3270.75,151.20,4.85,3583.75,2300.00,-43.19,5.18,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,231.85,232.55,223.15,225.50,-4.95,-2.15,375.40,206.50,-36.69,-3.09,31-DEC-2999,-
CANBK,203.40,204.65,196.05,197.70,-5.70,-2.80,302.10,170.60,-16.97,10.32,31-DEC-2999,-
CASTROLIND,146.90,147.90,144.20,145.50,-1.40,-0.95,172.90,112.75,-0.55,8.99,31-DEC-2999,-
CENTURYTEX,390.00,422.00,388.80,390.35,1.55,0.40,1063.00,352.10,-55.83,2.33,11-OCT-2019,DEMERGER
CESC,766.95,776.65,750.00,752.85,-15.50,-2.02,851.70,642.60,9.94,-2.16,31-DEC-2999,-
CHOLAFIN,296.75,301.90,296.00,298.60,1.85,0.62,325.00,218.20,-77.44,4.74,31-DEC-2999,-
CIPLA,452.00,455.00,446.00,446.55,-8.30,-1.82,586.00,389.55,-16.04,1.28,31-DEC-2999,-
COALINDIA,215.90,216.00,206.20,207.10,-2.75,-1.31,271.45,177.70,-21.52,8.94,31-DEC-2999,-
COLPAL,1599.00,1602.60,1547.70,1560.00,-29.85,-1.88,1642.60,1088.00,42.85,2.60,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,582.00,591.70,575.10,576.80,-5.55,-0.95,666.00,460.00,-10.54,-0.25,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,561.00,576.90,561.00,565.95,6.25,1.12,884.20,532.20,-28.99,-1.20,31-DEC-2999,-
DABUR,479.00,480.65,462.45,465.00,-11.05,-2.32,487.70,357.55,23.57,2.20,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,14.80,14.95,12.20,13.45,-1.55,-10.33,42.60,10.40,-67.39,-17.74,31-DEC-2999,-
DIVISLAB,1710.00,1719.00,1660.00,1665.50,-45.05,-2.63,1779.05,1420.00,10.17,-1.08,31-DEC-2999,-
DLF,210.20,214.40,201.15,202.05,-5.60,-2.70,214.40,132.55,17.88,30.48,31-DEC-2999,-
DRREDDY,2820.00,2823.85,2755.00,2758.00,-57.75,-2.05,2964.00,1872.95,14.18,4.00,31-DEC-2999,-
EICHERMOT,21370.00,21824.00,21200.00,21386.00,9.10,0.04,25350.00,15200.00,-2.50,16.69,31-DEC-2999,-
EQUITAS,91.30,91.55,85.00,85.70,-5.10,-5.62,143.65,85.00,-20.79,-15.06,31-DEC-2999,-
ESCORTS,672.00,673.95,649.50,651.50,-20.05,-2.99,833.90,423.55,-0.31,6.34,31-DEC-2999,-
EXIDEIND,191.65,193.80,186.60,187.30,-3.30,-1.73,273.80,166.00,-26.01,1.44,31-DEC-2999,-
FEDERALBNK,83.10,83.85,82.30,82.50,-0.65,-0.78,110.40,76.80,3.00,-0.90,31-DEC-2999,-
GAIL,129.90,129.90,123.25,124.05,-6.30,-4.83,186.25,119.50,-65.99,-1.43,31-DEC-2999,-
GLENMARK,292.10,292.35,272.25,273.15,-17.50,-6.02,705.90,270.00,-58.68,-2.52,19-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
GMRINFRA,21.80,22.05,20.80,21.00,-0.85,-3.89,22.70,12.95,30.03,22.81,05-SEP-2019,ANNUAL GENERAL MEETING
GODREJCP,733.00,743.10,720.00,726.00,-6.60,-0.90,849.90,575.00,4.78,5.11,31-DEC-2999,-
GRASIM,760.00,768.85,736.25,739.00,-28.10,-3.66,959.80,633.60,-14.15,5.78,31-DEC-2999,-
HAVELLS,693.50,704.10,671.70,674.25,-18.40,-2.66,806.85,622.65,3.56,3.11,31-DEC-2999,-
HCLTECH,1150.00,1156.10,1134.70,1142.90,-3.05,-0.27,1187.60,920.00,10.23,5.16,31-OCT-2019,INTERIM DIVIDEND - RS 2 PER SH
HDFC,2227.95,2231.95,2195.45,2207.45,-27.10,-1.21,2357.85,1784.55,22.92,9.56,31-DEC-2999,-
HDFCBANK,1261.95,1270.00,1253.60,1258.00,-6.75,-0.53,1282.70,954.10,-34.51,4.45,19-SEP-2019,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2 PER SHARE TO RS 1 PER SHARE
HEROMOTOCO,2585.00,2627.70,2575.40,2594.00,0.00,0.00,3380.00,2225.60,-8.64,-0.58,31-DEC-2999,-
HEXAWARE,342.70,342.70,327.20,330.00,-9.35,-2.76,455.70,294.30,4.27,-10.93,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,197.05,201.95,192.35,193.50,-6.65,-3.32,240.00,171.10,-15.59,2.54,31-DEC-2999,-
HINDPETRO,296.90,299.50,288.00,292.45,-6.25,-2.09,333.50,211.20,29.95,-5.81,31-DEC-2999,-
HINDUNILVR,2084.00,2094.90,2072.45,2091.10,9.75,0.47,2190.00,1636.55,26.40,3.82,23-OCT-2019,INTERIM DIVIDEND - RS 11 PER SH
IBULHSGFIN,241.00,245.60,215.20,218.10,-20.45,-8.57,919.40,165.80,-74.79,10.26,31-DEC-2999,-
ICICIBANK,496.80,497.50,483.30,487.00,-9.80,-1.97,499.00,336.00,38.21,13.56,31-DEC-2999,-
ICICIPRULI,531.95,537.30,526.15,528.90,3.95,0.75,537.30,277.35,51.09,17.65,31-OCT-2019,INTERIM DIVIDEND - RE 0.80 PER SH
IDEA,3.75,4.00,3.65,3.70,-0.30,-7.50,27.44,3.30,-90.93,-42.19,16-AUG-2019,ANNUAL GENERAL MEETING
IDFCFIRSTB,42.60,42.70,41.70,41.75,-0.80,-1.88,56.85,34.90,-,-,31-DEC-2999,-
IGL,427.00,430.50,421.40,421.50,-5.35,-1.25,430.50,241.00,53.05,11.98,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE
INDIGO,1482.00,1494.95,1466.40,1476.00,-5.35,-0.36,1898.85,943.70,55.60,-16.46,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE
