Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1635.00,1670.00,1634.40,1668.00,39.15,2.40,1723.40,1255.65,9.02,8.88,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,148.00,149.20,146.20,146.85,-0.65,-0.44,236.65,100.85,-3.04,3.56,31-DEC-2999,-
ADANIPORTS,379.00,388.90,377.40,387.45,7.25,1.91,415.65,292.10,5.34,14.21,31-DEC-2999,-
ADANIPOWER,48.25,50.40,48.05,49.95,2.00,4.17,58.35,15.15,99.40,-2.35,31-DEC-2999,-
AJANTPHARM,1025.00,1036.50,1015.85,1023.40,2.65,0.26,1417.45,895.85,-25.83,3.12,11-FEB-2019,BUY BACK
ALBK,53.80,54.20,52.70,53.50,0.00,0.00,59.00,33.15,8.74,2.29,31-DEC-2999,-
AMARAJABAT,677.70,687.00,668.70,681.50,5.35,0.79,908.45,650.00,-14.65,-7.32,31-DEC-2999,-
AMBUJACEM,224.70,227.90,222.55,226.50,3.90,1.75,252.75,188.35,-4.27,2.03,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1268.00,1275.00,1236.05,1249.00,-7.25,-0.58,1387.25,910.10,17.06,4.79,31-DEC-2999,-
APOLLOTYRE,223.45,224.60,220.80,224.10,1.20,0.54,307.25,192.05,-20.57,0.45,31-DEC-2999,-
ARVIND,92.15,92.20,88.90,89.70,-2.05,-2.23,444.45,72.80,-77.57,5.22,31-DEC-2999,-
ASHOKLEY,87.90,88.50,86.90,87.80,0.35,0.40,167.50,77.60,-39.80,-2.98,31-DEC-2999,-
ASIANPAINT,1520.00,1523.65,1503.00,1513.90,-5.10,-0.34,1529.85,1118.00,33.27,7.84,31-DEC-2999,-
AUROPHARMA,788.30,793.40,784.20,786.40,2.05,0.26,830.45,527.00,33.19,6.83,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,763.95,768.75,756.10,764.00,1.85,0.24,787.65,481.25,55.21,4.36,31-DEC-2999,-
BAJAJ-AUTO,2869.65,2880.00,2852.25,2867.00,7.90,0.28,3194.95,2420.00,3.65,-1.27,31-DEC-2999,-
BAJAJFINSV,7350.00,7420.45,7320.40,7408.00,89.45,1.22,7450.00,4955.00,41.68,13.21,31-DEC-2999,-
BAJFINANCE,3048.00,3125.00,3046.10,3123.00,83.55,2.75,3125.00,1818.00,68.79,15.87,31-DEC-2999,-
BALKRISIND,988.90,994.00,971.75,982.00,-3.55,-0.36,1453.55,744.00,-14.72,7.73,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,131.95,132.85,128.80,131.05,-0.15,-0.11,157.50,91.00,-6.33,16.44,31-DEC-2999,-
BANKINDIA,101.70,102.40,99.50,100.80,-0.30,-0.30,118.70,73.20,-2.56,11.07,31-DEC-2999,-
BATAINDIA,1410.00,1424.45,1403.60,1413.05,11.75,0.84,1427.15,735.30,89.79,8.23,31-DEC-2999,-
BEL,98.15,98.35,96.30,96.75,-0.60,-0.62,149.15,72.50,-32.70,7.32,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,991.85,1000.90,983.00,992.50,9.70,0.99,1198.40,521.25,-8.35,9.32,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,331.45,336.20,330.55,334.10,2.35,0.71,349.90,255.20,29.20,9.56,31-DEC-2999,-
BHARATFIN,1102.75,1122.75,1102.75,1113.15,12.10,1.10,1234.80,823.75,1.07,15.33,31-DEC-2999,-
BHARATFORG,509.95,516.70,509.90,513.90,5.95,1.17,784.80,456.10,-28.27,-2.32,31-DEC-2999,-
BHARTIARTL,358.60,359.75,353.55,358.30,1.50,0.42,427.40,276.85,-9.30,16.39,31-DEC-2999,-
BHEL,73.80,74.60,72.40,72.70,-0.50,-0.68,91.15,56.20,-14.62,8.02,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,614.20,615.75,610.10,610.80,-1.95,-0.32,718.00,543.30,2.09,-2.57,31-DEC-2999,-
BOSCHLTD,17901.00,18100.00,17809.45,18051.10,218.80,1.23,22400.00,17152.00,-8.30,-4.61,31-DEC-2999,-
BPCL,353.60,359.50,353.60,358.25,3.95,1.11,454.50,238.55,-13.66,-1.17,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3048.00,3051.05,2985.75,2998.00,-43.80,-1.44,3467.18,2495.50,-40.33,-2.31,31-DEC-2999,-
BSOFT,101.00,104.25,99.80,103.60,3.45,3.44,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,346.15,348.95,343.40,344.55,0.15,0.04,432.50,305.95,-12.71,4.00,31-DEC-2999,-
CANBK,283.50,284.80,278.15,280.70,-1.10,-0.39,302.30,204.75,6.93,10.80,31-DEC-2999,-
CANFINHOME,348.90,363.50,348.45,360.05,12.95,3.73,458.40,216.50,-15.99,22.61,31-DEC-2999,-
CASTROLIND,167.00,172.65,166.95,171.30,5.00,3.01,213.95,134.95,-17.55,7.36,31-DEC-2999,-
CEATLTD,1118.75,1130.00,1096.25,1124.45,12.60,1.13,1665.90,985.85,-28.51,-0.81,31-DEC-2999,-
CENTURYTEX,917.00,930.35,912.90,925.00,12.40,1.36,1274.00,705.50,-20.67,7.60,31-DEC-2999,-
CESC,731.45,741.30,725.00,732.00,5.05,0.69,1091.70,642.00,-25.07,3.84,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,39.80,40.00,38.50,38.65,-0.95,-2.40,84.95,20.25,-50.98,1.58,31-DEC-2999,-
CHENNPETRO,263.75,266.80,262.05,263.05,-0.70,-0.27,359.40,196.80,-20.93,2.71,31-DEC-2999,-
