Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1550.00,1571.85,1537.00,1558.70,4.30,0.28,1678.90,1255.65,-2.29,10.85,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,139.00,140.95,135.30,136.95,-2.30,-1.65,236.65,100.85,-26.45,11.25,31-DEC-2999,-
ADANIPORTS,338.00,342.50,335.00,340.70,3.65,1.08,415.65,292.10,-15.93,1.50,31-DEC-2999,-
ADANIPOWER,51.00,51.60,50.20,50.45,-0.25,-0.49,58.35,15.15,71.02,26.92,31-DEC-2999,-
AJANTPHARM,992.00,994.40,967.00,971.90,-20.05,-2.02,1457.75,895.85,-27.36,1.29,11-FEB-2019,BUY BACK
ALBK,51.25,56.00,50.75,55.85,4.40,8.55,56.00,33.15,14.45,28.24,31-DEC-2999,-
AMARAJABAT,754.40,755.00,740.40,741.25,-5.80,-0.78,908.45,683.05,-7.19,-3.98,31-DEC-2999,-
AMBUJACEM,221.50,224.90,219.15,221.20,0.95,0.43,252.75,188.35,-8.08,4.09,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1195.35,1202.00,1179.30,1186.00,-6.75,-0.57,1387.25,910.10,2.17,-8.54,31-DEC-2999,-
APOLLOTYRE,219.85,220.00,216.00,216.90,-2.55,-1.16,307.25,192.05,-16.11,8.37,31-DEC-2999,-
ARVIND,87.00,90.75,85.45,88.85,3.30,3.86,444.45,72.80,-77.69,1.37,31-DEC-2999,-
ASHOKLEY,90.95,92.10,89.40,91.30,0.70,0.77,167.50,77.60,-34.72,10.94,31-DEC-2999,-
ASIANPAINT,1398.60,1405.50,1392.00,1395.50,1.80,0.13,1490.60,1092.15,26.68,-3.52,31-DEC-2999,-
AUROPHARMA,735.00,740.80,720.10,722.40,-10.95,-1.49,830.45,527.00,19.17,-5.44,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,720.75,739.45,720.75,734.25,13.65,1.89,739.45,481.25,41.93,1.91,31-DEC-2999,-
BAJAJ-AUTO,2927.00,2927.00,2900.00,2919.50,-8.10,-0.28,3194.95,2420.00,0.70,10.48,31-DEC-2999,-
BAJAJFINSV,6580.10,6668.60,6565.00,6581.70,-27.45,-0.42,7200.00,4800.00,32.15,9.53,31-DEC-2999,-
BAJFINANCE,2774.95,2782.30,2725.00,2730.20,-36.50,-1.32,2994.00,1594.20,66.70,5.23,31-DEC-2999,-
BALKRISIND,913.00,927.30,903.90,923.00,11.05,1.21,1453.55,744.00,-9.10,14.39,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,112.00,116.90,111.15,115.20,3.10,2.77,157.50,91.00,-14.82,4.44,31-DEC-2999,-
BANKINDIA,90.00,92.30,88.45,90.85,1.05,1.17,118.70,73.20,-12.22,-2.57,31-DEC-2999,-
BATAINDIA,1345.00,1358.00,1338.55,1351.70,7.35,0.55,1358.00,673.90,89.08,14.00,31-DEC-2999,-
BEL,92.75,92.75,88.90,89.35,-2.75,-2.99,157.95,72.50,-41.22,7.91,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,910.65,911.00,876.20,888.60,-22.05,-2.42,1325.00,521.25,-29.43,11.51,31-DEC-2999,-
BERGEPAINT,304.00,305.95,298.90,299.15,-5.40,-1.77,349.90,237.00,23.31,-3.27,31-DEC-2999,-
BHARATFIN,964.05,971.70,957.40,961.50,-2.55,-0.26,1234.80,823.75,-7.45,2.48,31-DEC-2999,-
BHARATFORG,515.10,525.00,512.30,516.00,-2.55,-0.49,784.80,456.10,-32.28,5.81,31-DEC-2999,-
BHARTIARTL,310.00,312.20,307.00,307.40,-2.00,-0.65,429.80,276.85,-25.73,0.28,31-DEC-2999,-
BHEL,69.20,69.25,67.75,68.00,-1.10,-1.59,91.75,56.20,-22.90,4.70,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,607.05,621.35,607.05,611.20,-14.90,-2.38,718.00,543.30,-3.35,-6.32,31-DEC-2999,-
BOSCHLTD,18875.25,18937.95,18405.00,18499.00,-376.20,-1.99,22400.00,16975.00,1.87,-2.88,20-DEC-2018,BUYBACK
BPCL,373.55,376.95,369.00,369.70,-3.00,-0.80,468.40,238.55,-16.96,9.20,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3045.00,3069.00,3028.70,3034.95,8.10,0.27,3467.18,2390.00,-37.10,-7.07,31-DEC-2999,-
BSOFT,116.00,117.45,107.75,108.00,-7.50,-6.49,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,330.95,333.65,324.00,325.95,-4.40,-1.33,432.50,305.95,-16.34,2.21,31-DEC-2999,-
CANBK,252.90,258.95,249.00,258.55,5.75,2.27,302.30,204.75,-3.51,10.02,31-DEC-2999,-
CANFINHOME,291.00,296.00,285.00,291.50,2.00,0.69,557.50,216.50,-45.51,17.83,31-DEC-2999,-
CASTROLIND,166.00,166.00,161.15,161.50,-2.55,-1.55,213.95,134.95,-19.95,3.59,31-DEC-2999,-
CEATLTD,1130.00,1135.00,1113.10,1123.90,-3.45,-0.31,1665.90,985.85,-28.51,4.13,31-DEC-2999,-
CENTURYTEX,850.00,868.90,832.60,855.90,4.25,0.50,1274.00,705.50,-27.44,11.90,31-DEC-2999,-
