Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1462.10,1470.40,1438.75,1450.00,-12.30,-0.84,1769.05,1326.00,-3.46,-2.82,31-DEC-2999,-
ADANIENT,211.80,212.45,205.60,207.80,-3.40,-1.61,221.50,113.00,31.56,3.31,31-DEC-2999,-
ADANIPORTS,372.10,375.80,369.10,374.40,3.15,0.85,430.60,292.10,0.81,2.39,31-DEC-2999,-
ADANIPOWER,62.00,62.25,60.25,61.20,-0.65,-1.05,73.80,33.25,15.69,2.26,31-DEC-2999,-
AMARAJABAT,746.85,747.00,737.45,739.90,-9.20,-1.23,798.10,572.85,0.31,-1.25,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,198.60,199.80,194.20,196.70,-1.85,-0.93,244.00,184.10,-10.08,-2.24,31-DEC-2999,-
APOLLOHOSP,1371.05,1394.85,1370.00,1386.85,23.20,1.70,1579.70,1083.10,13.95,-1.22,31-DEC-2999,-
APOLLOTYRE,166.00,166.50,163.55,164.85,-0.55,-0.33,244.85,144.05,-29.79,-2.54,31-DEC-2999,-
ASHOKLEY,80.05,81.30,79.10,79.95,-0.55,-0.68,108.90,56.95,-24.58,-2.68,31-DEC-2999,-
ASIANPAINT,1749.25,1782.00,1733.65,1779.90,34.50,1.98,1834.80,1291.25,33.24,2.35,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,449.00,455.45,446.25,454.90,6.15,1.37,838.00,389.35,-38.99,7.00,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,745.80,748.55,737.60,742.60,-3.05,-0.41,827.75,603.45,20.33,2.72,31-DEC-2999,-
BAJAJ-AUTO,3199.05,3220.00,3192.20,3215.50,16.40,0.51,3289.00,2442.20,13.18,1.86,31-DEC-2999,-
BAJAJFINSV,9365.00,9421.00,9326.65,9360.00,-1.75,-0.02,9421.00,5855.00,53.75,2.81,31-DEC-2999,-
BAJFINANCE,4140.45,4158.85,4101.05,4113.05,-22.70,-0.55,4280.00,2355.00,66.22,-1.01,31-DEC-2999,-
BALKRISIND,951.80,968.50,945.80,953.00,3.15,0.33,1024.00,682.00,2.31,12.34,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,101.45,101.60,98.50,99.00,-3.20,-3.13,144.00,85.65,-11.45,3.23,31-DEC-2999,-
BATAINDIA,1685.60,1687.90,1653.90,1663.00,-20.20,-1.20,1814.00,1075.25,52.23,-2.28,31-DEC-2999,-
BEL,100.35,100.75,99.65,100.35,0.15,0.15,122.10,72.50,19.82,-8.69,31-DEC-2999,-
BERGEPAINT,491.00,502.00,488.65,501.25,8.45,1.71,533.75,285.20,55.16,2.15,31-DEC-2999,-
BHARATFORG,486.00,497.85,483.20,495.55,9.95,2.05,548.25,376.00,-5.46,10.56,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,447.00,447.10,434.15,437.70,-2.25,-0.51,485.60,268.67,38.86,6.96,31-DEC-2999,-
BHEL,46.05,46.40,44.90,45.20,-0.70,-1.53,78.85,41.30,-33.23,-16.22,31-DEC-2999,-
BIOCON,290.00,295.65,288.50,294.05,3.30,1.13,341.23,211.05,-53.61,12.88,31-DEC-2999,-
BOSCHLTD,15249.95,15265.00,15111.05,15193.15,32.50,0.21,20000.00,12700.00,-22.73,0.96,31-DEC-2999,-
BPCL,496.50,498.25,488.10,489.30,-6.75,-1.36,549.00,308.35,39.66,-6.22,31-DEC-2999,-
BRITANNIA,3070.00,3121.15,3053.35,3090.00,18.05,0.59,3583.75,2300.00,-2.31,-1.62,31-DEC-2999,-
CADILAHC,260.00,261.35,257.30,258.75,-0.60,-0.23,359.75,206.50,-26.28,7.14,31-DEC-2999,-
CANBK,229.00,229.40,221.05,223.50,-5.60,-2.44,302.10,170.60,-15.84,6.02,31-DEC-2999,-
CASTROLIND,132.50,132.50,128.50,129.45,-2.55,-1.93,172.90,112.75,-11.40,-10.45,31-DEC-2999,-
CENTURYTEX,492.90,492.95,481.70,485.15,-5.70,-1.16,1063.00,352.10,-48.05,8.22,11-OCT-2019,DEMERGER
CESC,743.70,748.00,733.35,738.00,-5.30,-0.71,851.70,642.60,5.85,-3.09,31-DEC-2999,-
CHOLAFIN,311.00,313.95,308.10,308.90,-1.85,-0.60,333.55,218.20,-74.93,-6.35,31-DEC-2999,-
CIPLA,464.00,469.25,461.50,467.65,3.70,0.80,586.00,389.55,-10.69,1.53,31-DEC-2999,-
COALINDIA,195.85,198.50,194.80,197.60,1.40,0.71,271.45,177.70,-21.42,-1.35,31-DEC-2999,-
COLPAL,1469.70,1491.45,1467.00,1483.50,16.90,1.15,1642.60,1103.05,14.03,-4.21,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,575.30,577.95,571.00,572.15,-3.55,-0.62,666.00,460.00,-13.60,0.53,31-DEC-2999,-
CUMMINSIND,562.40,564.95,556.50,560.95,-1.10,-0.20,884.20,504.00,-32.56,0.67,31-DEC-2999,-
DABUR,458.50,464.20,457.20,463.00,2.40,0.52,487.70,357.55,4.66,1.74,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,13.25,13.35,12.85,12.95,-0.30,-2.26,42.60,10.40,-65.65,-10.69,31-DEC-2999,-
DIVISLAB,1841.10,1844.55,1821.30,1843.00,-2.40,-0.13,1869.95,1428.05,24.27,6.17,31-DEC-2999,-
DLF,229.85,229.95,224.20,227.65,-2.25,-0.98,231.40,132.55,27.68,5.39,31-DEC-2999,-
DRREDDY,2840.00,2876.25,2827.00,2873.55,46.65,1.65,2991.95,1872.95,9.96,4.99,31-DEC-2999,-
EICHERMOT,21750.00,21972.45,21416.00,21940.00,235.05,1.08,24220.00,15200.00,-7.42,2.15,31-DEC-2999,-
EQUITAS,104.75,106.10,103.75,103.95,-0.85,-0.81,143.65,82.50,-12.13,17.33,31-DEC-2999,-
ESCORTS,616.90,617.95,607.20,610.05,-5.70,-0.93,833.90,423.55,-9.11,-7.52,31-DEC-2999,-
EXIDEIND,185.10,185.40,182.20,182.60,-2.00,-1.08,273.80,166.00,-29.29,-3.79,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,86.25,86.80,85.25,86.00,0.05,0.06,110.40,78.20,-7.33,-1.04,31-DEC-2999,-
GAIL,120.20,120.30,116.60,117.30,-2.50,-2.09,183.25,110.45,-66.78,-6.01,31-DEC-2999,-
GLENMARK,346.80,356.15,343.10,354.90,8.80,2.54,705.90,267.25,-48.16,-2.91,31-DEC-2999,-
GMRINFRA,21.80,21.95,21.05,21.15,-0.70,-3.20,22.70,12.95,34.71,-0.70,31-DEC-2999,-
GODREJCP,681.95,685.00,675.00,680.65,1.65,0.24,849.90,575.00,-19.25,-5.11,14-NOV-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GRASIM,773.60,776.40,751.50,754.50,-14.30,-1.86,959.80,633.60,-10.85,-1.95,31-DEC-2999,-
HAVELLS,644.80,655.00,636.05,652.40,10.00,1.56,806.85,622.65,-7.64,-2.24,31-DEC-2999,-
HCLTECH,560.00,566.95,559.00,565.45,7.70,1.38,593.80,460.00,-41.81,-50.45,05-DEC-2019,BONUS 1:1
HDFC,2427.00,2459.30,2415.80,2443.50,13.40,0.55,2459.30,1820.00,24.65,9.27,31-DEC-2999,-
HDFCBANK,1283.00,1299.00,1273.65,1292.70,21.60,1.70,1299.00,1011.00,-39.32,2.43,31-DEC-2999,-
HEROMOTOCO,2314.95,2320.00,2290.05,2311.15,6.20,0.27,3380.00,2225.60,-29.67,-7.66,31-DEC-2999,-
HEXAWARE,338.00,345.00,337.35,338.10,-0.05,-0.01,455.70,307.40,2.18,0.36,04-NOV-2019,INTERIM DIVIDEND -RS 2 PER SH
HINDALCO,214.55,215.50,212.20,213.75,0.05,0.02,228.50,171.10,-5.19,10.41,31-DEC-2999,-
