Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
"ACC","1,463.20","1,498.00","1,463.20","1,487.45","23.65","1.62","1,857.45","1,255.65","-11.59","10.60","31-DEC-2999","-"
"ADANIENT","168.50","174.80","163.50","165.05","-4.85","-2.85","236.65","100.85","11.94","-2.37","06-SEP-2018","SCHEME OF ARRANGEMENT"
"ADANIPORTS","369.80","374.60","363.60","366.50","-3.30","-0.89","452.35","294.10","-9.16","13.61","31-DEC-2999","-"
"ADANIPOWER","55.70","56.30","54.30","55.20","-0.25","-0.45","57.50","15.15","53.33","23.35","31-DEC-2999","-"
"AJANTPHARM","1,120.00","1,190.00","1,115.10","1,180.00","59.50","5.31","1,595.00","895.85","-15.10","16.83","09-NOV-2018","INTERIM DIVIDEND - RS 9 PER SH"
"ALBK","47.30","49.40","46.80","48.25","0.90","1.90","78.70","33.15","-37.66","15.57","31-DEC-2999","-"
"AMARAJABAT","726.80","728.15","707.00","709.00","-14.95","-2.07","908.45","704.05","-11.98","-5.87","20-NOV-2018","INTERIM DIVIDEND - RS 2 PER SHARE"
"AMBUJACEM","217.60","220.90","215.70","217.45","0.65","0.30","280.00","188.35","-17.34","12.99","31-DEC-2999","-"
"APOLLOHOSP","1,250.20","1,289.75","1,250.20","1,261.00","15.15","1.22","1,289.75","910.10","14.00","8.09","12-SEP-2018","ANNUAL GENERAL MEETING/DIVIDEND- RS 5 PER SHARE"
"APOLLOTYRE","236.95","240.30","234.35","238.90","2.90","1.23","307.25","192.05","-7.69","11.09","31-DEC-2999","-"
"ARVIND","102.00","104.75","100.20","102.35","-0.35","-0.34","478.50","90.25","-77.01","-70.41","28-NOV-2018","DEMERGER"
"ASHOKLEY","110.25","112.65","110.25","112.10","1.95","1.77","167.50","101.65","-7.24","-2.52","31-DEC-2999","-"
"ASIANPAINT","1,352.80","1,361.75","1,342.15","1,348.65","-1.65","-0.12","1,490.60","1,090.10","16.88","12.74","29-OCT-2018","INTERIM DIVIDEND - RS 2.85 PER SH"
"AUROPHARMA","788.00","814.95","788.00","809.45","17.30","2.18","827.45","527.00","13.95","5.06","20-NOV-2018","INTERIM DIVIDEND - RS 1.25 PER SHARE"
"AXISBANK","633.00","635.25","624.00","624.45","-6.95","-1.10","677.95","481.25","13.64","10.97","31-DEC-2999","-"
