Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1545.10,1549.00,1505.00,1508.00,-41.00,-2.65,1769.05,1255.65,15.36,-2.99,31-DEC-2999,-
ADANIENT,153.00,153.95,147.25,148.20,-4.25,-2.79,236.65,100.85,10.64,26.24,31-DEC-2999,-
ADANIPORTS,426.00,426.35,422.10,423.70,-2.70,-0.63,430.60,292.10,13.15,17.65,31-DEC-2999,-
ADANIPOWER,48.50,48.55,46.10,46.80,-1.70,-3.51,58.35,15.15,144.39,21.09,31-DEC-2999,-
AJANTPHARM,960.30,973.40,952.00,957.20,-3.10,-0.32,1294.00,900.10,-9.33,-8.42,31-DEC-2999,-
ALBK,41.60,41.65,40.50,40.75,-1.00,-2.40,59.00,33.15,-12.27,-4.90,31-DEC-2999,-
AMARAJABAT,613.80,613.80,598.30,600.95,-11.80,-1.93,908.45,598.30,-22.01,-4.08,31-DEC-2999,-
AMBUJACEM,215.40,215.40,204.80,205.55,-8.65,-4.04,245.40,188.35,-0.24,-2.00,31-DEC-2999,-
APOLLOHOSP,1379.00,1388.00,1356.10,1362.00,-8.60,-0.63,1406.00,910.10,40.43,17.77,31-DEC-2999,-
APOLLOTYRE,185.00,202.40,183.90,200.40,15.65,8.47,299.50,174.00,-27.15,13.16,31-DEC-2999,-
ARVIND,72.50,73.10,71.35,72.10,-0.75,-1.03,438.70,70.15,-82.68,0.77,31-DEC-2999,-
ASHOKLEY,87.50,87.65,83.15,83.40,-4.25,-4.85,146.15,77.60,-42.46,1.77,31-DEC-2999,-
ASIANPAINT,1417.00,1425.00,1398.90,1399.00,-13.75,-0.97,1529.85,1118.00,8.78,7.13,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,619.50,629.00,613.45,624.00,7.10,1.15,838.00,565.05,2.39,-12.06,31-DEC-2999,-
AXISBANK,800.10,801.00,775.10,780.90,-20.30,-2.53,827.75,498.75,46.79,8.17,31-DEC-2999,-
BAJAJ-AUTO,2865.05,2870.00,2827.80,2837.00,-35.55,-1.24,3194.95,2420.00,-1.86,-2.66,31-DEC-2999,-
BAJAJFINSV,8244.00,8244.00,8094.65,8104.00,-131.15,-1.59,8388.00,4955.00,34.44,8.71,31-DEC-2999,-
BAJFINANCE,3529.00,3529.80,3456.00,3472.90,-45.50,-1.29,3569.80,1912.20,54.82,15.66,31-DEC-2999,-
BALKRISIND,760.45,767.00,752.35,753.15,-9.75,-1.28,1453.55,744.00,-32.77,-5.26,31-DEC-2999,-
BANKBARODA,119.35,119.45,116.05,117.10,-2.00,-1.68,157.50,91.00,-13.36,8.63,31-DEC-2999,-
BANKINDIA,86.00,87.10,84.10,84.40,-1.80,-2.09,110.15,73.20,-17.82,5.30,31-DEC-2999,-
BATAINDIA,1422.00,1442.00,1410.05,1415.20,-11.65,-0.82,1479.95,769.45,83.29,6.56,31-DEC-2999,-
BEL,111.00,112.25,108.45,109.25,-1.55,-1.40,124.40,72.50,-5.94,22.75,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,894.00,897.05,863.60,865.00,-31.10,-3.47,1034.90,521.25,-2.52,4.69,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,328.00,328.40,322.20,323.40,-4.35,-1.33,349.90,260.00,14.01,8.65,31-DEC-2999,-
BHARATFIN,896.00,905.95,882.10,884.00,-17.70,-1.96,1234.80,823.75,-25.37,3.77,31-DEC-2999,-
BHARATFORG,456.90,456.90,440.50,440.55,-13.80,-3.04,693.90,440.50,-31.82,-2.94,31-DEC-2999,-
BHARTIARTL,355.60,355.60,342.10,345.90,-7.40,-2.09,366.95,253.99,-8.13,4.42,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,69.55,69.95,67.40,67.80,-0.85,-1.24,83.30,56.20,-10.79,11.88,31-DEC-2999,-
