Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1497.00,1504.55,1481.00,1484.00,-7.15,-0.48,1769.05,1326.00,-1.18,-3.34,31-DEC-2999,-
ADANIENT,198.50,207.45,198.10,204.40,4.70,2.35,212.25,113.00,26.10,14.41,31-DEC-2999,-
ADANIPORTS,364.50,377.10,364.00,366.70,2.65,0.73,430.60,292.10,4.61,-12.85,31-DEC-2999,-
ADANIPOWER,60.30,61.45,59.30,60.50,0.25,0.41,73.80,33.25,27.64,-4.35,31-DEC-2999,-
AMARAJABAT,753.80,763.25,747.00,752.90,-2.00,-0.26,798.10,572.85,2.78,11.39,31-DEC-2999,-
AMBUJACEM,201.65,203.00,201.00,201.60,0.20,0.10,244.00,184.10,-8.53,2.91,31-DEC-2999,-
APOLLOHOSP,1422.00,1437.10,1415.00,1422.70,11.75,0.83,1579.70,1083.10,16.13,-6.36,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,167.95,170.75,166.50,167.35,-0.55,-0.33,244.85,144.05,-26.97,-9.56,31-DEC-2999,-
ASHOKLEY,81.80,84.70,81.00,83.15,1.15,1.40,112.65,56.95,-23.58,9.34,31-DEC-2999,-
ASIANPAINT,1729.90,1748.85,1715.45,1723.00,1.65,0.10,1834.80,1252.15,31.31,-3.21,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,432.00,449.00,432.00,445.90,14.70,3.41,838.00,389.35,-43.84,-6.57,31-DEC-2999,-
AXISBANK,748.00,753.85,741.25,748.40,0.60,0.08,827.75,580.50,21.43,5.00,31-DEC-2999,-
BAJAJ-AUTO,3145.55,3168.90,3130.50,3165.00,3.95,0.12,3289.00,2442.20,18.11,1.37,31-DEC-2999,-
BAJAJFINSV,9135.00,9185.00,9060.00,9074.55,-78.25,-0.85,9189.00,5612.00,58.48,13.31,31-DEC-2999,-
BAJFINANCE,4140.00,4182.00,4127.40,4130.40,-5.35,-0.13,4280.00,2332.10,74.95,2.39,31-DEC-2999,-
BALKRISIND,834.70,843.45,830.25,840.50,5.80,0.69,1024.00,682.00,-12.93,1.19,31-DEC-2999,-
BANKBARODA,100.00,101.35,98.05,98.45,-0.55,-0.56,144.00,85.65,-14.65,9.21,31-DEC-2999,-
BANKINDIA,74.95,76.15,72.80,73.45,-0.65,-0.88,110.15,57.45,-16.01,14.23,31-DEC-2999,-
BATAINDIA,1687.10,1701.20,1677.20,1684.00,-2.00,-0.12,1814.00,943.65,69.27,-4.74,31-DEC-2999,-
BEL,111.95,112.75,110.40,110.85,-0.60,-0.54,122.10,72.50,18.05,-3.90,31-DEC-2999,-
BERGEPAINT,486.15,491.35,483.00,484.95,-0.10,-0.02,533.75,285.20,53.71,1.22,31-DEC-2999,-
BHARATFORG,454.90,464.70,454.00,458.30,5.05,1.11,602.50,376.00,-22.96,2.57,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,448.30,452.95,433.10,437.40,-1.95,-0.44,452.95,258.72,29.85,16.92,31-DEC-2999,-
BHEL,56.40,56.60,54.25,55.60,-0.05,-0.09,78.85,41.30,-18.24,7.34,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,258.85,265.25,255.50,262.00,3.45,1.33,341.23,211.05,-58.42,1.97,31-DEC-2999,-
BOSCHLTD,15015.00,15395.05,14882.00,15055.20,82.45,0.55,20000.00,12700.00,-19.52,3.34,31-DEC-2999,-
BPCL,528.90,548.00,522.05,544.00,25.05,4.83,548.00,308.35,68.45,1.85,31-DEC-2999,-
BRITANNIA,3120.00,3135.00,3060.00,3110.00,-10.35,-0.33,3583.75,2300.00,-48.08,-4.25,31-DEC-2999,-
CADILAHC,243.50,251.95,241.50,249.65,5.95,2.44,369.00,206.50,-31.42,1.79,31-DEC-2999,-
CANBK,224.00,228.15,220.20,221.95,0.80,0.36,302.10,170.60,-14.99,17.00,31-DEC-2999,-
CASTROLIND,154.50,155.00,151.35,152.95,-0.60,-0.39,172.90,112.75,2.79,13.72,31-DEC-2999,-
CENTURYTEX,445.85,468.00,445.85,450.30,6.75,1.52,1063.00,352.10,-50.54,1.48,11-OCT-2019,DEMERGER
CESC,753.00,763.00,747.70,750.00,-3.40,-0.45,851.70,642.60,9.30,-6.79,31-DEC-2999,-
CHOLAFIN,325.85,326.85,316.50,319.00,-6.40,-1.97,333.55,218.20,-74.45,8.30,31-DEC-2999,-
CIPLA,472.00,483.70,468.65,480.65,8.55,1.81,586.00,389.55,-9.01,5.89,31-DEC-2999,-
