Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1588.00,1601.40,1566.05,1572.10,-20.35,-1.28,1678.90,1255.65,0.78,14.89,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,148.40,150.40,145.40,147.40,-1.00,-0.67,236.65,100.85,-9.15,24.70,31-DEC-2999,-
ADANIPORTS,361.45,369.40,357.80,365.75,4.70,1.30,415.65,292.10,-5.39,11.24,31-DEC-2999,-
ADANIPOWER,52.20,52.25,50.75,51.40,-0.90,-1.72,58.35,15.15,95.07,48.13,31-DEC-2999,-
AJANTPHARM,1047.50,1057.00,1004.25,1010.00,-33.05,-3.17,1457.75,895.85,-25.36,0.71,11-FEB-2019,BUY BACK
ALBK,55.40,55.55,53.95,54.60,-1.00,-1.80,59.00,33.15,20.26,37.01,31-DEC-2999,-
AMARAJABAT,747.00,771.50,746.70,751.00,4.15,0.56,908.45,683.05,-7.69,1.42,31-DEC-2999,-
AMBUJACEM,234.00,235.60,228.60,230.30,-2.85,-1.22,252.75,188.35,-4.38,10.93,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1160.00,1166.05,1092.00,1120.00,-37.25,-3.22,1387.25,910.10,-0.85,-0.17,31-DEC-2999,-
APOLLOTYRE,235.00,235.00,224.50,226.10,-0.70,-0.31,307.25,192.05,-13.75,12.10,31-DEC-2999,-
ARVIND,93.35,93.75,90.40,92.35,-1.00,-1.07,444.45,72.80,-77.05,16.24,31-DEC-2999,-
ASHOKLEY,92.95,94.40,92.00,94.20,1.25,1.34,167.50,77.60,-35.21,13.36,31-DEC-2999,-
ASIANPAINT,1439.40,1439.40,1417.00,1431.00,2.90,0.20,1490.60,1092.15,26.47,-0.42,31-DEC-2999,-
AUROPHARMA,776.00,782.90,755.10,767.00,-6.25,-0.81,830.45,527.00,31.59,0.50,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,743.60,751.00,736.50,738.25,-4.30,-0.58,751.00,481.25,42.19,3.85,31-DEC-2999,-
BAJAJ-AUTO,3002.00,3047.20,2990.00,3010.00,13.90,0.46,3194.95,2420.00,1.77,5.48,31-DEC-2999,-
BAJAJFINSV,6850.00,6931.00,6792.65,6915.00,54.10,0.79,7200.00,4932.25,37.20,13.43,31-DEC-2999,-
BAJFINANCE,2760.00,2837.95,2748.85,2832.00,78.95,2.87,2994.00,1615.20,70.06,6.58,31-DEC-2999,-
BALKRISIND,945.00,951.50,922.65,931.00,-4.45,-0.48,1453.55,744.00,-10.70,15.34,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,115.75,117.65,113.55,115.45,0.10,0.09,157.50,91.00,-12.60,11.12,31-DEC-2999,-
BANKINDIA,92.45,93.40,90.50,91.75,-0.70,-0.76,118.70,73.20,-3.52,8.32,31-DEC-2999,-
BATAINDIA,1365.10,1367.95,1341.50,1347.95,-20.30,-1.48,1374.00,673.90,89.61,13.43,31-DEC-2999,-
BEL,91.30,94.35,87.95,93.70,2.50,2.74,154.30,72.50,-37.60,22.08,31-DEC-2999,-
BEML,904.95,980.65,893.15,973.00,68.05,7.52,1198.40,521.25,-13.32,23.92,31-DEC-2999,-
BERGEPAINT,309.75,310.40,305.45,308.75,-1.20,-0.39,349.90,238.00,25.56,2.93,31-DEC-2999,-
BHARATFIN,993.90,1027.00,985.15,1021.00,32.35,3.27,1234.80,823.75,-4.30,8.48,31-DEC-2999,-
BHARATFORG,530.00,544.75,524.05,536.00,5.90,1.11,784.80,456.10,-27.13,11.88,31-DEC-2999,-
BHARTIARTL,348.50,356.55,336.50,336.75,-15.05,-4.28,429.80,276.85,-20.12,7.86,31-DEC-2999,-
BHEL,70.05,70.20,67.75,68.10,-1.70,-2.44,91.15,56.20,-21.68,8.53,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,636.95,636.95,616.00,617.70,-18.65,-2.93,718.00,543.30,3.77,-4.11,31-DEC-2999,-
BOSCHLTD,19200.00,19200.00,18503.00,18574.65,-508.00,-2.66,22400.00,16975.00,1.79,-1.19,20-DEC-2018,BUYBACK
BPCL,390.00,392.50,382.55,389.40,-0.80,-0.21,468.40,238.55,-12.84,16.73,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3136.00,3150.00,3093.90,3122.00,-13.15,-0.42,3467.18,2395.00,-35.85,0.46,31-DEC-2999,-
BSOFT,105.00,106.00,101.80,102.05,-2.70,-2.58,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,336.75,338.40,327.35,331.00,-5.35,-1.59,432.50,305.95,-14.98,2.03,31-DEC-2999,-
CANBK,256.20,263.90,253.75,263.20,6.80,2.65,302.30,204.75,10.31,16.98,31-DEC-2999,-
CANFINHOME,318.60,326.80,310.15,321.00,4.35,1.37,557.50,216.50,-38.11,33.97,31-DEC-2999,-
CASTROLIND,167.10,169.20,165.50,166.90,-0.20,-0.12,213.95,134.95,-19.37,14.28,31-DEC-2999,-
CEATLTD,1170.50,1172.40,1151.00,1155.00,1.90,0.16,1665.90,985.85,-25.60,6.39,31-DEC-2999,-
CENTURYTEX,900.00,906.00,887.40,894.30,-7.15,-0.79,1274.00,705.50,-24.61,21.45,31-DEC-2999,-
CESC,730.00,735.70,726.05,732.85,3.15,0.43,1091.70,642.00,-24.35,8.41,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,42.10,43.10,40.50,41.60,-1.05,-2.46,84.95,20.25,-48.45,21.28,31-DEC-2999,-
CHENNPETRO,263.00,267.75,257.90,266.95,3.95,1.50,371.40,196.80,-23.08,22.93,31-DEC-2999,-
CHOLAFIN,1369.80,1375.00,1340.00,1351.60,-18.20,-1.33,1760.05,1038.00,-6.50,11.89,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,542.00,542.50,531.00,533.00,-5.75,-1.07,678.45,483.75,-8.21,-1.90,31-DEC-2999,-
COALINDIA,242.00,242.00,233.80,239.40,-3.55,-1.46,306.90,211.40,-19.57,9.41,31-DEC-2999,-
COLPAL,1284.60,1289.20,1268.60,1277.00,-7.60,-0.59,1354.80,1018.30,22.32,-0.68,31-DEC-2999,-
CONCOR,508.35,533.90,507.00,518.00,14.95,2.97,569.48,433.60,-58.17,-0.51,04-FEB-2019,BONUS 1:4
CUMMINSIND,742.50,746.65,730.00,734.00,-9.05,-1.22,884.20,613.20,-5.44,1.07,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,447.30,448.00,439.15,440.00,-7.30,-1.63,490.65,311.95,34.25,-1.99,31-DEC-2999,-
DCBBANK,200.85,202.35,197.65,200.55,-0.40,-0.20,204.60,139.85,24.41,13.11,31-DEC-2999,-
DHFL,129.45,131.30,126.70,127.70,-1.15,-0.89,691.50,96.80,-75.15,21.79,31-DEC-2999,-
DISHTV,38.95,38.95,37.20,37.70,-1.05,-2.71,82.35,19.10,-42.71,26.51,31-DEC-2999,-
DIVISLAB,1700.00,1712.25,1661.40,1669.00,-30.95,-1.82,1729.90,994.95,64.63,2.08,31-DEC-2999,-
DLF,190.50,194.95,190.00,191.70,3.95,2.10,229.70,142.00,-11.94,17.10,31-DEC-2999,-
DRREDDY,2663.00,2710.00,2644.60,2655.00,-11.85,-0.44,2878.00,1872.95,23.58,1.52,31-DEC-2999,-
EICHERMOT,22488.80,22898.00,22462.00,22800.00,338.05,1.50,32236.70,18800.00,-19.48,9.86,31-DEC-2999,-
ENGINERSIN,113.70,114.65,112.35,112.65,-1.00,-0.88,170.20,100.15,-31.08,3.35,15-FEB-2019,INTERIM DIVIDEND - RS 3.25 PER SHARE
EQUITAS,134.95,137.35,132.50,135.80,1.75,1.31,173.65,77.85,-4.10,20.98,31-DEC-2999,-
ESCORTS,800.00,801.20,782.50,790.10,-8.00,-1.00,1017.70,541.00,-7.87,24.13,31-DEC-2999,-
