Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1507.30,1534.90,1494.00,1521.00,5.70,0.38,1769.05,1322.55,-0.68,-3.35,31-DEC-2999,-
ADANIENT,124.90,129.75,123.30,127.10,1.65,1.32,236.65,113.00,-34.23,-17.84,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,368.50,379.75,363.65,376.00,4.90,1.32,430.60,292.10,-5.76,-9.19,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,59.35,63.50,58.35,61.20,1.80,3.03,68.75,21.00,96.47,-5.48,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,657.30,667.45,654.15,658.50,-7.10,-1.07,908.45,572.85,-19.98,4.84,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,194.70,202.15,194.25,199.10,2.30,1.17,245.40,188.35,-14.91,-7.37,31-DEC-2999,-
APOLLOHOSP,1355.10,1359.95,1275.00,1313.50,-52.05,-3.81,1427.00,938.00,37.84,-3.14,31-DEC-2999,-
APOLLOTYRE,152.00,152.55,144.05,150.00,-4.15,-2.69,299.50,144.05,-48.56,-25.07,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,55.45,57.30,53.80,56.00,-0.50,-0.88,434.90,52.25,-86.58,-14.18,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,68.70,68.80,60.85,64.55,-4.30,-6.25,135.00,60.85,-45.71,-26.52,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1509.00,1550.00,1504.50,1548.00,43.30,2.88,1550.00,1118.00,7.71,15.03,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,551.00,558.00,542.30,548.35,-2.25,-0.41,838.00,542.00,-8.56,-10.24,31-DEC-2999,-
AXISBANK,667.40,681.65,661.60,672.10,2.80,0.42,827.75,534.55,23.29,-16.26,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2517.10,2618.00,2478.15,2600.55,62.90,2.48,3149.95,2420.00,-3.00,-9.81,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,6955.00,7125.00,6902.00,7060.10,-21.90,-0.31,8580.00,4955.00,1.00,-16.69,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3189.00,3287.55,3120.00,3235.00,12.90,0.40,3762.00,1912.20,18.81,-12.83,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,699.80,721.00,693.80,712.00,7.65,1.09,1453.55,691.45,-40.15,-3.46,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,104.60,107.00,102.90,105.20,-0.35,-0.33,157.50,91.00,-29.96,-12.70,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,69.75,71.20,68.10,69.50,-0.70,-1.00,110.15,68.10,-27.11,-22.95,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1304.00,1321.15,1282.50,1306.95,5.15,0.40,1479.95,833.10,38.87,-10.33,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,97.00,98.65,94.25,95.05,-3.70,-3.75,124.40,72.50,-18.83,-15.21,31-DEC-2999,-
BERGEPAINT,332.65,335.60,329.80,335.30,3.75,1.13,349.90,260.00,4.96,5.71,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,418.20,426.80,408.90,421.20,1.00,0.24,693.90,408.90,-34.61,-8.45,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,332.00,354.95,327.20,346.55,22.65,6.99,371.15,253.99,-9.87,-1.99,31-DEC-2999,-
BHEL,57.45,57.55,55.85,56.25,-1.30,-2.26,83.30,55.85,-23.52,-21.93,31-DEC-2999,-
BIOCON,221.00,234.00,217.05,232.50,8.95,4.00,359.00,217.05,-60.14,-8.57,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14420.20,14980.00,14420.20,14869.40,226.30,1.55,22400.00,14209.35,-21.08,-11.06,31-DEC-2999,-
BPCL,345.00,346.95,337.45,342.00,-1.65,-0.48,421.70,238.55,-13.64,-9.64,31-DEC-2999,-
BRITANNIA,2588.90,2625.00,2555.00,2589.25,-11.65,-0.45,3467.18,2540.30,-60.10,-6.50,01-AUG-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 15 PER SHARE
BSOFT,75.15,75.90,69.20,73.40,-1.95,-2.59,314.50,68.60,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,225.25,230.30,220.15,225.90,-0.40,-0.18,432.50,216.30,-40.16,-4.24,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,230.00,234.95,226.00,231.75,0.05,0.02,302.30,204.75,-18.67,-18.15,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,117.40,118.30,114.70,116.55,-1.70,-1.44,177.80,114.70,-30.46,-11.37,31-DEC-2999,-
CENTURYTEX,874.90,894.00,859.25,875.65,-3.25,-0.37,1063.00,705.50,-3.62,-9.07,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,743.15,756.20,724.20,751.25,2.40,0.32,1038.85,642.00,-19.76,-4.70,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,259.50,270.00,254.25,265.40,5.80,2.23,311.00,207.60,-81.84,-7.11,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,509.00,519.70,508.70,516.00,3.55,0.69,678.45,483.75,-19.27,-7.09,31-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE
COALINDIA,200.90,201.05,195.35,196.90,-5.55,-2.74,299.75,195.35,-27.25,-22.08,31-DEC-2999,-
