Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1477.85,1494.00,1475.60,1483.35,10.40,0.71,1769.05,1322.55,-2.95,-4.12,31-DEC-2999,-
ADANIENT,140.05,144.90,140.05,143.50,2.60,1.85,180.80,113.00,-4.81,10.13,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,371.20,374.95,366.50,373.15,3.60,0.97,430.60,292.10,0.32,3.49,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,60.60,64.50,60.55,64.15,4.00,6.65,68.75,21.00,105.28,9.66,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,641.30,659.70,641.30,656.00,16.45,2.57,831.95,572.85,-18.75,4.61,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,195.75,198.35,195.75,196.80,1.30,0.66,244.00,188.35,-10.42,-5.57,31-DEC-2999,-
APOLLOHOSP,1500.00,1512.70,1474.05,1502.00,7.90,0.53,1542.45,996.75,32.86,13.57,31-DEC-2999,-
APOLLOTYRE,177.00,180.00,176.20,179.00,2.30,1.30,250.80,144.05,-25.80,12.79,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,51.00,53.60,50.75,51.50,0.70,1.38,406.40,44.55,-87.23,1.88,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,62.00,64.70,60.20,63.65,0.75,1.19,133.15,56.95,-50.91,3.41,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1545.00,1565.00,1542.65,1557.60,17.00,1.10,1622.50,1118.00,20.45,-1.00,31-DEC-2999,-
AUROPHARMA,624.00,630.30,622.00,626.95,1.20,0.19,838.00,536.60,-21.23,4.01,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,674.55,683.50,671.00,677.30,5.75,0.86,827.75,534.55,3.92,4.29,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2838.90,2920.45,2812.00,2899.00,81.20,2.88,3149.95,2420.00,1.06,8.55,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7349.95,7419.00,7295.00,7300.00,-23.95,-0.33,8580.00,4955.00,15.01,2.97,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
