Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1552.05,1589.45,1541.00,1587.00,32.50,2.09,1723.40,1255.65,12.42,-5.16,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,118.10,119.50,113.00,118.45,1.05,0.89,236.65,100.85,-3.93,-17.14,31-DEC-2999,-
ADANIPORTS,361.00,374.00,361.00,372.25,12.10,3.36,412.00,292.10,-9.02,-3.82,31-DEC-2999,-
ADANIPOWER,38.55,40.70,37.65,40.35,1.70,4.40,58.35,15.15,83.41,-26.10,31-DEC-2999,-
AJANTPHARM,1049.00,1052.00,1020.95,1033.30,-11.90,-1.14,1294.00,895.85,-1.65,0.60,31-DEC-2999,-
ALBK,43.00,43.00,41.40,42.40,-0.45,-1.05,59.00,33.15,5.08,-21.04,31-DEC-2999,-
AMARAJABAT,630.00,639.70,620.75,626.00,-0.50,-0.08,908.45,612.10,-27.18,-11.05,31-DEC-2999,-
AMBUJACEM,208.60,216.95,208.20,215.25,5.50,2.62,245.40,188.35,0.54,-5.36,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1161.90,1161.90,1112.15,1136.20,-20.25,-1.75,1387.25,910.10,9.06,-10.63,31-DEC-2999,-
APOLLOTYRE,177.50,177.75,174.00,176.50,-0.60,-0.34,299.50,174.00,-38.73,-19.04,31-DEC-2999,-
ARVIND,71.00,73.20,70.15,72.80,1.25,1.75,438.70,70.15,-82.54,-17.27,31-DEC-2999,-
ASHOKLEY,81.95,83.95,81.40,83.20,1.25,1.53,157.55,77.60,-44.90,-13.11,31-DEC-2999,-
ASIANPAINT,1312.00,1314.00,1295.85,1311.95,6.00,0.46,1529.85,1118.00,-0.21,-8.35,31-DEC-2999,-
AUROPHARMA,712.95,728.70,691.30,724.85,15.30,2.16,838.00,527.00,20.13,-6.78,31-DEC-2999,-
AXISBANK,720.95,735.00,718.70,733.55,11.60,1.61,787.65,498.75,33.45,-3.84,31-DEC-2999,-
BAJAJ-AUTO,2928.00,2958.45,2908.00,2945.05,30.60,1.05,3194.95,2420.00,4.30,-2.97,31-DEC-2999,-
BAJAJFINSV,7483.75,7663.15,7422.00,7639.00,184.30,2.47,7747.20,4955.00,41.53,1.73,31-DEC-2999,-
BAJFINANCE,3014.00,3129.00,3010.25,3124.00,121.25,4.04,3165.00,1854.50,64.25,3.37,31-DEC-2999,-
BALKRISIND,799.00,800.00,777.10,785.55,-9.45,-1.19,1453.55,744.00,-32.83,-18.82,31-DEC-2999,-
BANKBARODA,108.15,110.40,105.80,109.75,1.95,1.81,157.50,91.00,-21.41,-16.06,31-DEC-2999,-
BANKINDIA,80.70,83.20,79.30,81.90,1.75,2.18,110.15,73.20,-15.83,-17.31,31-DEC-2999,-
BATAINDIA,1324.50,1350.90,1317.10,1341.00,12.95,0.98,1479.95,735.30,75.57,-5.15,31-DEC-2999,-
BEL,89.50,89.65,86.65,89.10,0.10,0.11,127.85,72.50,-25.87,-6.21,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,833.00,845.50,812.55,844.00,17.75,2.15,1198.40,521.25,-20.91,-12.98,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,297.10,299.15,292.05,296.90,-0.75,-0.25,349.90,260.00,6.05,-10.25,31-DEC-2999,-
BHARATFIN,845.00,856.35,837.05,843.00,-8.85,-1.04,1234.80,823.75,-27.68,-23.28,31-DEC-2999,-
BHARATFORG,457.80,457.80,445.25,450.05,-3.85,-0.85,750.90,445.25,-38.18,-12.22,31-DEC-2999,-
