Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1635.00,1682.25,1633.00,1670.00,63.40,3.95,1723.40,1255.65,19.24,-1.73,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,131.20,154.90,128.10,153.85,34.55,28.96,236.65,100.85,24.68,11.00,31-DEC-2999,-
ADANIPORTS,388.50,408.20,376.05,407.45,40.35,10.99,408.20,292.10,2.40,4.33,31-DEC-2999,-
ADANIPOWER,44.70,47.55,42.65,46.75,6.10,15.01,58.35,15.15,109.17,-13.67,31-DEC-2999,-
AJANTPHARM,1041.55,1054.95,1007.60,1028.05,2.05,0.20,1294.00,895.85,-2.28,0.10,31-DEC-2999,-
ALBK,44.00,47.00,43.55,46.35,3.75,8.80,59.00,33.15,16.60,-9.21,31-DEC-2999,-
AMARAJABAT,649.00,653.00,637.00,642.95,12.25,1.94,908.45,612.10,-26.02,-7.24,31-DEC-2999,-
AMBUJACEM,224.00,228.85,220.00,225.20,6.20,2.83,245.40,188.35,3.47,-3.51,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1158.05,1206.90,1158.05,1192.00,50.80,4.45,1387.25,910.10,17.12,-6.26,31-DEC-2999,-
APOLLOTYRE,180.40,187.75,180.40,182.65,5.15,2.90,299.50,174.00,-36.68,-16.64,31-DEC-2999,-
ARVIND,76.90,83.00,75.10,80.70,6.50,8.76,438.70,70.15,-80.81,-7.98,31-DEC-2999,-
ASHOKLEY,87.80,88.30,86.20,87.70,3.20,3.79,155.35,77.60,-43.16,-8.41,31-DEC-2999,-
ASIANPAINT,1340.00,1378.40,1335.00,1372.60,52.60,3.98,1529.85,1118.00,4.82,-6.60,31-DEC-2999,-
AUROPHARMA,682.50,683.85,657.30,664.00,-6.45,-0.96,838.00,527.00,11.62,-15.90,31-DEC-2999,-
AXISBANK,760.20,790.65,760.20,782.50,33.55,4.48,790.65,498.75,45.06,1.47,31-DEC-2999,-
BAJAJ-AUTO,3087.95,3087.95,2951.00,3015.00,-25.05,-0.82,3194.95,2420.00,7.09,-1.78,31-DEC-2999,-
BAJAJFINSV,8056.00,8294.00,8056.00,8230.65,237.70,2.97,8294.00,4955.00,47.79,8.71,31-DEC-2999,-
BAJFINANCE,3390.00,3444.55,3343.00,3418.05,116.95,3.54,3444.55,1906.10,65.40,13.39,31-DEC-2999,-
BALKRISIND,797.45,834.70,775.00,779.50,-15.40,-1.94,1453.55,744.00,-34.75,-18.93,31-DEC-2999,-
BANKBARODA,117.90,124.70,115.20,123.20,10.95,9.76,157.50,91.00,-5.23,-2.65,31-DEC-2999,-
BANKINDIA,86.00,90.60,84.55,90.40,8.70,10.65,110.15,73.20,-5.39,-6.56,31-DEC-2999,-
BATAINDIA,1400.00,1404.55,1349.05,1360.00,-14.80,-1.08,1479.95,735.30,79.91,-4.31,31-DEC-2999,-
BEL,95.10,100.10,95.10,99.55,7.60,8.27,126.75,72.50,-20.61,7.62,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,889.50,934.90,866.00,919.30,80.00,9.53,1140.00,521.25,-16.38,-3.78,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,302.50,314.05,302.50,311.10,10.75,3.58,349.90,260.00,11.41,-5.54,31-DEC-2999,-
BHARATFIN,871.75,929.00,870.00,922.00,71.40,8.39,1234.80,823.75,-21.28,-16.95,31-DEC-2999,-
BHARATFORG,466.00,495.15,460.75,491.00,36.80,8.10,735.80,445.25,-32.30,-1.91,31-DEC-2999,-
BHARTIARTL,332.05,341.95,331.00,340.00,11.55,3.52,366.06,253.99,-7.51,-2.00,23-APR-2019,RIGHTS 19:67 @ PREMIUM RS 215 PER SHARE
BHEL,64.50,66.75,63.95,65.75,3.65,5.88,86.85,56.20,-17.03,-13.54,31-DEC-2999,-
BIOCON,533.00,533.00,508.75,522.00,1.25,0.24,718.00,508.75,-18.60,-15.15,31-DEC-2999,-
BOSCHLTD,17550.00,17713.00,17181.05,17500.00,269.25,1.56,22400.00,16629.55,-2.22,-3.71,31-DEC-2999,-
BPCL,390.00,396.65,383.50,392.00,15.80,4.20,429.15,238.55,0.36,8.02,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,2839.00,2840.00,2781.00,2800.00,20.75,0.75,3467.18,2615.85,-48.87,-6.60,31-DEC-2999,-
BSOFT,88.05,90.05,86.45,90.00,2.75,3.15,314.50,80.15,-,-,31-DEC-2999,-
CADILAHC,251.05,257.45,248.00,250.00,0.35,0.14,432.50,241.75,-35.39,-25.71,31-DEC-2999,-
CANBK,257.80,268.95,254.35,265.70,20.15,8.21,302.30,204.75,10.75,-4.17,31-DEC-2999,-
CANFINHOME,325.60,362.35,325.60,352.80,32.85,10.27,406.85,216.50,-7.16,4.63,31-DEC-2999,-
CASTROLIND,145.00,147.00,143.80,146.75,3.30,2.30,183.85,134.95,-14.83,-10.52,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CEATLTD,970.00,1015.00,963.45,1007.50,57.15,6.01,1455.00,935.50,-27.80,-9.52,31-DEC-2999,-
CENTURYTEX,938.00,994.00,930.40,977.15,65.15,7.14,1087.00,705.50,-8.74,3.89,31-DEC-2999,-
CESC,682.00,731.00,676.00,724.00,60.95,9.19,1058.40,642.00,-29.04,-0.88,31-DEC-2999,-
CGPOWER,36.55,39.20,36.45,38.85,3.25,9.13,80.00,20.25,-49.22,5.28,31-DEC-2999,-
CHENNPETRO,217.50,219.75,210.50,214.60,1.15,0.54,344.95,196.80,-28.12,-18.23,31-DEC-2999,-
