Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1516.90,1516.90,1475.00,1487.00,-21.10,-1.40,1857.45,1255.65,-14.11,-1.96,31-DEC-2999,-
ADANIENT,160.90,162.35,155.45,157.05,-3.95,-2.45,236.65,100.85,-5.42,-5.79,31-DEC-2999,-
ADANIPORTS,386.30,390.90,384.05,390.60,2.90,0.75,452.35,294.10,-2.26,3.98,31-DEC-2999,-
ADANIPOWER,51.00,51.15,50.45,50.95,0.00,0.00,58.35,15.15,19.60,-11.93,31-DEC-2999,-
AJANTPHARM,1182.00,1186.15,1171.45,1184.00,-1.70,-0.14,1595.00,895.85,-20.74,2.46,09-NOV-2018,INTERIM DIVIDEND - RS 9 PER SH
ALBK,46.60,46.85,45.90,46.85,0.75,1.63,74.50,33.15,-36.47,-4.09,31-DEC-2999,-
AMARAJABAT,742.85,746.70,736.00,737.00,-5.85,-0.79,908.45,683.05,-11.68,3.01,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,224.50,229.00,221.05,223.00,-2.10,-0.93,280.00,188.35,-16.81,1.36,31-DEC-2999,-
APOLLOHOSP,1253.00,1271.00,1250.00,1265.00,6.70,0.53,1329.85,910.10,5.19,-2.10,31-DEC-2999,-
APOLLOTYRE,236.50,236.50,232.60,234.35,-1.60,-0.68,307.25,192.05,-12.83,-0.26,31-DEC-2999,-
ARVIND,97.95,99.10,97.05,98.35,0.55,0.56,478.50,90.25,-77.95,-3.67,28-NOV-2018,DEMERGER
ASHOKLEY,102.85,102.90,100.85,102.60,0.10,0.10,167.50,97.70,-13.53,-4.25,31-DEC-2999,-
ASIANPAINT,1373.20,1379.70,1358.60,1368.00,-5.05,-0.37,1490.60,1090.10,19.62,2.19,29-OCT-2018,INTERIM DIVIDEND - RS 2.85 PER SH
AUROPHARMA,734.00,737.50,729.60,731.10,-1.85,-0.25,830.45,527.00,6.89,-9.16,20-NOV-2018,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,621.90,630.20,621.90,628.00,8.10,1.31,677.95,481.25,11.05,0.51,31-DEC-2999,-
BAJAJ-AUTO,2735.00,2743.40,2705.00,2726.00,5.85,0.22,3468.35,2420.00,-17.12,-0.37,31-DEC-2999,-
BAJAJFINSV,6515.00,6530.00,6418.00,6515.00,38.05,0.59,7200.00,4500.00,25.97,8.60,31-DEC-2999,-
BAJFINANCE,2645.00,2664.00,2612.10,2651.00,5.85,0.22,2994.00,1511.20,53.62,5.67,31-DEC-2999,-
BALKRISIND,924.20,935.00,924.00,927.00,3.10,0.34,1453.55,854.00,-22.46,-1.77,14-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,119.45,124.00,118.20,123.80,5.00,4.21,179.70,91.00,-23.34,15.76,31-DEC-2999,-
BANKINDIA,104.55,107.15,103.70,106.85,2.75,2.64,183.25,73.20,-37.11,20.53,31-DEC-2999,-
BATAINDIA,1133.00,1137.80,1120.45,1126.00,-8.30,-0.73,1144.90,653.10,49.08,5.85,31-DEC-2999,-
BEL,88.40,88.75,87.10,87.30,-0.65,-0.74,185.20,74.25,-51.89,2.46,31-DEC-2999,-
BEML,907.00,910.00,890.00,908.05,2.85,0.31,1623.10,521.25,-43.20,21.46,31-DEC-2999,-
BERGEPAINT,330.30,333.90,326.65,331.80,1.50,0.45,349.90,232.30,23.39,2.77,31-DEC-2999,-
BHARATFIN,1017.00,1017.00,991.80,1014.90,2.20,0.22,1234.80,823.75,2.47,-2.61,31-DEC-2999,-
BHARATFORG,510.00,514.70,506.55,510.20,1.50,0.29,798.00,488.05,-29.43,-9.50,15-NOV-2018,INTERIM DIVIDEND RS  - RS 2.50 PER SHARE
BHARTIARTL,315.95,322.00,313.30,321.85,9.35,2.99,542.50,276.85,-39.03,0.66,05-NOV-2018,INTERIM DIVIDEND RS - 2.50 PER SHARE
BHEL,73.75,73.95,72.80,73.75,0.65,0.89,107.95,61.70,-22.49,4.09,05-NOV-2018,BUYBACK
BIOCON,631.45,632.10,623.15,626.40,-2.65,-0.42,718.00,525.25,16.43,1.66,31-DEC-2999,-
BOSCHLTD,19689.65,19720.00,19490.85,19565.20,-46.00,-0.23,22400.00,16975.00,-1.15,1.88,20-DEC-2018,BUYBACK
BPCL,361.05,369.30,360.00,368.50,5.75,1.59,523.00,238.55,-27.55,13.75,31-DEC-2999,-
BRITANNIA,3120.00,3128.90,3080.00,3105.00,-10.40,-0.33,3467.18,2200.00,-34.47,0.34,29-NOV-2018,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO Re 1/- PER SHARE
CADILAHC,348.65,352.90,348.35,349.75,1.30,0.37,456.75,332.25,-19.14,-1.98,31-DEC-2999,-
