Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1481.70,1536.40,1472.00,1525.00,57.30,3.90,1678.90,1255.65,-6.66,9.98,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,132.50,143.70,132.00,140.00,6.15,4.59,236.65,100.85,-29.70,0.07,31-DEC-2999,-
ADANIPORTS,333.25,340.50,330.50,339.55,6.35,1.91,415.65,292.10,-16.39,0.41,31-DEC-2999,-
ADANIPOWER,49.00,52.25,48.90,50.45,2.05,4.24,58.35,15.15,60.93,13.37,31-DEC-2999,-
AJANTPHARM,995.70,1001.45,987.10,990.55,3.50,0.35,1457.75,895.85,-29.15,-9.03,11-FEB-2019,BUY BACK
ALBK,50.00,52.60,49.40,52.20,1.90,3.78,55.80,33.15,1.36,16.26,31-DEC-2999,-
AMARAJABAT,729.90,739.90,729.00,734.00,7.10,0.98,908.45,683.05,-9.66,-2.37,31-DEC-2999,-
AMBUJACEM,218.00,223.35,217.65,221.55,4.10,1.89,256.25,188.35,-12.48,8.26,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1159.80,1195.00,1146.80,1188.35,36.50,3.17,1387.25,910.10,0.41,-9.95,31-DEC-2999,-
APOLLOTYRE,220.00,224.40,219.00,222.65,2.75,1.25,307.25,192.05,-16.20,9.52,31-DEC-2999,-
ARVIND,83.60,85.90,82.60,85.30,2.20,2.65,444.45,72.80,-79.44,-6.26,31-DEC-2999,-
ASHOKLEY,86.70,91.00,85.80,90.65,4.05,4.68,167.50,77.60,-35.69,11.98,31-DEC-2999,-
ASIANPAINT,1393.50,1409.75,1382.70,1401.10,8.75,0.63,1490.60,1092.15,25.22,0.77,31-DEC-2999,-
AUROPHARMA,729.00,740.75,720.00,734.00,9.05,1.25,830.45,527.00,17.61,-5.69,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,705.70,733.90,700.70,733.85,31.45,4.48,734.50,481.25,39.58,6.21,31-DEC-2999,-
BAJAJ-AUTO,2835.05,2917.40,2814.80,2895.65,32.15,1.12,3194.95,2420.00,-4.15,15.84,31-DEC-2999,-
BAJAJFINSV,6440.00,6650.00,6386.00,6610.00,169.40,2.63,7200.00,4800.00,32.22,5.81,31-DEC-2999,-
BAJFINANCE,2655.00,2708.35,2644.60,2696.00,35.25,1.32,2994.00,1594.20,62.47,3.87,31-DEC-2999,-
BALKRISIND,896.00,917.50,886.95,910.00,15.30,1.71,1453.55,744.00,-14.16,12.13,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,108.50,113.70,107.60,112.50,4.40,4.07,157.50,91.00,-18.66,-1.06,31-DEC-2999,-
BANKINDIA,88.30,91.60,87.80,90.50,3.00,3.43,118.70,73.20,-20.02,-8.72,31-DEC-2999,-
BATAINDIA,1280.05,1310.00,1275.00,1309.95,29.90,2.34,1329.90,673.90,81.11,18.68,31-DEC-2999,-
BEL,85.80,91.15,85.15,90.05,5.05,5.94,157.95,72.50,-41.26,7.20,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,855.00,916.70,850.15,914.95,63.95,7.51,1418.55,521.25,-25.83,14.89,31-DEC-2999,-
BERGEPAINT,302.20,306.80,301.30,305.55,3.35,1.11,349.90,237.00,24.33,-3.61,31-DEC-2999,-
BHARATFIN,949.90,969.80,946.20,963.80,13.90,1.46,1234.80,823.75,-6.88,3.38,31-DEC-2999,-
BHARATFORG,514.00,528.45,505.20,524.50,4.75,0.91,797.40,456.10,-33.10,10.35,31-DEC-2999,-
BHARTIARTL,308.00,309.20,303.60,308.00,0.35,0.11,436.60,276.85,-28.00,1.42,31-DEC-2999,-
BHEL,67.75,68.00,66.40,67.20,1.05,1.59,91.80,56.20,-25.91,5.16,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,633.20,633.25,623.50,626.00,-6.90,-1.09,718.00,543.30,-0.14,-3.11,31-DEC-2999,-
BOSCHLTD,18700.00,18991.00,18665.20,18930.00,180.25,0.96,22400.00,16975.00,1.19,2.58,20-DEC-2018,BUYBACK
BPCL,346.05,365.45,345.45,363.00,16.95,4.90,468.40,238.55,-17.85,5.92,21-FEB-2019,INTERIM DIVIDEND RS - 11 PER SHARE
BRITANNIA,3065.20,3100.25,3060.00,3070.00,-7.25,-0.24,3467.18,2390.00,-37.90,-4.33,31-DEC-2999,-
BSOFT,107.90,108.00,106.50,107.10,-0.35,-0.33,314.50,92.60,-,-,24-JAN-2019,COMPOSITE SCHEME OF ARRANGEMENT
CADILAHC,320.00,332.75,320.00,331.10,7.90,2.44,432.50,305.95,-18.05,3.74,31-DEC-2999,-
CANBK,243.90,255.00,242.20,254.50,12.10,4.99,302.30,204.75,-12.33,1.90,31-DEC-2999,-
CANFINHOME,276.55,296.70,276.40,294.50,18.70,6.78,557.50,216.50,-45.20,16.82,31-DEC-2999,-
CASTROLIND,160.65,164.15,158.35,159.25,-1.30,-0.81,213.95,134.95,-21.09,-2.39,31-DEC-2999,-
CEATLTD,1110.00,1139.00,1101.00,1131.20,20.65,1.86,1665.90,985.85,-28.32,4.15,31-DEC-2999,-
CENTURYTEX,828.00,862.10,827.30,858.95,28.20,3.39,1274.00,705.50,-29.77,7.36,31-DEC-2999,-
CESC,686.00,713.55,686.00,704.90,19.30,2.82,1091.70,642.00,-29.84,2.31,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,36.50,39.25,35.85,37.95,1.35,3.69,84.95,20.25,-53.75,1.34,31-DEC-2999,-
CHENNPETRO,240.00,258.00,238.20,256.00,15.15,6.29,371.40,196.80,-28.90,5.57,31-DEC-2999,-
CHOLAFIN,1272.00,1296.85,1269.00,1285.55,16.40,1.29,1760.05,1038.00,-11.43,13.63,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,550.00,551.50,546.55,547.65,-3.90,-0.71,678.45,483.75,-5.85,8.27,31-DEC-2999,-
COALINDIA,233.40,242.00,232.70,240.25,7.60,3.27,314.15,211.40,-23.22,6.68,14-FEB-2019,BUY BACK
COLPAL,1236.10,1258.80,1235.15,1243.00,-2.95,-0.24,1354.80,1018.30,17.61,-2.35,31-DEC-2999,-
CONCOR,479.30,487.00,477.70,485.30,7.15,1.50,569.48,433.60,-63.02,-26.63,04-FEB-2019,BONUS 1:4
CUMMINSIND,703.00,722.50,699.45,720.70,15.95,2.26,884.20,613.20,-10.37,-9.84,15-FEB-2019,INTERIM DIVIDEND - RS 7 PER SHARE
DABUR,445.50,445.85,440.05,443.00,-2.30,-0.52,490.65,311.95,36.22,2.75,31-DEC-2999,-
DCBBANK,183.60,193.90,182.75,192.30,9.20,5.02,204.60,139.85,18.45,8.43,31-DEC-2999,-
DHFL,129.40,135.25,129.40,133.55,4.75,3.69,691.50,96.80,-75.16,-17.28,31-DEC-2999,-
DISHTV,41.50,42.25,40.35,40.95,-0.40,-0.97,82.35,19.10,-42.81,70.27,31-DEC-2999,-
DIVISLAB,1674.00,1682.95,1659.25,1670.00,0.20,0.01,1700.00,980.50,63.97,11.10,31-DEC-2999,-
DLF,167.50,177.00,167.50,174.85,7.60,4.54,229.70,142.00,-22.05,6.49,31-DEC-2999,-
DRREDDY,2635.00,2668.80,2604.60,2660.00,14.00,0.53,2878.00,1872.95,19.20,-0.20,31-DEC-2999,-
EICHERMOT,19500.00,21877.00,19320.00,21510.00,1561.35,7.83,32236.70,18800.00,-22.47,13.69,31-DEC-2999,-
ENGINERSIN,110.20,115.20,109.70,114.60,4.40,3.99,174.45,100.15,-33.29,-0.22,15-FEB-2019,INTERIM DIVIDEND - RS 3.25 PER SHARE
EQUITAS,117.15,130.20,116.50,127.10,10.95,9.43,173.65,77.85,-13.03,7.08,31-DEC-2999,-
ESCORTS,674.00,715.55,670.35,714.05,40.00,5.93,1017.70,541.00,-19.32,8.58,31-DEC-2999,-
EXIDEIND,219.90,224.70,218.55,222.80,4.45,2.04,304.70,194.30,6.30,0.09,31-DEC-2999,-
FEDERALBNK,85.70,89.25,85.05,88.70,3.00,3.50,105.00,67.05,-5.64,2.54,31-DEC-2999,-
GAIL,343.00,347.40,341.25,346.60,2.75,0.80,399.40,295.25,-23.70,7.77,12-FEB-2019,INTERIM DIVIDEND - RS 6.25 PER SHARE
GLENMARK,600.00,608.00,598.45,604.00,4.95,0.83,711.90,493.50,10.93,-5.42,31-DEC-2999,-
GMRINFRA,16.55,17.05,16.40,17.00,0.35,2.10,21.50,12.95,-8.60,9.32,31-DEC-2999,-
GODFRYPHLP,906.00,964.00,896.55,961.30,54.80,6.05,998.00,640.25,10.35,2.67,31-DEC-2999,-
GODREJCP,680.00,701.50,679.05,697.20,18.05,2.66,978.67,634.00,-35.46,0.53,05-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
GODREJIND,494.55,503.90,491.10,502.00,7.45,1.51,657.60,434.50,-8.03,1.47,31-DEC-2999,-
GRASIM,791.50,813.45,789.45,810.50,18.75,2.37,1187.00,689.10,-30.52,11.79,31-DEC-2999,-
GSFC,95.00,98.20,94.25,97.80,3.35,3.55,137.60,85.50,-23.59,3.33,31-DEC-2999,-
HAVELLS,707.55,723.90,705.10,719.50,11.95,1.69,754.25,483.65,40.73,2.30,31-DEC-2999,-
HCLTECH,1057.70,1059.80,1045.20,1052.05,-0.55,-0.05,1125.05,880.05,11.59,3.30,05-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
HDFC,1856.80,1868.40,1838.55,1860.05,0.60,0.03,2052.95,1644.50,2.53,-1.37,31-DEC-2999,-
HDFCBANK,2088.90,2111.10,2070.00,2107.00,23.65,1.14,2220.00,1828.50,12.41,3.55,31-DEC-2999,-
HEROMOTOCO,2669.95,2822.00,2652.05,2794.00,118.40,4.43,3825.00,2561.00,-21.89,7.01,11-FEB-2019,INTERIM DIVIDEND -  RS 55 PER SHARE
HEXAWARE,359.00,363.25,355.50,360.05,1.50,0.42,557.70,294.30,4.79,11.61,08-FEB-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
HINDALCO,195.00,199.45,194.50,198.20,2.05,1.05,267.80,182.20,-17.69,-3.69,31-DEC-2999,-
HINDPETRO,232.35,248.20,231.35,248.00,15.30,6.57,385.50,163.00,-34.17,7.29,14-FEB-2019,INTERIM DIVIDEND - RS 6.50 PER SHARE
HINDUNILVR,1739.80,1739.80,1717.50,1725.00,-9.65,-0.56,1869.50,1281.10,30.26,-0.48,31-DEC-2999,-
HINDZINC,270.85,275.10,270.10,271.00,0.15,0.06,336.50,242.85,-14.13,3.57,31-DEC-2999,-
IBULHSGFIN,669.30,753.60,663.95,739.15,67.25,10.01,1397.00,575.35,-41.16,9.85,11-FEB-2019,INTERIM DIVIDEND - RS 10 PER SHARE
ICICIBANK,355.00,364.15,352.80,361.75,7.50,2.12,383.55,256.50,18.63,-1.13,31-DEC-2999,-
ICICIPRULI,326.60,332.25,323.05,327.15,2.05,0.63,462.20,277.35,-19.84,11.98,31-DEC-2999,-
IDBI,44.45,48.15,44.10,46.00,1.65,3.72,91.50,41.30,-42.75,-15.44,31-DEC-2999,-
IDEA,29.90,30.50,29.60,29.65,-0.25,-0.84,84.20,28.45,-64.30,-2.95,13-DEC-2018,ANNUAL GENERAL MEETING
IDFC,40.10,41.80,40.10,41.70,1.55,3.86,60.50,31.60,-20.72,7.75,31-DEC-2999,-
IDFCFIRSTB,47.90,51.50,47.40,51.00,3.50,7.37,52.75,32.70,-,-,31-DEC-2999,-
IFCI,13.40,14.60,13.35,14.00,0.65,4.87,23.00,11.50,-38.46,2.94,31-DEC-2999,-
IGL,293.00,300.50,292.35,299.60,7.50,2.57,320.75,215.20,-2.14,7.54,31-DEC-2999,-
INDIACEM,92.40,97.85,92.05,97.10,4.70,5.09,160.85,74.75,-38.25,14.84,31-DEC-2999,-
INDIANB,230.00,239.25,229.00,237.00,7.50,3.27,379.70,200.00,-25.30,4.31,31-DEC-2999,-
INDIGO,1117.40,1198.90,1117.00,1190.00,67.85,6.05,1520.00,691.00,-10.67,1.30,31-DEC-2999,-
INDUSINDBK,1510.00,1547.00,1510.00,1538.70,24.60,1.62,2038.00,1333.15,-9.51,4.24,31-DEC-2999,-
INFIBEAM,36.30,40.45,35.90,39.60,3.35,9.24,242.70,27.50,-74.87,2.33,31-DEC-2999,-
INFRATEL,295.00,297.00,291.60,295.55,2.30,0.78,352.20,242.25,-14.38,1.81,31-DEC-2999,-
INFY,740.50,742.50,730.25,732.75,-9.15,-1.23,772.25,551.00,-36.87,0.94,24-JAN-2019,SPECIAL DIVIDEND - RS 4 PER SHARE
IOC,146.80,154.25,146.70,154.00,5.95,4.02,206.45,105.25,-59.63,14.46,21-DEC-2018,INTERIM DIVIDEND - RS 6.75 PER SHARE
IRB,141.90,152.70,140.30,150.75,9.70,6.88,286.20,109.30,-32.73,3.61,31-DEC-2999,-
ITC,280.00,284.00,276.05,284.00,5.80,2.08,322.95,252.50,7.58,3.09,31-DEC-2999,-
JETAIRWAYS,224.00,243.20,224.00,239.10,5.05,2.16,760.90,162.80,-67.81,-1.38,31-DEC-2999,-
JINDALSTEL,161.20,168.90,160.65,168.35,6.75,4.18,265.00,123.25,-32.35,29.55,31-DEC-2999,-
JISLJALEQS,60.35,62.95,60.35,62.65,1.90,3.13,118.75,48.80,-45.55,6.82,31-DEC-2999,-
JPASSOCIAT,6.20,7.00,6.20,6.75,0.55,8.87,22.05,4.70,-61.32,5.47,13-DEC-2018,ANNUAL GENERAL MEETING
JSWSTEEL,284.95,292.10,282.00,290.65,8.55,3.03,427.55,256.60,-4.86,8.09,31-DEC-2999,-
JUBLFOOD,1276.00,1287.95,1261.25,1270.90,-5.85,-0.46,1578.00,977.00,-36.64,5.89,31-DEC-2999,-
JUSTDIAL,520.90,544.60,520.90,537.50,3.10,0.58,638.30,358.00,19.82,14.73,31-DEC-2999,-
KAJARIACER,559.95,564.35,556.40,562.75,6.80,1.22,596.70,310.00,-1.16,5.25,31-DEC-2999,-
KOTAKBANK,1223.90,1246.30,1217.80,1240.00,14.05,1.15,1417.00,1002.20,13.17,1.46,31-DEC-2999,-
KSCL,408.00,428.85,406.00,419.00,9.80,2.39,660.70,368.80,-15.06,-29.69,31-DEC-2999,-
KTKBANK,115.00,119.90,114.30,119.25,3.60,3.11,135.95,92.65,-10.14,1.15,31-DEC-2999,-
LICHSGFIN,473.50,491.00,473.15,486.30,11.70,2.47,583.80,387.60,-4.09,12.18,31-DEC-2999,-
LT,1302.00,1310.40,1277.05,1305.00,-3.55,-0.27,1459.70,1182.50,-0.78,0.82,31-DEC-2999,-
L&TFH,128.00,136.15,127.50,135.75,7.75,6.05,189.50,110.65,-16.46,2.30,31-DEC-2999,-
LUPIN,791.55,791.60,778.10,785.20,-1.40,-0.18,986.10,723.65,-2.33,-9.42,31-DEC-2999,-
MANAPPURAM,115.45,123.55,114.85,119.40,4.25,3.69,130.45,66.25,10.76,30.85,15-FEB-2019,INTERIM DIVIDEND - RE 0.55 PER SHARE
MARICO,335.90,337.00,332.10,336.40,1.55,0.46,396.60,282.95,7.77,-8.06,12-FEB-2019,INTERIM DIVIDEND - RS 2.75 PER SHARE
MARUTI,6950.00,7158.15,6894.45,7130.00,194.85,2.81,9929.00,6317.70,-19.65,8.88,31-DEC-2999,-
MCDOWELL-N,566.10,572.45,558.30,566.15,1.55,0.27,731.44,438.20,-82.55,2.92,31-DEC-2999,-
MCX,676.95,734.35,676.20,730.05,53.85,7.96,917.95,643.50,-5.26,1.91,31-DEC-2999,-
MFSL,403.00,411.20,397.70,406.00,4.35,1.08,534.00,350.00,-17.97,-3.03,31-DEC-2999,-
MGL,906.50,914.20,893.80,896.80,-23.45,-2.55,1070.90,756.00,-14.42,-1.65,07-FEB-2019,INTERIM DIVIDEND - RS 9.50 PER SHARE
MINDTREE,940.05,940.90,912.20,917.55,-15.30,-1.64,1183.80,744.65,12.71,3.04,23-JAN-2019,INTERIM DIVIDEND - RS 3 PER SHARE
M&M,649.85,657.90,642.05,656.00,6.30,0.97,993.00,615.60,-10.45,-3.34,31-DEC-2999,-
M&MFIN,411.20,437.45,409.00,430.15,18.70,4.54,534.00,342.65,0.68,6.20,31-DEC-2999,-
MOTHERSUMI,162.45,165.00,159.50,164.00,3.50,2.18,239.67,127.15,-48.73,16.07,31-DEC-2999,-
MRF,57397.00,58000.00,57218.50,57566.10,437.00,0.76,81425.95,53858.35,-20.80,-6.14,15-FEB-2019,INTERIM DIVIDEND - RS 3 PER SHARE
MRPL,67.50,70.75,67.40,70.25,2.85,4.23,120.30,61.25,-40.54,2.78,31-DEC-2999,-
MUTHOOTFIN,525.00,578.85,525.00,567.30,36.60,6.90,578.85,356.00,46.10,13.35,31-DEC-2999,-
NATIONALUM,55.00,56.40,54.10,56.20,2.55,4.75,90.20,46.20,-16.49,-6.33,31-DEC-2999,-
NBCC,55.35,57.90,55.15,57.40,2.35,4.27,216.30,47.20,-70.71,-4.41,31-DEC-2999,-
NCC,89.45,99.00,88.40,98.55,9.15,10.23,136.70,63.25,-24.57,22.65,31-DEC-2999,-
NESTLEIND,10281.45,10566.65,10281.45,10530.00,78.20,0.75,11751.00,7566.00,34.15,-7.60,12-DEC-2018,INTERIM DIVIDEND - RS 50 PER SHARE
NHPC,23.20,23.75,23.15,23.60,0.50,2.16,29.40,22.10,-15.11,-3.67,18-FEB-2019,INT DIV - RS 0.71 PER SH
NIITTECH,1323.50,1330.15,1308.10,1319.60,-3.80,-0.29,1425.20,820.00,51.43,2.60,31-DEC-2999,-
NMDC,103.00,106.00,102.60,105.75,3.00,2.92,132.80,88.60,-19.09,10.04,17-JAN-2019,BUY BACK
NTPC,143.00,148.20,143.00,147.10,4.10,2.87,180.00,128.00,-9.75,6.06,06-FEB-2019,INTERIM DIVIDEND - RS 3.58 PER SHARE
OFSS,3490.00,3609.85,3490.00,3589.15,84.35,2.41,4658.40,3321.35,-6.91,-4.77,31-DEC-2999,-
OIL,179.65,181.75,178.25,181.35,2.95,1.65,247.50,165.10,-48.15,8.85,21-FEB-2019,INTERIM DIVIDEND - RS 8.50 PER SHARE
ONGC,148.75,155.65,147.85,155.10,6.00,4.02,192.00,127.60,-18.24,11.02,28-FEB-2019,INTERIM DIVIDEND - RS 5.25 PER SH
ORIENTBANK,91.50,95.65,91.05,94.35,2.50,2.72,105.70,58.00,-4.21,-0.94,31-DEC-2999,-
PAGEIND,22150.25,23150.00,22150.25,22660.05,413.55,1.86,36370.00,20100.00,3.21,-2.15,21-FEB-2019,INTERIM DIVIDEND - RS 41 PER SHARE AND SPECIAL DIVIDEND - RS 70 PER SHARE
PCJEWELLER,72.30,80.90,71.35,80.20,7.90,10.93,381.75,46.85,-75.93,9.64,31-DEC-2999,-
PEL,2371.50,2475.00,2364.95,2469.35,97.35,4.10,3307.95,1794.90,-3.05,18.98,31-DEC-2999,-
PETRONET,223.40,227.45,222.80,227.00,3.60,1.61,249.80,202.05,-5.73,0.62,31-DEC-2999,-
PFC,113.15,116.85,112.90,116.50,3.05,2.69,116.85,67.50,13.71,15.81,31-DEC-2999,-
PIDILITIND,1150.00,1154.50,1136.20,1140.70,-3.45,-0.30,1211.45,858.35,27.54,2.76,31-DEC-2999,-
PNB,77.00,83.35,76.25,82.25,5.60,7.31,106.75,58.45,-18.60,6.47,31-DEC-2999,-
POWERGRID,184.00,185.45,182.60,182.85,-0.35,-0.19,216.00,172.50,-7.37,-2.27,31-DEC-2999,-
PVR,1498.30,1555.00,1484.40,1543.30,52.10,3.49,1665.00,1062.80,18.23,-3.54,31-DEC-2999,-
RAMCOCEM,695.40,720.00,690.00,713.00,25.20,3.66,879.10,546.90,-3.95,20.33,31-DEC-2999,-
RAYMOND,790.00,794.45,780.25,790.90,4.70,0.60,1153.00,593.00,-15.58,3.52,31-DEC-2999,-
RBLBANK,595.00,611.00,592.40,609.45,13.65,2.29,651.95,438.20,25.65,8.25,31-DEC-2999,-
RECLTD,136.50,144.90,136.30,144.60,7.30,5.32,144.90,89.00,1.72,15.40,31-DEC-2999,-
RELCAPITAL,179.75,194.50,179.25,192.90,11.10,6.11,487.70,102.35,-57.90,-2.89,31-DEC-2999,-
RELIANCE,1223.40,1239.80,1218.60,1237.45,11.40,0.93,1329.00,880.00,30.48,3.49,31-DEC-2999,-
RELINFRA,125.00,133.25,124.85,130.05,4.80,3.83,489.55,96.55,-70.57,-51.69,31-DEC-2999,-
REPCOHOME,359.70,455.00,357.00,432.00,76.80,21.62,653.40,293.90,-24.63,8.61,31-DEC-2999,-
RPOWER,12.55,13.25,12.35,12.70,0.35,2.83,45.30,9.10,-70.77,-52.35,31-DEC-2999,-
SAIL,52.50,55.35,52.25,55.15,2.80,5.35,91.10,44.00,-31.83,16.60,31-DEC-2999,-
SBIN,271.70,277.85,271.20,275.95,3.00,1.10,326.40,232.35,5.26,-4.00,31-DEC-2999,-
SHREECEM,16759.00,17377.00,16687.35,17215.00,527.65,3.16,19290.00,13100.00,3.73,11.42,29-JAN-2019,INTERIM DIVIDEND - RS 25 PER SHARE
SIEMENS,1005.65,1036.40,998.50,1028.05,18.70,1.85,1178.00,850.25,-10.85,1.44,28-JAN-2019,DIVIDEND- RS 7/- PER SHARE
SOUTHBANK,13.60,14.50,13.50,14.30,0.65,4.76,27.45,12.45,-45.11,8.75,31-DEC-2999,-
SRF,2281.00,2324.10,2281.00,2318.60,32.80,1.43,2446.60,1530.05,22.51,13.92,11-FEB-2019,INTERIM DIVIDEND - RS 6 PER SHARE
SRTRANSFIN,1165.00,1237.70,1164.05,1226.50,66.60,5.74,1668.75,902.30,-8.37,20.87,31-DEC-2999,-
STAR,433.00,439.55,431.25,437.00,3.25,0.75,728.00,333.30,-38.47,-8.35,31-DEC-2999,-
SUNPHARMA,447.85,456.90,445.35,455.70,8.35,1.87,679.30,370.20,-14.89,9.03,31-DEC-2999,-
SUNTV,617.00,627.90,613.10,625.75,9.85,1.60,999.00,486.55,-31.74,17.26,15-FEB-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
SUZLON,6.00,7.60,5.95,7.60,1.65,27.73,13.00,2.75,-40.39,52.00,31-DEC-2999,-
SYNDIBANK,35.70,37.75,35.70,37.05,1.35,3.78,65.00,29.50,-38.91,1.37,31-DEC-2999,-
TATACHEM,566.00,582.50,565.15,579.35,14.80,2.62,787.50,550.10,-17.20,-14.84,31-DEC-2999,-
TATACOMM,590.35,603.70,586.50,602.45,9.00,1.52,671.00,435.70,-5.59,22.89,31-DEC-2999,-
TATAELXSI,915.00,934.05,915.00,926.20,14.80,1.62,1490.90,830.10,-11.33,5.33,31-DEC-2999,-
TATAGLOBAL,197.60,199.90,196.60,197.40,0.10,0.05,300.00,177.05,-28.18,-3.47,31-DEC-2999,-
TATAMOTORS,183.80,198.35,181.40,193.40,13.10,7.27,376.30,129.00,-47.84,10.77,31-DEC-2999,-
TATAMTRDVR,92.45,97.60,91.00,95.50,5.25,5.82,209.55,71.00,-53.96,5.47,31-DEC-2999,-
