Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1573.00,1575.60,1528.00,1542.05,-26.00,-1.66,1769.05,1322.55,12.17,-2.14,31-DEC-2999,-
ADANIENT,199.00,202.40,196.20,199.85,0.20,0.10,202.40,113.00,17.56,39.12,31-DEC-2999,-
ADANIPORTS,396.00,397.25,387.85,388.30,-7.50,-1.89,430.60,292.10,21.78,-3.90,31-DEC-2999,-
ADANIPOWER,66.10,68.55,65.60,68.05,2.00,3.03,69.90,33.25,47.61,10.20,31-DEC-2999,-
AMARAJABAT,686.00,695.70,678.55,691.70,9.65,1.41,806.75,572.85,-7.12,-1.65,31-DEC-2999,-
AMBUJACEM,203.00,204.00,199.80,201.30,-1.00,-0.49,244.00,184.10,2.10,0.73,31-DEC-2999,-
APOLLOHOSP,1492.80,1508.00,1450.10,1460.95,-23.85,-1.61,1579.70,1083.10,28.04,6.70,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,191.40,196.75,188.10,188.80,-1.50,-0.79,244.85,144.05,-13.71,11.65,31-DEC-2999,-
ASHOKLEY,76.75,77.45,75.20,76.00,-0.75,-0.98,122.85,56.95,-33.74,15.24,31-DEC-2999,-
ASIANPAINT,1816.00,1821.00,1762.00,1770.00,-39.60,-2.19,1834.80,1183.85,43.86,0.22,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,472.40,482.90,467.50,480.55,10.70,2.28,838.00,435.35,-39.29,-16.60,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,736.00,750.00,728.10,749.40,13.05,1.77,827.75,558.00,28.67,10.34,31-DEC-2999,-
BAJAJ-AUTO,3250.00,3289.00,3190.00,3230.00,-17.35,-0.53,3289.00,2442.20,24.53,11.00,31-DEC-2999,-
BAJAJFINSV,8168.00,8429.00,8110.50,8394.85,260.50,3.20,8668.80,5241.00,55.33,-0.75,31-DEC-2999,-
BAJFINANCE,4029.00,4110.00,4021.00,4075.00,47.45,1.18,4219.85,2233.10,71.04,2.07,31-DEC-2999,-
BALKRISIND,881.00,899.80,867.60,871.00,-13.70,-1.55,1189.65,682.00,-20.47,14.94,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,97.50,100.95,96.90,99.90,2.70,2.78,144.00,85.65,-9.72,9.42,31-DEC-2999,-
BANKINDIA,71.50,75.55,70.40,70.65,-0.60,-0.84,110.15,57.45,-17.85,15.63,31-DEC-2999,-
BATAINDIA,1802.00,1810.15,1732.90,1741.00,-65.90,-3.65,1814.00,943.10,78.66,0.23,31-DEC-2999,-
BEL,118.80,121.75,118.10,120.25,2.10,1.78,122.10,72.50,29.23,12.23,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,518.95,527.65,502.65,509.00,-17.95,-3.41,533.75,277.15,81.85,17.43,31-DEC-2999,-
BHARATFORG,451.95,460.00,448.10,457.70,3.85,0.85,637.30,376.00,-21.75,2.89,31-DEC-2999,-
BHARTIARTL,363.35,376.40,363.35,373.40,-0.85,-0.23,397.00,255.87,27.72,6.40,31-DEC-2999,-
BHEL,57.00,57.70,56.15,56.90,0.35,0.62,78.85,41.30,-17.24,21.45,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,246.75,248.50,243.00,247.00,0.90,0.37,341.23,211.05,-62.52,11.19,31-DEC-2999,-
BOSCHLTD,15302.00,15537.15,15252.95,15370.00,64.65,0.42,20500.00,12700.00,-22.16,16.02,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,520.05,525.80,516.00,519.75,-6.85,-1.30,545.00,264.10,88.93,5.23,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3295.00,3295.00,3236.70,3280.55,13.95,0.43,3583.75,2300.00,-41.88,12.36,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
CADILAHC,251.95,257.90,248.50,255.00,3.25,1.29,375.40,206.50,-29.18,8.90,31-DEC-2999,-
CANBK,203.70,209.90,202.60,206.45,2.90,1.42,302.10,170.60,-21.19,15.92,31-DEC-2999,-
CASTROLIND,152.15,157.00,151.50,155.05,2.90,1.91,172.90,112.75,4.27,14.55,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,423.60,426.95,405.45,411.00,-11.40,-2.70,1063.00,352.10,-50.05,-54.29,11-OCT-2019,DEMERGER
CESC,801.95,811.35,798.00,799.10,0.80,0.10,851.70,642.60,14.99,8.91,31-DEC-2999,-
CHOLAFIN,306.35,315.55,303.45,315.50,10.50,3.44,322.45,218.20,-75.17,7.48,31-DEC-2999,-
CIPLA,467.30,474.20,462.40,468.50,1.65,0.35,631.95,389.55,-25.55,13.53,31-DEC-2999,-
COALINDIA,205.00,208.00,201.85,206.85,-0.70,-0.34,271.85,177.70,-22.28,6.57,09-AUG-2019,ANNUAL GENERAL MEETING
COLPAL,1558.80,1564.50,1528.00,1529.90,-19.30,-1.25,1589.55,1088.00,36.90,2.28,31-DEC-2999,-
CONCOR,585.50,595.00,571.40,579.55,-8.80,-1.50,666.00,460.00,-8.55,-9.47,19-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.55 PER SHARE
CUMMINSIND,545.00,558.75,541.70,551.00,7.05,1.30,884.20,532.20,-26.22,-2.17,31-DEC-2999,-
DABUR,462.50,471.95,461.00,463.90,1.95,0.42,480.00,357.55,20.57,5.52,31-DEC-2999,-
DISHTV,12.75,16.45,12.15,16.15,3.65,29.20,44.45,10.40,-62.83,-0.92,31-DEC-2999,-
DIVISLAB,1753.00,1771.85,1738.80,1743.00,-12.05,-0.69,1779.05,1420.00,17.41,7.42,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 16 PER SHARE
DLF,184.40,186.75,182.60,185.20,1.90,1.04,209.65,132.55,12.41,28.43,31-DEC-2999,-
