Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1390.60,1392.80,1368.40,1375.00,-8.70,-0.63,1678.90,1255.65,-15.77,-3.84,31-DEC-2999,-
ADANIENT,125.00,133.90,123.00,130.65,2.60,2.03,236.65,100.85,-35.74,-8.64,31-DEC-2999,-
ADANIPORTS,329.00,339.55,320.60,325.50,-28.80,-8.13,417.00,292.10,-19.43,-15.50,31-DEC-2999,-
ADANIPOWER,39.85,41.00,36.35,40.60,0.75,1.88,58.35,15.15,30.76,-21.55,31-DEC-2999,-
AJANTPHARM,984.25,990.00,965.00,971.90,-12.35,-1.25,1457.75,895.85,-28.02,-16.60,11-FEB-2019,BUY BACK
ALBK,45.25,45.85,44.70,45.10,-0.75,-1.64,55.80,33.15,-13.19,7.25,31-DEC-2999,-
AMARAJABAT,730.15,754.40,728.80,732.35,2.20,0.30,908.45,683.05,-7.94,-6.40,31-DEC-2999,-
AMBUJACEM,211.85,212.45,209.00,210.00,-0.95,-0.45,265.00,188.35,-18.26,-1.13,31-DEC-2999,-
APOLLOHOSP,1145.90,1198.00,1131.40,1184.00,37.80,3.30,1387.25,910.10,-5.01,-8.49,31-DEC-2999,-
APOLLOTYRE,211.05,214.40,210.25,211.50,1.35,0.64,307.25,192.05,-19.57,-3.16,31-DEC-2999,-
ARVIND,75.30,76.15,74.30,75.35,0.35,0.47,444.45,74.05,-80.77,-17.29,28-NOV-2018,DEMERGER
ASHOKLEY,82.45,83.50,81.75,83.35,1.50,1.83,167.50,77.60,-37.02,-6.51,31-DEC-2999,-
ASIANPAINT,1399.95,1405.80,1391.35,1398.20,0.40,0.03,1490.60,1092.15,25.05,0.12,31-DEC-2999,-
AUROPHARMA,738.50,738.50,705.00,708.45,-22.75,-3.11,830.45,527.00,20.72,-9.53,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,702.90,705.80,696.10,704.50,2.45,0.35,734.50,481.25,32.86,6.48,31-DEC-2999,-
BAJAJ-AUTO,2817.00,2854.70,2816.90,2845.00,28.15,1.00,3194.95,2420.00,-4.35,6.39,31-DEC-2999,-
BAJAJFINSV,6220.00,6391.30,6180.00,6367.05,171.40,2.77,7200.00,4800.00,28.58,-1.94,31-DEC-2999,-
BAJFINANCE,2639.00,2675.00,2613.75,2665.05,24.65,0.93,2994.00,1576.45,66.53,1.17,31-DEC-2999,-
BALKRISIND,863.85,877.40,848.10,870.90,15.60,1.82,1453.55,744.00,-18.99,0.75,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,102.75,103.75,102.50,102.85,0.05,0.05,157.50,91.00,-28.28,-7.59,31-DEC-2999,-
BANKINDIA,83.10,83.60,81.95,82.80,-0.20,-0.24,130.95,73.20,-35.81,-14.73,31-DEC-2999,-
BATAINDIA,1318.90,1329.90,1301.25,1310.50,-2.50,-0.19,1329.90,673.90,87.59,12.88,31-DEC-2999,-
BEL,78.55,81.30,77.10,81.00,2.45,3.12,157.95,72.50,-44.73,-3.46,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,822.80,835.70,817.10,823.50,5.80,0.71,1418.55,521.25,-31.04,-6.77,31-DEC-2999,-
BERGEPAINT,295.30,305.05,291.15,294.95,0.95,0.32,349.90,237.00,22.59,-7.90,31-DEC-2999,-
BHARATFIN,920.15,941.30,920.10,938.90,17.85,1.94,1234.80,823.75,-3.95,-1.30,31-DEC-2999,-
BHARATFORG,489.20,496.25,486.35,494.00,4.80,0.98,798.00,456.10,-34.67,0.80,31-DEC-2999,-
BHARTIARTL,314.00,320.00,311.60,317.90,4.05,1.29,436.60,276.85,-23.60,4.68,31-DEC-2999,-
BHEL,63.95,64.80,63.10,64.20,0.55,0.86,94.50,56.20,-29.64,-7.43,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,622.90,623.35,615.55,616.65,-4.55,-0.73,718.00,543.30,-0.50,-8.05,31-DEC-2999,-
