Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1439.80,1446.50,1401.15,1417.00,-19.35,-1.35,1769.05,1326.00,0.37,-5.81,31-DEC-2999,-
ADANIENT,203.10,207.80,202.65,205.60,1.40,0.69,221.50,113.00,43.63,-2.49,31-DEC-2999,-
ADANIPORTS,368.95,370.85,365.00,369.15,2.25,0.61,430.60,292.10,2.78,-4.83,31-DEC-2999,-
ADANIPOWER,59.10,60.35,58.75,59.85,0.70,1.18,73.80,33.25,22.27,-11.07,31-DEC-2999,-
AMARAJABAT,733.50,741.35,716.65,727.40,-2.45,-0.34,798.10,572.85,4.29,1.39,21-NOV-2019,INTERIM DIVIDEND - RS 6 PER SHARE
AMBUJACEM,196.50,197.25,190.20,191.90,-3.95,-2.02,244.00,184.10,-6.34,-4.12,31-DEC-2999,-
APOLLOHOSP,1380.00,1407.00,1380.00,1395.45,21.50,1.56,1579.70,1083.10,18.60,-1.66,31-DEC-2999,-
APOLLOTYRE,161.00,166.15,159.25,163.45,0.85,0.52,244.85,144.05,-27.36,-1.68,31-DEC-2999,-
ASHOKLEY,76.50,77.80,75.20,76.60,-0.25,-0.33,108.90,56.95,-23.74,-3.28,31-DEC-2999,-
ASIANPAINT,1718.00,1741.60,1713.25,1735.00,21.85,1.28,1834.80,1252.15,36.16,-2.20,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,431.90,452.00,430.15,448.95,16.40,3.79,838.00,389.35,-38.78,2.57,21-NOV-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,711.50,722.40,709.05,715.80,0.10,0.01,827.75,580.50,21.26,-2.44,31-DEC-2999,-
BAJAJ-AUTO,3240.15,3274.85,3220.05,3267.65,35.15,1.09,3289.00,2442.20,19.91,0.94,31-DEC-2999,-
BAJAJFINSV,8950.00,9100.00,8935.05,9095.00,167.80,1.88,9284.75,5612.00,59.73,2.15,31-DEC-2999,-
BAJFINANCE,4001.50,4055.00,3984.05,4037.00,50.15,1.26,4280.00,2332.10,68.52,-3.17,31-DEC-2999,-
BALKRISIND,908.00,923.75,903.50,915.00,1.70,0.19,1024.00,682.00,3.90,10.37,21-NOV-2019,INTERIM DIVIDEND- RS 2 PER SHARE
BANKBARODA,95.75,96.50,94.20,96.00,0.40,0.42,144.00,85.65,-9.39,-0.52,31-DEC-2999,-
BATAINDIA,1700.00,1730.00,1699.00,1717.00,17.50,1.03,1814.00,1000.55,69.03,0.78,31-DEC-2999,-
BEL,100.70,100.70,96.55,98.20,-1.50,-1.50,122.10,72.50,26.46,-9.78,31-DEC-2999,-
BERGEPAINT,498.40,501.45,496.00,498.50,2.45,0.49,533.75,285.20,63.20,3.07,31-DEC-2999,-
BHARATFORG,439.50,443.30,434.10,440.35,0.70,0.16,548.25,376.00,-12.98,1.00,20-NOV-2019,INTERIM DIVIDEND - RS 1.50 PER SHARE
BHARTIARTL,444.50,449.05,440.60,441.35,-5.65,-1.26,485.60,258.72,49.64,18.80,31-DEC-2999,-
BHEL,44.70,45.20,43.50,44.30,-0.40,-0.89,78.85,41.30,-29.63,-22.01,31-DEC-2999,-
BIOCON,290.00,291.70,283.95,290.25,0.60,0.21,341.23,211.05,-52.46,10.15,31-DEC-2999,-
BOSCHLTD,14999.00,15139.95,14805.10,14981.40,12.15,0.08,20000.00,12700.00,-18.95,-2.28,31-DEC-2999,-
BPCL,485.00,491.85,476.20,484.20,-2.10,-0.43,549.00,308.35,46.62,-6.45,31-DEC-2999,-
BRITANNIA,3052.10,3064.00,3030.30,3036.65,-22.70,-0.74,3583.75,2300.00,1.88,-2.66,31-DEC-2999,-
CADILAHC,260.90,265.00,257.80,260.65,-0.30,-0.11,359.75,206.50,-23.43,13.10,31-DEC-2999,-
CANBK,211.10,214.00,208.40,213.00,2.35,1.12,302.10,170.60,-11.65,4.72,31-DEC-2999,-
CASTROLIND,129.80,130.85,127.00,127.60,-2.65,-2.03,172.90,112.75,-11.20,-13.14,31-DEC-2999,-
CENTURYTEX,488.00,494.80,481.50,493.60,4.95,1.01,1063.00,352.10,-41.97,26.95,11-OCT-2019,DEMERGER
CESC,719.85,724.90,714.10,721.20,2.45,0.34,851.70,642.60,5.09,-6.14,31-DEC-2999,-
CHOLAFIN,304.95,305.90,300.65,302.85,-1.00,-0.33,333.55,218.20,-74.71,2.06,31-DEC-2999,-
CIPLA,453.00,453.10,446.70,449.95,-3.10,-0.68,586.00,389.55,-12.21,-1.08,31-DEC-2999,-
COALINDIA,188.30,189.35,185.00,187.70,0.50,0.27,271.45,177.70,-21.18,-10.56,31-DEC-2999,-
COLPAL,1451.50,1481.40,1451.50,1472.20,17.75,1.22,1642.60,1103.05,22.38,-7.40,05-NOV-2019,INTERIM DIVIDEND - RS 12 PER SH
CONCOR,552.50,560.75,552.00,557.05,3.50,0.63,666.00,460.00,-16.12,-4.34,31-DEC-2999,-
CUMMINSIND,527.50,527.80,504.00,523.50,-4.00,-0.76,884.20,504.00,-32.25,-6.47,31-DEC-2999,-
DABUR,458.50,459.15,448.40,451.40,-5.50,-1.20,487.70,357.55,11.29,-5.46,13-NOV-2019,INTERIM DIVIDEND - RS 1.40 PER SHARE
DISHTV,13.70,14.20,13.05,13.40,0.40,3.08,42.60,10.40,-60.88,-10.67,31-DEC-2999,-
DIVISLAB,1811.00,1838.40,1805.00,1819.60,5.95,0.33,1838.40,1428.05,23.56,6.38,31-DEC-2999,-
DLF,217.20,227.40,217.00,226.70,9.90,4.57,227.40,132.55,36.03,9.17,31-DEC-2999,-
DRREDDY,2900.00,2915.80,2875.00,2886.00,-11.50,-0.40,2991.95,1872.95,7.27,2.49,31-DEC-2999,-
EICHERMOT,21258.95,21624.45,21002.20,21528.90,269.70,1.27,24220.00,15200.00,-3.91,0.71,31-DEC-2999,-
EQUITAS,110.50,110.75,102.45,106.55,-3.30,-3.00,143.65,82.50,0.05,17.35,31-DEC-2999,-
ESCORTS,592.00,598.00,585.50,595.85,4.40,0.74,833.90,423.55,-1.34,-11.27,31-DEC-2999,-
EXIDEIND,178.05,181.30,178.05,180.00,2.05,1.15,273.80,166.00,-26.86,-5.56,18-NOV-2019,DIVIDEND - RS 1.60 PER SHARE
FEDERALBNK,84.00,84.90,83.30,84.10,0.50,0.60,110.40,78.20,2.06,1.14,31-DEC-2999,-
