Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1541.70,1574.20,1536.25,1573.00,40.75,2.66,1769.05,1322.55,16.96,-2.19,31-DEC-2999,-
ADANIENT,196.70,201.30,196.00,197.45,1.70,0.87,201.30,113.00,16.80,35.38,31-DEC-2999,-
ADANIPORTS,399.25,400.00,393.65,395.90,-2.20,-0.55,430.60,292.10,22.72,-4.36,31-DEC-2999,-
ADANIPOWER,66.10,67.80,65.80,66.00,-0.05,-0.08,69.90,33.25,47.49,2.64,31-DEC-2999,-
AMARAJABAT,676.00,690.00,675.30,684.80,8.95,1.32,806.75,572.85,-9.08,-4.57,31-DEC-2999,-
AMBUJACEM,202.00,203.00,199.20,203.00,2.40,1.20,244.00,184.10,5.48,-0.47,31-DEC-2999,-
APOLLOHOSP,1471.00,1499.80,1463.05,1487.00,25.05,1.71,1579.70,1083.10,27.46,6.56,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,190.30,194.40,189.10,190.20,2.40,1.28,244.85,144.05,-11.56,4.71,31-DEC-2999,-
ASHOKLEY,78.50,79.10,76.30,76.80,-1.40,-1.79,122.85,56.95,-33.22,11.79,31-DEC-2999,-
ASIANPAINT,1826.30,1834.80,1803.50,1809.00,-12.30,-0.68,1834.80,1175.55,51.22,2.66,30-OCT-2019,INTERIM DIVIDEND - RS 3.35 PER SH
AUROPHARMA,466.40,476.00,463.55,469.80,6.80,1.47,838.00,435.35,-39.03,-20.24,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,748.00,750.00,732.05,732.10,-15.30,-2.05,827.75,558.00,30.10,6.88,31-DEC-2999,-
BAJAJ-AUTO,3229.70,3255.00,3213.00,3243.00,20.10,0.62,3255.00,2442.20,26.87,10.24,31-DEC-2999,-
BAJAJFINSV,8120.00,8241.95,8100.00,8130.00,47.60,0.59,8668.80,5241.00,50.80,-4.50,31-DEC-2999,-
BAJFINANCE,4004.20,4050.00,3995.00,4029.00,37.00,0.93,4219.85,2233.10,70.98,-0.42,31-DEC-2999,-
BALKRISIND,875.90,893.00,868.55,885.05,17.75,2.05,1189.65,682.00,-17.23,14.02,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,96.25,99.00,95.65,97.30,1.75,1.83,144.00,85.65,-11.55,4.57,31-DEC-2999,-
BANKINDIA,72.00,72.65,70.90,71.45,0.40,0.56,110.15,57.45,-15.29,13.50,31-DEC-2999,-
BATAINDIA,1785.30,1814.00,1779.35,1805.30,25.10,1.41,1814.00,921.85,92.15,4.83,31-DEC-2999,-
BEL,119.85,120.40,117.65,118.20,-1.15,-0.96,122.10,72.50,31.55,9.14,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,498.00,533.75,497.95,519.00,21.00,4.22,533.75,277.15,82.11,19.37,31-DEC-2999,-
BHARATFORG,455.00,464.80,450.90,451.55,-4.45,-0.98,637.30,376.00,-20.71,1.17,31-DEC-2999,-
BHARTIARTL,366.70,376.80,363.75,373.40,5.45,1.48,397.00,255.87,27.61,1.73,31-DEC-2999,-
BHEL,57.50,58.00,56.25,56.65,-2.25,-3.82,78.85,41.30,-18.08,17.05,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,249.20,250.00,244.35,245.20,-3.05,-1.23,341.23,211.05,-61.67,9.98,31-DEC-2999,-
