Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1533.00,1561.90,1533.00,1548.35,16.45,1.07,1678.90,1255.65,-3.60,10.12,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,142.75,143.75,138.20,138.70,-3.10,-2.19,236.65,100.85,-30.96,12.67,31-DEC-2999,-
ADANIPORTS,342.50,349.20,334.05,336.30,-2.95,-0.87,415.65,292.10,-16.75,0.19,31-DEC-2999,-
ADANIPOWER,51.70,51.70,49.80,50.60,-0.55,-1.08,58.35,15.15,64.02,27.30,31-DEC-2999,-
AJANTPHARM,997.40,1003.45,984.15,991.85,-0.60,-0.06,1457.75,895.85,-27.29,3.37,11-FEB-2019,BUY BACK
ALBK,52.30,53.20,50.80,51.45,-0.85,-1.63,55.80,33.15,2.08,18.14,31-DEC-2999,-
AMARAJABAT,739.15,752.00,736.65,747.00,11.70,1.59,908.45,683.05,-7.04,-3.24,31-DEC-2999,-
AMBUJACEM,222.90,226.40,219.55,221.50,-0.50,-0.23,252.75,188.35,-10.00,4.24,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1186.90,1212.85,1183.50,1188.90,-3.00,-0.25,1387.25,910.10,1.80,-8.32,31-DEC-2999,-
APOLLOTYRE,224.20,225.00,218.65,219.30,-3.80,-1.70,307.25,192.05,-15.38,9.57,31-DEC-2999,-
ARVIND,85.35,86.70,84.75,85.10,-0.15,-0.18,444.45,72.80,-78.85,-2.91,31-DEC-2999,-
ASHOKLEY,91.95,92.85,89.90,90.45,-0.05,-0.06,167.50,77.60,-35.46,9.90,31-DEC-2999,-
ASIANPAINT,1408.00,1410.00,1386.55,1396.75,-7.10,-0.51,1490.60,1092.15,26.29,-3.43,31-DEC-2999,-
AUROPHARMA,743.80,745.35,730.85,731.00,-5.10,-0.69,830.45,527.00,21.68,-4.31,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,733.90,733.90,712.55,719.20,-12.85,-1.76,734.50,481.25,37.11,-0.18,31-DEC-2999,-
BAJAJ-AUTO,2895.65,2942.00,2876.25,2910.00,6.25,0.22,3194.95,2420.00,-1.14,10.12,31-DEC-2999,-
BAJAJFINSV,6610.00,6625.00,6518.35,6601.00,57.25,0.87,7200.00,4800.00,31.04,9.85,31-DEC-2999,-
BAJFINANCE,2715.00,2774.20,2700.00,2766.00,70.85,2.63,2994.00,1594.20,68.97,6.61,31-DEC-2999,-
BALKRISIND,919.70,926.95,905.80,911.00,-0.50,-0.05,1453.55,744.00,-12.01,12.90,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,112.50,113.55,111.00,111.85,-0.70,-0.62,157.50,91.00,-19.42,1.41,31-DEC-2999,-
BANKINDIA,90.50,92.45,89.20,89.65,-1.10,-1.21,118.70,73.20,-18.98,-3.86,31-DEC-2999,-
BATAINDIA,1310.00,1348.60,1292.65,1346.10,40.45,3.10,1348.60,673.90,87.95,13.53,31-DEC-2999,-
BEL,90.85,93.90,90.05,91.95,1.80,2.00,157.95,72.50,-40.89,11.05,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,916.95,949.45,902.70,905.45,-2.40,-0.26,1418.55,521.25,-33.44,13.62,31-DEC-2999,-
BERGEPAINT,305.60,308.30,301.50,303.90,-1.05,-0.34,349.90,237.00,25.24,-1.73,31-DEC-2999,-
BHARATFIN,970.00,971.10,959.40,965.35,0.20,0.02,1234.80,823.75,-6.11,2.89,31-DEC-2999,-
BHARATFORG,520.45,526.50,513.05,516.55,-9.55,-1.82,785.00,456.10,-32.30,5.93,31-DEC-2999,-
BHARTIARTL,310.95,313.25,308.30,309.00,1.15,0.37,429.80,276.85,-26.68,0.80,31-DEC-2999,-
BHEL,67.65,70.15,67.50,69.05,1.75,2.60,91.75,56.20,-23.62,6.31,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,630.40,634.40,624.25,627.00,0.10,0.02,718.00,543.30,0.59,-3.90,31-DEC-2999,-
BOSCHLTD,19000.00,19039.30,18728.00,18940.00,16.70,0.09,22400.00,16975.00,3.23,-0.57,20-DEC-2018,BUYBACK
