Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1693.00,1695.80,1660.00,1664.00,-35.45,-2.09,1723.40,1255.65,5.75,6.31,05-MAR-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE
ADANIENT,138.00,138.65,134.35,134.60,-4.00,-2.89,236.65,100.85,-1.57,-5.21,31-DEC-2999,-
ADANIPORTS,388.40,391.80,384.25,390.05,-0.50,-0.13,415.65,292.10,1.32,6.64,31-DEC-2999,-
ADANIPOWER,53.80,54.50,50.35,50.60,-3.55,-6.56,58.35,15.15,96.12,1.20,31-DEC-2999,-
AJANTPHARM,1020.00,1020.00,1001.25,1017.75,-9.25,-0.90,1417.45,895.85,-26.18,-1.27,11-FEB-2019,BUY BACK
ALBK,50.70,51.20,48.25,48.40,-2.65,-5.19,59.00,33.15,-5.19,-13.88,31-DEC-2999,-
AMARAJABAT,689.55,691.00,674.00,677.65,-15.50,-2.24,908.45,650.00,-20.17,-8.46,31-DEC-2999,-
AMBUJACEM,231.50,232.10,225.10,225.25,-8.15,-3.49,252.75,188.35,-8.02,-2.00,27-FEB-2019,DIVIDEND - RS 1.50 PER SHARE
APOLLOHOSP,1269.00,1269.00,1219.00,1233.00,-38.60,-3.04,1387.25,910.10,14.58,8.17,31-DEC-2999,-
APOLLOTYRE,216.95,217.50,208.80,209.30,-9.80,-4.47,300.70,192.05,-27.69,-5.29,31-DEC-2999,-
ARVIND,87.70,87.70,84.85,85.10,-2.60,-2.96,444.45,72.80,-79.66,-7.65,31-DEC-2999,-
ASHOKLEY,95.80,95.85,91.80,92.40,-3.35,-3.50,167.50,77.60,-38.15,1.09,31-DEC-2999,-
ASIANPAINT,1459.95,1459.95,1435.00,1444.35,-25.25,-1.72,1529.85,1118.00,23.21,-0.66,31-DEC-2999,-
AUROPHARMA,785.00,788.55,773.80,779.20,-10.35,-1.31,830.45,527.00,27.84,0.24,15-FEB-2019,INTERIM DIVIDEND - RS 1.25 PER SHARE
AXISBANK,768.90,768.90,750.55,755.05,-16.15,-2.09,787.65,481.25,45.69,-0.77,31-DEC-2999,-
BAJAJ-AUTO,3055.50,3079.00,3041.50,3050.00,-19.50,-0.64,3194.95,2420.00,6.57,2.53,31-DEC-2999,-
BAJAJFINSV,7580.00,7580.00,7455.35,7485.00,-86.15,-1.14,7620.00,4955.00,39.34,7.30,31-DEC-2999,-
BAJFINANCE,3010.00,3010.00,2975.00,2986.00,-28.45,-0.94,3130.00,1818.00,54.97,2.23,31-DEC-2999,-
BALKRISIND,958.90,958.90,935.55,946.00,-15.55,-1.62,1453.55,744.00,-27.63,2.93,15-FEB-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,126.05,126.40,123.15,123.25,-3.30,-2.61,157.50,91.00,-12.99,-0.92,31-DEC-2999,-
BANKINDIA,96.15,96.25,91.80,91.80,-4.95,-5.12,112.20,73.20,-15.82,-8.75,31-DEC-2999,-
BATAINDIA,1414.05,1421.95,1407.10,1410.00,-11.20,-0.79,1438.50,735.30,81.79,5.17,31-DEC-2999,-
BEL,91.90,91.90,88.60,88.90,-3.60,-3.89,140.50,72.50,-35.90,-8.07,27-MAR-2019,INTERIM DIVIDEND - RE 0.70 PER SHARE
BEML,947.00,949.00,914.30,916.25,-39.20,-4.10,1198.40,521.25,-18.19,-7.82,28-MAR-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
BERGEPAINT,325.50,325.90,321.00,321.90,-7.45,-2.26,349.90,260.00,19.44,3.37,31-DEC-2999,-
BHARATFIN,1105.00,1105.00,1054.00,1054.95,-55.20,-4.97,1234.80,823.75,-7.40,-2.59,31-DEC-2999,-
BHARATFORG,500.80,500.80,480.00,480.40,-20.15,-4.03,784.80,456.10,-34.79,-7.03,31-DEC-2999,-
