Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1578.60,1590.35,1564.00,1568.00,-16.85,-1.06,1769.05,1262.00,19.62,1.98,31-DEC-2999,-
ADANIENT,133.45,134.00,127.85,129.45,-4.60,-3.43,236.65,113.00,-24.39,-12.39,31-DEC-2999,-
ADANIPORTS,400.00,400.55,378.00,379.45,-20.30,-5.08,430.60,292.10,-1.12,-6.54,31-DEC-2999,-
ADANIPOWER,63.10,63.65,61.70,62.20,-0.90,-1.43,68.75,21.00,149.30,24.03,31-DEC-2999,-
AMARAJABAT,622.00,642.75,620.55,632.00,4.00,0.64,908.45,572.85,-20.01,5.05,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,217.50,218.95,213.45,216.20,-1.45,-0.67,245.40,188.35,9.19,0.56,31-DEC-2999,-
APOLLOHOSP,1360.10,1372.65,1317.70,1332.00,-34.00,-2.49,1427.00,910.10,39.66,-0.94,31-DEC-2999,-
APOLLOTYRE,167.50,168.00,162.50,164.00,-3.50,-2.09,299.50,162.50,-40.56,-17.77,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,60.00,60.50,56.70,58.65,-1.50,-2.49,438.70,55.65,-85.45,-6.16,31-DEC-2999,-
ASHOKLEY,74.85,75.30,71.90,72.20,-2.80,-3.73,135.00,71.90,-33.82,-15.85,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1430.50,1493.50,1395.15,1478.50,49.15,3.44,1529.85,1118.00,3.16,7.44,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,562.80,566.55,545.70,550.50,-11.25,-2.00,838.00,545.70,-6.74,-6.11,31-DEC-2999,-
AXISBANK,728.00,732.80,709.35,710.15,-17.85,-2.45,827.75,526.40,31.42,-6.91,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2523.85,2543.00,2482.00,2526.45,2.60,0.10,3149.95,2420.00,-5.88,-10.31,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7205.00,7223.00,6966.05,7063.00,-107.35,-1.50,8580.00,4955.00,2.02,-15.46,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3274.10,3294.00,3135.00,3163.00,-113.90,-3.48,3762.00,1912.20,14.78,-10.78,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,731.10,735.30,712.35,713.00,-20.45,-2.79,1453.55,708.05,-40.67,-3.82,04-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
BANKBARODA,112.60,113.75,109.20,109.50,-3.00,-2.67,157.50,91.00,-13.30,-7.40,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,78.60,78.95,76.00,76.05,-2.60,-3.31,110.15,73.20,-11.93,-11.93,20-JUN-2019,ANNUAL GENERAL MEETING
BATAINDIA,1285.00,1317.10,1275.20,1307.00,24.65,1.92,1479.95,833.10,44.58,-7.00,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,99.15,100.20,95.85,97.50,-1.35,-1.37,124.40,72.50,-5.16,-15.03,31-DEC-2999,-
BERGEPAINT,314.00,324.90,312.80,322.00,7.45,2.37,349.90,260.00,2.32,2.58,31-DEC-2999,-
BHARATFORG,433.00,435.95,421.40,429.00,-3.85,-0.89,693.90,421.40,-28.92,-1.70,31-DEC-2999,-
BHARTIARTL,344.00,344.75,335.75,339.10,-4.50,-1.31,371.15,253.99,-5.53,-1.74,31-DEC-2999,-
BHEL,64.05,64.20,61.50,62.05,-1.85,-2.90,83.30,56.20,-10.72,-15.81,31-DEC-2999,-
BIOCON,243.20,243.20,235.10,238.25,-3.70,-1.53,359.00,230.00,-58.09,-4.51,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,15012.00,15075.25,14590.10,14632.25,-378.85,-2.52,22400.00,14590.10,-18.68,-10.79,31-DEC-2999,-
BPCL,358.10,358.20,344.70,349.70,-9.35,-2.60,421.70,238.55,-10.26,-8.18,31-DEC-2999,-
BRITANNIA,2729.00,2740.00,2620.05,2636.00,-94.20,-3.45,3467.18,2615.85,-59.04,-5.20,31-DEC-2999,-
BSOFT,76.00,76.20,73.55,75.00,-0.65,-0.86,314.50,68.60,-,-,31-DEC-2999,-
CADILAHC,234.20,236.50,227.00,230.35,-5.40,-2.29,432.50,222.55,-35.92,0.57,31-DEC-2999,-
CANBK,256.00,257.60,242.40,245.00,-11.20,-4.37,302.30,204.75,-0.79,-10.29,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,126.45,127.20,121.00,122.80,-4.20,-3.31,177.80,121.00,-26.38,-10.40,09-MAY-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.75 PER SHARE
CENTURYTEX,914.95,915.45,890.00,896.10,-16.75,-1.83,1063.00,705.50,1.51,-4.03,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,750.00,763.90,746.95,758.00,8.60,1.15,1038.85,642.00,-14.25,-0.01,10-JUL-2019,ANNUAL GENERAL MEETING
CHOLAFIN,249.55,251.10,226.50,238.80,-10.75,-4.31,317.40,207.60,-84.48,-13.07,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.40 PER SHARE
CIPLA,529.00,529.00,517.05,519.95,-8.95,-1.69,678.45,483.75,-18.00,-5.45,31-DEC-2999,-
COALINDIA,218.40,219.45,215.40,216.50,-1.55,-0.71,299.75,211.40,-17.27,-15.68,31-DEC-2999,-
COLPAL,1174.00,1174.00,1145.60,1153.90,-11.65,-1.00,1354.80,1018.30,3.75,1.62,31-DEC-2999,-
CONCOR,536.10,540.35,527.65,533.40,-4.90,-0.91,582.75,433.60,-19.00,-3.61,31-DEC-2999,-
CUMMINSIND,729.70,737.65,717.20,733.70,7.95,1.10,884.20,630.00,15.35,-2.81,31-DEC-2999,-
DABUR,423.75,423.75,413.55,421.25,-2.50,-0.59,490.65,357.55,12.66,7.37,31-DEC-2999,-
DHFL,59.65,63.35,55.60,55.70,-4.30,-7.17,691.50,44.50,-90.87,-29.22,31-DEC-2999,-
DISHTV,32.95,33.85,31.80,32.20,-0.70,-2.13,73.35,19.10,-54.55,19.48,31-DEC-2999,-
DIVISLAB,1614.00,1629.15,1595.00,1602.80,-16.30,-1.01,1774.95,1067.35,48.31,1.68,31-DEC-2999,-
DLF,180.85,181.00,171.95,177.20,-3.00,-1.66,223.50,142.00,-0.25,0.94,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
DRREDDY,2595.00,2611.00,2555.00,2605.95,6.60,0.25,2964.00,1872.95,27.64,3.68,15-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE
EICHERMOT,17100.50,17154.90,16175.00,16340.00,-633.45,-3.73,29800.00,16175.00,-39.53,-14.44,24-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 125 PER SHARE
ENGINERSIN,105.90,106.45,102.10,103.40,-2.90,-2.73,139.65,100.15,-15.76,-11.32,31-DEC-2999,-
EQUITAS,116.05,117.05,113.00,113.55,-2.90,-2.49,163.25,77.85,-16.51,-8.94,31-DEC-2999,-
ESCORTS,502.00,507.70,480.50,483.50,-18.60,-3.70,943.55,480.50,-43.56,-12.35,11-JUL-2019,DIVIDEND RS - 2.50 PER SHARE
EXIDEIND,189.00,189.55,182.80,183.00,-6.10,-3.23,304.70,182.80,-32.21,-8.34,31-DEC-2999,-
FEDERALBNK,94.40,95.15,92.80,92.85,-1.30,-1.38,110.40,67.05,5.69,-9.77,17-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.4 PER SHARE
GAIL,139.10,139.10,135.20,136.70,-1.90,-1.37,199.70,134.85,-61.90,-55.43,09-JUL-2019,BONUS 1:1
GLENMARK,421.40,426.55,415.05,415.95,-5.40,-1.28,711.90,415.05,-26.28,-9.77,31-DEC-2999,-
GMRINFRA,14.80,14.85,14.40,14.55,-0.25,-1.69,21.50,12.95,-20.49,-5.21,31-DEC-2999,-
