Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1368.00,1374.85,1350.35,1357.00,-14.40,-1.05,1678.90,1255.65,-16.73,-7.03,31-DEC-2999,-
ADANIENT,118.45,119.50,116.00,117.80,-1.75,-1.46,236.65,100.85,-46.32,-20.59,31-DEC-2999,-
ADANIPORTS,342.00,352.20,340.05,347.55,5.90,1.73,424.00,292.10,-15.85,-7.18,31-DEC-2999,-
ADANIPOWER,36.55,37.55,35.05,37.05,0.20,0.54,58.35,15.15,11.09,-25.23,31-DEC-2999,-
AJANTPHARM,973.00,995.90,956.00,982.60,8.90,0.91,1457.75,895.85,-30.86,-16.34,11-FEB-2019,BUY BACK
ALBK,41.60,44.95,40.50,44.60,2.95,7.08,61.05,33.15,-20.64,0.34,31-DEC-2999,-
AMARAJABAT,735.00,747.45,734.10,739.20,-2.25,-0.30,908.45,683.05,-11.91,-3.06,20-NOV-2018,INTERIM DIVIDEND - RS 2 PER SHARE
AMBUJACEM,205.95,207.55,203.10,204.30,-1.65,-0.80,269.70,188.35,-19.61,-4.91,31-DEC-2999,-
APOLLOHOSP,1155.50,1169.95,1126.85,1165.00,15.20,1.32,1387.25,910.10,-2.25,-11.92,31-DEC-2999,-
APOLLOTYRE,198.20,204.35,197.45,203.40,3.90,1.95,307.25,192.05,-25.77,-8.95,31-DEC-2999,-
ARVIND,78.35,81.80,76.65,81.20,2.90,3.70,444.45,76.65,-79.51,-14.57,28-NOV-2018,DEMERGER
ASHOKLEY,78.50,87.10,77.75,83.50,4.60,5.83,167.50,77.75,-39.23,-10.70,31-DEC-2999,-
ASIANPAINT,1417.65,1423.15,1396.50,1402.00,-22.15,-1.56,1490.60,1092.15,23.07,0.97,31-DEC-2999,-
AUROPHARMA,747.00,757.00,744.55,748.95,-0.75,-0.10,830.45,527.00,24.39,-2.76,31-DEC-2999,-
AXISBANK,706.00,706.40,692.60,697.00,-0.50,-0.07,734.50,481.25,28.15,5.73,31-DEC-2999,-
BAJAJ-AUTO,2820.00,2875.00,2811.25,2823.00,-0.95,-0.03,3194.95,2420.00,-9.22,4.59,31-DEC-2999,-
BAJAJFINSV,6119.00,6140.45,6025.00,6045.00,-82.65,-1.35,7200.00,4800.00,16.50,-5.08,31-DEC-2999,-
BAJFINANCE,2579.95,2622.00,2556.90,2614.00,23.45,0.91,2994.00,1576.45,56.53,2.72,31-DEC-2999,-
BALKRISIND,827.00,840.00,821.75,835.00,4.05,0.49,1453.55,744.00,-29.35,-5.16,31-DEC-2999,-
BANKBARODA,102.40,104.40,101.25,103.60,1.20,1.17,172.00,91.00,-37.52,-14.34,31-DEC-2999,-
BANKINDIA,81.05,83.85,79.90,82.95,1.30,1.59,141.45,73.20,-37.89,-20.24,31-DEC-2999,-
BATAINDIA,1270.00,1282.65,1251.60,1260.00,-12.30,-0.97,1283.30,673.90,75.50,8.39,31-DEC-2999,-
BEL,75.10,76.45,72.50,74.50,0.00,0.00,162.65,72.50,-53.61,-18.67,08-FEB-2019,INTERIM DIVIDEND - RE 0.30 PER SHARE
BEML,752.05,788.10,752.05,787.00,28.15,3.71,1418.55,521.25,-40.42,-10.16,31-DEC-2999,-
BERGEPAINT,300.90,301.45,293.95,298.90,-4.00,-1.32,349.90,237.00,20.72,-7.83,31-DEC-2999,-
BHARATFIN,931.10,962.00,920.15,954.50,21.00,2.25,1234.80,823.75,-6.49,1.39,31-DEC-2999,-
BHARATFORG,473.85,483.55,466.00,476.60,-1.25,-0.26,798.00,463.55,-37.60,0.02,31-DEC-2999,-
BHARTIARTL,309.00,309.90,296.50,301.85,-8.70,-2.80,439.30,276.85,-30.58,-8.97,31-DEC-2999,-
BHEL,60.25,62.80,60.15,62.00,1.00,1.64,99.25,56.20,-36.64,-8.55,12-FEB-2019,INTERIM DIVIDEND - RE 0.80 PER SHARE
BIOCON,638.45,644.40,634.10,640.15,0.50,0.08,718.00,543.30,5.49,-0.83,31-DEC-2999,-
BOSCHLTD,17988.00,18503.00,17901.00,18126.00,217.55,1.21,22400.00,16975.00,-7.12,-5.18,20-DEC-2018,BUYBACK
BPCL,326.10,328.20,312.05,317.55,-11.90,-3.61,477.75,238.55,-30.98,-5.19,31-DEC-2999,-
BRITANNIA,2915.00,2949.00,2900.00,2940.60,17.20,0.59,3467.18,2347.95,-38.28,-5.56,29-NOV-2018,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO Re 1/- PER SHARE
CADILAHC,319.00,323.30,315.70,319.00,-1.80,-0.56,432.50,311.30,-23.98,-9.81,31-DEC-2999,-
CANBK,219.60,226.00,218.10,223.30,3.30,1.50,328.00,204.75,-27.69,-19.68,31-DEC-2999,-
CANFINHOME,255.70,268.85,247.25,267.55,11.85,4.63,557.50,216.50,-48.53,-2.44,31-DEC-2999,-
CASTROLIND,151.00,152.20,147.10,148.40,-2.65,-1.75,213.95,134.95,-24.97,-6.37,31-DEC-2999,-
CEATLTD,1054.00,1098.00,1052.55,1085.00,25.45,2.40,1683.80,985.85,-33.08,-13.86,31-DEC-2999,-
CENTURYTEX,723.00,745.00,719.00,741.00,14.55,2.00,1299.90,718.05,-41.89,-16.32,31-DEC-2999,-
CESC,678.00,682.35,672.50,678.10,3.00,0.44,1091.70,642.00,-33.92,-0.75,14-FEB-2019,INTERIM DIVIDEND - RS 17.50 PER SH
CGPOWER,21.85,29.75,20.25,28.55,4.90,20.72,90.85,20.25,-68.08,-34.74,31-DEC-2999,-
CHENNPETRO,211.15,214.95,207.50,212.55,-0.30,-0.14,387.85,207.50,-44.21,-18.70,31-DEC-2999,-
CHOLAFIN,1200.10,1210.00,1188.85,1200.00,-2.70,-0.22,1760.05,1038.00,-13.67,0.90,08-FEB-2019,INTERIM DIVIDEND - RS 4.50 PER SHARE
CIPLA,542.90,556.00,537.40,542.10,-1.40,-0.26,678.45,483.75,-12.02,5.89,31-DEC-2999,-
COALINDIA,217.00,219.70,211.40,217.10,-3.15,-1.43,316.95,211.40,-29.27,-5.98,14-FEB-2019,BUY BACK
COLPAL,1243.00,1258.10,1240.10,1247.30,-1.70,-0.14,1354.80,1018.30,13.77,-4.48,31-DEC-2999,-
CONCOR,483.00,502.90,481.95,497.75,8.75,1.79,569.48,433.60,-62.44,-27.05,04-FEB-2019,BONUS 1:4
CUMMINSIND,716.20,718.60,697.00,701.55,-19.00,-2.64,884.20,613.20,-16.53,-17.92,31-DEC-2999,-
DABUR,438.50,444.40,437.00,441.00,1.50,0.34,490.65,311.95,29.42,1.73,31-DEC-2999,-
DCBBANK,175.80,178.60,175.40,177.70,1.45,0.82,204.60,139.85,2.87,-1.39,31-DEC-2999,-
DHFL,104.00,131.35,103.95,127.70,16.50,14.84,691.50,96.80,-76.87,-42.19,31-DEC-2999,-
DISHTV,31.65,34.20,31.15,32.40,-0.20,-0.61,82.35,19.10,-55.89,-13.94,31-DEC-2999,-
