Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1648.55,1659.00,1615.60,1632.50,-18.30,-1.11,1769.05,1322.55,6.88,9.20,31-DEC-2999,-
ADANIENT,149.70,151.00,145.50,147.10,-0.95,-0.64,180.80,113.00,9.37,8.80,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,409.30,417.95,409.10,416.00,2.15,0.52,430.60,292.10,20.28,12.98,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,67.55,69.90,66.85,68.05,0.45,0.67,69.90,21.00,174.95,15.05,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,727.00,727.00,707.50,718.00,-10.15,-1.39,806.75,572.85,-5.73,15.99,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,214.95,215.70,207.30,210.00,-5.75,-2.67,244.00,188.35,-3.96,3.63,31-DEC-2999,-
APOLLOHOSP,1456.00,1457.45,1417.75,1434.00,-19.10,-1.31,1579.70,1007.75,41.00,-1.85,12-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 6 per share
APOLLOTYRE,186.00,187.50,181.90,184.00,-2.25,-1.21,244.85,144.05,-18.62,10.54,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,55.35,55.35,50.00,50.20,-5.15,-9.30,366.50,44.55,-86.07,2.87,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,74.75,75.45,70.30,70.85,-4.30,-5.72,123.45,56.95,-41.13,12.19,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1784.00,1784.00,1728.25,1753.00,-12.90,-0.73,1820.00,1118.00,37.82,9.73,31-DEC-2999,-
AUROPHARMA,617.60,617.80,595.00,601.00,-18.05,-2.92,838.00,536.60,-17.82,1.86,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,702.00,703.45,683.65,686.55,-17.85,-2.53,827.75,534.55,14.93,0.42,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2940.00,2965.00,2910.00,2938.00,-20.15,-0.68,3149.95,2420.00,6.48,7.35,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,8221.00,8374.95,8160.80,8265.00,24.30,0.29,8580.00,4955.00,36.21,14.94,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3960.00,3998.90,3890.00,3935.10,-26.65,-0.67,4070.00,1912.20,74.06,18.38,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,789.90,798.10,773.60,775.50,-13.80,-1.75,1189.65,682.00,-28.93,4.05,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,98.15,98.40,93.00,93.25,-5.95,-6.00,144.00,89.10,-13.42,-1.89,31-DEC-2999,-
BANKINDIA,70.40,70.40,65.70,66.45,-4.15,-5.88,110.15,61.40,-20.42,-0.60,31-DEC-2999,-
BATAINDIA,1705.00,1720.50,1701.10,1714.00,-7.05,-0.41,1782.00,833.10,76.67,16.10,22-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 6.25 PER SHARE
BEL,111.50,111.55,107.90,108.00,-3.85,-3.44,117.75,72.50,39.00,5.68,20-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.70 PER SHARE
BERGEPAINT,427.00,429.15,421.00,424.00,-3.00,-0.70,437.70,260.00,42.31,16.18,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.90 PER SHARE
BHARATFORG,458.50,459.10,436.70,439.00,-21.20,-4.61,637.30,376.00,-27.80,12.35,01-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 2.50 PER SHARE
BHARTIARTL,349.05,350.95,338.00,343.00,-5.65,-1.62,378.75,253.99,-3.71,-4.89,31-DEC-2999,-
BHEL,51.90,51.90,49.90,49.95,-1.95,-3.76,78.85,46.60,-29.20,-0.10,11-SEP-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE
BIOCON,224.95,225.50,216.50,217.70,-6.70,-2.99,359.00,211.05,-67.29,-1.91,18-JUL-2019,DIVIDEND - RS 0.50 PER SHARE
BOSCHLTD,14600.00,14637.10,13831.10,14075.00,-500.65,-3.43,20550.00,12700.00,-28.57,-1.07,14-AUG-2019,ANNUAL GENERAL MEETING/DIVIDEND RS 105 PER SHARE
BPCL,458.00,473.40,448.45,462.70,1.40,0.30,474.75,238.55,25.94,37.95,21-AUG-2019,DIVIDEND - RS 8 PER SHARE
BRITANNIA,3079.95,3090.30,3001.00,3048.70,-31.50,-1.02,3583.75,2300.00,-45.58,20.32,22-AUG-2019,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD
BSOFT,73.80,73.80,68.95,70.05,-3.75,-5.08,281.05,57.50,-,-,30-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE
CADILAHC,251.15,252.50,245.65,248.00,-5.95,-2.34,404.00,206.50,-35.59,13.01,25-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 per share
CANBK,202.00,202.00,190.40,191.30,-11.95,-5.88,302.10,186.70,-17.90,-14.52,17-JUL-2019,ANNUAL GENERAL MEETING
CASTROLIND,134.60,134.70,131.10,132.00,-1.45,-1.09,172.90,112.75,-12.32,8.24,08-AUG-2019,INTERIM DIVIDEND - RS 2.50 PER SHARE
CENTURYTEX,948.40,952.95,908.00,918.15,-37.60,-3.93,1063.00,705.50,5.88,8.85,19-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 7.50 PER SHARE
CESC,796.00,799.85,768.20,768.50,-21.15,-2.68,951.15,642.00,-14.25,-0.14,10-JUL-2019,ANNUAL GENERAL MEETING
