Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1506.00,1544.00,1502.00,1538.75,43.75,2.93,1769.05,1322.55,-6.86,0.20,31-DEC-2999,-
ADANIENT,134.75,138.20,133.90,136.75,1.55,1.15,236.65,113.00,-35.45,5.64,29-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE
ADANIPORTS,370.30,374.25,367.30,372.80,4.60,1.25,430.60,292.10,-1.54,-0.28,26-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE
ADANIPOWER,59.10,60.80,58.85,59.85,0.70,1.18,68.75,21.00,78.66,-2.84,30-JUL-2019,ANNUAL GENERAL MEETING
AMARAJABAT,618.50,629.55,618.50,625.00,6.00,0.97,882.45,572.85,-28.58,-3.84,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,203.50,207.70,202.85,205.50,2.85,1.41,245.40,188.35,-14.98,0.17,31-DEC-2999,-
APOLLOHOSP,1461.00,1480.00,1450.20,1477.00,16.00,1.10,1508.95,996.75,23.41,8.14,31-DEC-2999,-
APOLLOTYRE,167.50,173.00,167.50,172.25,5.80,3.48,266.00,144.05,-34.69,11.60,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,50.00,50.00,47.60,48.60,-0.20,-0.41,412.50,44.55,-88.00,-9.50,29-JUL-2019,DIVIDEND - RS 2 PER SHARE
ASHOKLEY,63.45,68.05,63.30,67.10,3.95,6.25,135.00,56.95,-49.49,-6.35,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1600.00,1607.45,1585.50,1598.65,1.10,0.07,1609.55,1118.00,14.21,5.64,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,592.00,598.80,585.80,587.90,-2.10,-0.36,838.00,536.60,-14.64,6.67,21-AUG-2019,ANNUAL GENERAL MEETING
AXISBANK,697.00,697.55,680.50,684.90,1.20,0.18,827.75,534.55,5.34,-4.91,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2754.00,2798.40,2745.10,2768.10,31.30,1.14,3149.95,2420.00,2.61,11.27,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7220.80,7242.00,7095.00,7108.30,-82.50,-1.15,8580.00,4955.00,1.11,-0.18,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3352.00,3398.00,3340.10,3356.95,32.70,0.98,3762.00,1912.20,13.77,3.21,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
BALKRISIND,746.30,762.70,745.50,748.80,3.50,0.47,1453.55,690.00,-44.30,4.54,20-AUG-2019,INTERIM DIVIDEND - RS 2 PER SHARE
BANKBARODA,97.00,99.20,96.65,97.20,2.15,2.26,156.50,89.65,-35.22,-10.83,18-JUN-2019,ANNUAL GENERAL MEETING
BANKINDIA,67.50,69.95,67.15,69.60,2.75,4.11,110.15,61.40,-26.54,-8.06,20-JUN-2019,ANNUAL GENERAL MEETING
