Symbol, Open, High, Low, LTP, Change(InPts), Change(%), 52 Week High, 52 Week Low, Change in 365 days (%), Change in 30 days(%), Date, Announcement
ACC,1574.00,1601.90,1569.85,1594.00,24.40,1.55,1769.05,1322.55,8.03,3.67,31-DEC-2999,-
ADANIENT,130.50,131.30,127.75,129.25,-0.55,-0.42,236.65,113.00,-30.53,-12.52,31-DEC-2999,-
ADANIPORTS,380.80,385.55,377.00,380.00,-0.80,-0.21,430.60,292.10,-3.21,-6.40,31-DEC-2999,-
ADANIPOWER,62.60,64.00,60.00,62.65,0.10,0.16,68.75,21.00,141.89,24.93,31-DEC-2999,-
AMARAJABAT,629.50,641.50,626.85,637.45,3.95,0.62,908.45,572.85,-20.27,5.96,11-JUL-2019,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.08 PER SHARE
AMBUJACEM,216.10,220.00,211.00,213.40,-2.30,-1.07,245.40,188.35,0.35,-0.74,31-DEC-2999,-
APOLLOHOSP,1335.45,1349.00,1314.00,1345.90,10.45,0.78,1427.00,910.10,43.27,0.09,31-DEC-2999,-
APOLLOTYRE,164.55,165.40,160.70,161.45,-3.10,-1.88,299.50,160.70,-41.15,-19.05,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.25 PER SHARE
ARVIND,58.60,60.25,57.75,58.85,0.55,0.94,438.70,55.65,-86.33,-5.84,31-DEC-2999,-
ASHOKLEY,72.55,73.20,71.55,72.70,0.15,0.21,135.00,71.55,-35.52,-15.27,23-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 3.10 PER SHARE
ASIANPAINT,1481.30,1503.85,1459.05,1498.00,14.60,0.98,1529.85,1118.00,2.06,8.85,13-JUN-2019,DIVIDEND RS -7.65 PER SHARE
AUROPHARMA,550.50,561.85,550.50,555.00,6.65,1.21,838.00,545.70,-6.61,-5.34,31-DEC-2999,-
AXISBANK,711.20,726.25,706.35,724.60,12.30,1.73,827.75,526.40,32.69,-5.01,04-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE
BAJAJ-AUTO,2526.45,2567.90,2513.00,2547.00,24.40,0.97,3149.95,2420.00,-3.84,-9.58,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 60 PER SHARE
BAJAJFINSV,7069.90,7170.00,6760.00,6770.00,-295.30,-4.18,8580.00,4955.00,-0.85,-18.97,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 2.50 PER SHARE
BAJFINANCE,3198.90,3243.40,2996.20,3037.00,-136.55,-4.30,3762.00,1912.20,11.93,-14.34,11-JUL-2019,ANNUAL GENERAL MEETING/ DIVIDEND - RS 6 PER SHARE
